,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",30949,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Memories,"Maroon 5",16440,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
3,"Lose You To Love Me","Selena Gomez",15808,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
4,"HIGHEST IN THE ROOM","Travis Scott",15536,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
5,"Ride It",Regard,13980,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
6,Circles,"Post Malone",13924,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
7,"Someone You Loved","Lewis Capaldi",13454,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,Roller,"Apache 207",12869,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
9,Señorita,"Shawn Mendes",12731,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
10,"Don't Start Now","Dua Lipa",11906,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
11,110,"Capital Bra",11786,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
12,"RITMO (Bad Boys For Life)","Black Eyed Peas",11474,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
13,"Trampoline (with ZAYN)",SHAED,11271,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
14,ROXANNE,"Arizona Zervas",11005,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
15,"Beautiful People (feat. Khalid)","Ed Sheeran",10715,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
16,"hot girl bummer",blackbear,9913,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
17,"Takeaway (feat. Lennon Stella)","The Chainsmokers",8507,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
18,"Lose Control",MEDUZA,8502,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
19,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",8252,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
20,"Fake Love","The FifthGuys",7984,https://open.spotify.com/track/6cSFenpNCXimCdnZf16XRU
21,"bad guy","Billie Eilish",7977,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
22,Lalala,Y2K,7914,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
23,Foundations,KOLIDESCOPES,7887,https://open.spotify.com/track/5W2ALRJgFzaOLECIwkc7zK
24,"On The Track",Hanzy,7841,https://open.spotify.com/track/7gCqhYGpjVfk8IjoPlyX3r
25,"I Can Do It",thisisNAMASTE,7826,https://open.spotify.com/track/6geP8EJWuHu9joZst9IAO3
26,Fallen,"Jared Moreno",7823,https://open.spotify.com/track/4WYZemFjHIFnhDYKMkPPBC
27,"Take Me Away",Krozz,7803,https://open.spotify.com/track/6juPg3ZAPhuEVp8ajmqdip
28,"I Want You","Boris Ayson",7776,https://open.spotify.com/track/6WUq9X2cSp6uhjuA6O5kQ4
29,"All The Same","Jared Moreno",7757,https://open.spotify.com/track/4DTpfg0RAKWZ6EuezBvpE9
30,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",7640,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
31,POPOPOP,Gambi,7526,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
32,"Never Look Back",Alley,7489,https://open.spotify.com/track/0KNoRXVANKeovxuGi7Nwor
33,"200 km/h","Apache 207",7281,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
34,"How Do You Sleep?","Sam Smith",7142,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
35,"I Found You - Radio Edit","Chris Burke",7084,https://open.spotify.com/track/2nsawIDNseX9qPgr5jDeXW
36,Cutoff,BROMYGO,6902,https://open.spotify.com/track/4MHCyNkp7uXRu0jeRXom2g
37,Liar,"Camila Cabello",6886,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
38,"Goodbyes (Feat. Young Thug)","Post Malone",6709,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
39,"Look At Her Now","Selena Gomez",6676,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
40,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",6654,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
41,"Wieso tust Du dir das an?","Apache 207",6586,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
42,Ransom,"Lil Tecca",6507,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
43,"Follow God","Kanye West",6434,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
44,RYH,Kroshwell,6373,https://open.spotify.com/track/1x3HEn9UHAupYCo8EvoY0w
45,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",6368,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
46,"I Don't Care (with Justin Bieber)","Ed Sheeran",6266,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
47,2002,Sido,6221,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
48,"Stuck In A Dream (feat. Gunna)","Lil Mosey",6081,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
49,Fallout,"The FifthGuys",6001,https://open.spotify.com/track/5ZV4DlvKZQ6QHbvKWKtnhj
50,W.Y.L.I.G.,"The FifthGuys",5951,https://open.spotify.com/track/4ghPCY4RiRSFdkMhZDAwjd
51,"I'll Change","The FifthGuys",5947,https://open.spotify.com/track/0Bnq6daqQJaW7w3VjERVEF
52,"Higher Love",Kygo,5892,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
53,"HÉ OH",Gambi,5853,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
54,"Old Town Road - Remix","Lil Nas X",5751,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
55,Reste,"Maître Gims",5704,https://open.spotify.com/track/3ebaeB2BdCEgZmwKv7p2r5
56,"Lights Up","Harry Styles",5659,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
57,KARMA,Nimo,5482,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM
58,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,5482,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
59,Baianá,Bakermat,5459,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
60,Seele,Azet,5341,https://open.spotify.com/track/0b9tA3TNHCzfbTh9mGloNx
61,"Piece Of Your Heart",MEDUZA,5288,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
62,"It's You","Ali Gatie",5247,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
63,Alphagenetik,Kollegah,5221,https://open.spotify.com/track/41mcqIrCMHnA6YuusaqPLc
64,"Blast Off","Nacho Fano",5038,https://open.spotify.com/track/73aYnMqtHsvQbZfM0Xv4Xp
65,China,"Anuel AA",5022,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
66,"Good Thing (with Kehlani)",Zedd,4963,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
67,"Be Honest","Jorja Smith",4961,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs
68,Shallow,"Lady Gaga",4943,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
69,Tilidin,"Capital Bra",4936,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
70,"All You Need To Know (feat. Calle Lehmann)",Gryffin,4920,https://open.spotify.com/track/4TIkSdsNSfqpuq6ZYvCjAz
71,"10,000 Hours (with Justin Bieber)","Dan + Shay",4898,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
72,"Que Calor (with J Balvin & El Alfa)","Major Lazer",4856,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
73,"Woin Woin",Larry,4854,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
74,"Let Me Down Slowly","Alec Benjamin",4752,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
75,Swish,"Summer Cem",4661,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY
76,"All My Friends",Landis,4601,https://open.spotify.com/track/2xZboesRRbMZPX7cS21YZs
77,"Rescue Me",OneRepublic,4588,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
78,Bruises,"Lewis Capaldi",4584,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
79,"Yellow Hearts","Ant Saunders",4516,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
80,Teeth,"5 Seconds of Summer",4445,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
81,"Only Human","Jonas Brothers",4437,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
82,Graveyard,Halsey,4430,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
83,Ritual,Tiësto,4392,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
84,Candy,"Doja Cat",4285,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
85,"Don't Break To My Heart","Jared Moreno",4283,https://open.spotify.com/track/2Rwwh8HTF0knnyODSBOg62
86,Trigger,"Major Lazer",4254,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
87,"3 Nights","Dominic Fike",4228,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
88,Unstoppable,Sia,4220,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa
89,"Enough To Drink","Kyd Knarly",4151,https://open.spotify.com/track/1MAz9lriulQB1NuIW9II9W
90,"Ma belle","Moha La Squale",4133,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
91,"Maman ne le sait pas (feat. Niska)",Ninho,4112,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
92,"Hate Me (with Juice WRLD)","Ellie Goulding",4101,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
