,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road","Lil Nas X",18073,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
2,"bad guy","Billie Eilish",16421,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",16026,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,"Con Calma","Daddy Yankee",14115,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
5,SOS,Avicii,13903,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
6,"Au DD",PNL,13096,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
7,"Don't Call Me Up",Mabel,12529,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
8,Sucker,"Jonas Brothers",10602,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
9,"7 rings","Ariana Grande",10386,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
10,Shallow,"Lady Gaga",9394,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"Calma - Remix","Pedro Capó",8823,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
12,"Baila Baila Baila",Ozuna,8638,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
13,"Sweet but Psycho","Ava Max",8483,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
14,"Bad Liar","Imagine Dragons",8415,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
15,"Let Me Down Slowly","Alec Benjamin",8252,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
16,Wow.,"Post Malone",8161,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
17,"Talk (feat. Disclosure)",Khalid,8106,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
18,"Giant (with Rag'n'Bone Man)","Calvin Harris",7977,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
19,"Boy With Luv (feat. Halsey)",BTS,7691,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
20,"Someone You Loved","Lewis Capaldi",7637,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
21,Rolex,"Capital Bra",7344,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
22,"High Hopes","Panic! At The Disco",7131,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
23,"Here With Me",Marshmello,7120,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
24,"Balance ton quoi",Angèle,7111,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
25,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7030,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
26,"Cherry Lady","Capital Bra",6858,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB
27,"Dancing With A Stranger (with Normani)","Sam Smith",6808,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
28,"Power is Power",SZA,6623,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP
29,"RR 9.1","Koba LaD",6548,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
30,"i'm so tired...",Lauv,6497,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
31,"Be Alright","Dean Lewis",6347,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
32,"bury a friend","Billie Eilish",6335,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
33,Millies,Luciano,6330,https://open.spotify.com/track/5lytS4eOWjLWKad2jipjc7
34,"So Am I","Ava Max",6289,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
35,Happier,Marshmello,6265,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
36,"Always Remember Us This Way","Lady Gaga",5884,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
