,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,23570,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Roses - Imanbek Remix","SAINt JHN",19904,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Blinding Lights","The Weeknd",18619,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,GOOBA,6ix9ine,16072,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
5,"Toosie Slide",Drake,14918,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,"THE SCOTTS","THE SCOTTS",14273,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
7,Roadrunner,"Bonez MC",13920,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
8,"Rain On Me (with Ariana Grande)","Lady Gaga",13201,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu
9,"ily (i love you baby) (feat. Emilee)","Surf Mesa",13109,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
10,"death bed (coffee for your head)",Powfu,11807,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
11,"Komm Komm","Capital Bra",11625,https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis
12,"Breaking Me",Topic,11417,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
13,"The Box","Roddy Ricch",10700,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
14,"Dance Monkey","Tones And I",10597,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,Supalonely,BENEE,10012,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
16,"Don't Start Now","Dua Lipa",9841,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
