,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,23602,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Roses - Imanbek Remix","SAINt JHN",21845,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,GOOBA,6ix9ine,20680,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
4,"Blinding Lights","The Weeknd",19545,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Toosie Slide",Drake,17928,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,"THE SCOTTS","THE SCOTTS",16709,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
7,"ily (i love you baby) (feat. Emilee)","Surf Mesa",14206,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
8,"The Box","Roddy Ricch",12841,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,"death bed (coffee for your head)",Powfu,11846,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"Dance Monkey","Tones And I",11673,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"Breaking Me",Topic,11506,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"Blueberry Faygo","Lil Mosey",11290,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
13,"Stuck with U (with Justin Bieber)","Ariana Grande",11255,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
14,Supalonely,BENEE,10800,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
15,"Don't Start Now","Dua Lipa",10730,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
16,Fame,"Apache 207",10673,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
17,Airwaves,Pashanim,10651,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
18,Falling,"Trevor Daniel",10148,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
19,"Party Girl",StaySolidRocky,9471,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
20,"Life Is Good (feat. Drake)",Future,9412,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
21,"Break My Heart","Dua Lipa",8796,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
22,MAMACITA,"Black Eyed Peas",8659,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
23,"Ride It",Regard,8503,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
24,Maison,Luciano,8479,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO
25,goosebumps,"Travis Scott",8387,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
26,"HIGHEST IN THE ROOM","Travis Scott",8262,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
27,Tusa,"KAROL G",8198,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
28,"Sunday Best",Surfaces,8176,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
29,"In Your Eyes (feat. Alida)","Robin Schulz",8101,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
30,Salt,"Ava Max",7955,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
31,"Before You Go","Lewis Capaldi",7886,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
32,"Nicht verdient","Capital Bra",7582,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
33,Roller,"Apache 207",7573,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
34,"WHATS POPPIN","Jack Harlow",7382,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
35,"Be Kind (with Halsey)",Marshmello,7363,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
36,"Say So (feat. Nicki Minaj)","Doja Cat",7361,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
37,"Someone You Loved","Lewis Capaldi",7350,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
38,Physical,"Dua Lipa",7325,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
39,ROXANNE,"Arizona Zervas",7114,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
40,"SICKO MODE","Travis Scott",6945,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
41,"Boss Bitch","Doja Cat",6912,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
