,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",25595,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",18681,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
3,"Beautiful People (feat. Khalid)","Ed Sheeran",13398,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
4,"Old Town Road - Remix","Lil Nas X",12126,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
5,"I Don't Care (with Justin Bieber)","Ed Sheeran",11672,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
6,Ransom,"Lil Tecca",11567,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
7,"Goodbyes (Feat. Young Thug)","Post Malone",11107,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
8,"bad guy","Billie Eilish",10992,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
9,"Someone You Loved","Lewis Capaldi",10872,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,"Piece Of Your Heart",MEDUZA,10644,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
11,"Dance Monkey","Tones And I",10450,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
12,China,"Anuel AA",9527,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
13,"Nummer 1","Capital Bra",9087,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
14,"How Do You Sleep?","Sam Smith",8924,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
15,"Higher Love",Kygo,8547,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
16,"boyfriend (with Social House)","Ariana Grande",8150,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
17,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",7788,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
18,Lalala,Y2K,7776,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
19,"Don't Call Me Up",Mabel,7156,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
20,Instagram,"Dimitri Vegas & Like Mike",7015,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
21,"Takeaway (feat. Lennon Stella)","The Chainsmokers",6896,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
22,"Con Calma","Daddy Yankee",6648,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
23,"Money In The Grave (Drake ft. Rick Ross)",Drake,6529,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
24,Lover,"Taylor Swift",6447,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
25,"Rescue Me",OneRepublic,6433,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
26,"Let Me Down Slowly","Alec Benjamin",6111,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
27,"It's You","Ali Gatie",6066,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
28,Intro-Résumé,"Miami Yacine",5989,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
29,Brillis,"SHIRIN DAVID",5926,https://open.spotify.com/track/0sHeIbgbNzKF8rGspC1FHV
30,Yeah,Luciano,5558,https://open.spotify.com/track/7HRuk2l86d8mgdmjhq4ypo
31,"No Guidance (feat. Drake)","Chris Brown",5438,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
32,Tilidin,"Capital Bra",5344,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
33,Panini,"Lil Nas X",5332,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
34,"Ma belle","Moha La Squale",5295,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
35,Shallow,"Lady Gaga",5295,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
36,"You Need To Calm Down","Taylor Swift",5265,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
37,"3 Nights","Dominic Fike",5209,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
38,"fuck, i'm lonely",Lauv,5133,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
39,Roller,"Apache 207",5126,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
40,"Post Malone (feat. RANI)","Sam Feldt",5094,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
41,"The Man","Taylor Swift",5071,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
42,"The London (feat. J. Cole & Travis Scott)","Young Thug",5035,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
43,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",4976,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
44,Sucker,"Jonas Brothers",4968,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
45,"Wish You Well",Sigala,4912,https://open.spotify.com/track/1yAPglN5AGf7UoLK062ZYq
46,"Slide Away","Miley Cyrus",4885,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
47,"SOS (feat. Aloe Blacc)",Avicii,4866,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
48,"Truth Hurts",Lizzo,4795,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
49,"Never Stop (feat. Lil Pump)","Danny Wolf",4764,https://open.spotify.com/track/3V0B5HqVqDCbf5XgtiADNT
50,"Old Town Road","Lil Nas X",4746,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
51,"All Around The World (La La La)",R3HAB,4645,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
52,"Wieder Lila",Samra,4561,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
53,"Yo x Ti, Tu x Mi",ROSALÍA,4544,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
54,"Won't Be Late (feat. Drake)","Swae Lee",4510,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa
55,"Vermissen (feat. Henning May)",Juju,4478,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
56,Callaita,"Bad Bunny",4468,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
57,Pookie,"Aya Nakamura",4430,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
58,"Hola Señorita","Maître Gims",4423,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
59,"If I Can't Have You","Shawn Mendes",4409,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
60,Narcotic,Younotus,4390,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
61,"What I Like About You (feat. Theresa Rex)","Jonas Blue",4346,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
62,"Calma - Remix","Pedro Capó",4304,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
63,"Be Honest (feat. Burna Boy)","Jorja Smith",4295,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd
64,"Never Go Back","Dennis Lloyd",4276,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
65,"In My Mind",Dynoro,4111,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
66,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",4061,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
67,"Sweet but Psycho","Ava Max",3987,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
68,Doorman,Moksi,3985,https://open.spotify.com/track/4SkGgfxDq8w0dLMdNRHEiS
69,"High Hopes","Panic! At The Disco",3941,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
70,"11 PM",Maluma,3909,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
71,I.F.L.Y.,Bazzi,3893,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
72,"Maman ne le sait pas (feat. Niska)",Ninho,3892,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
73,Médicament,Niska,3867,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
74,"Never Really Over","Katy Perry",3786,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
75,Motivation,Normani,3779,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
76,"7 rings","Ariana Grande",3761,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
77,Eiskalt,Loredana,3738,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ
78,"lovely (with Khalid)","Billie Eilish",3733,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
79,Happier,Marshmello,3730,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
80,04:30,Ufo361,3703,https://open.spotify.com/track/4SCM1b1vS70TtNQmO7Lo7B
81,now*,"Data Luv",3695,https://open.spotify.com/track/1NEVAw0308u7bIvQ9HLNyl
