,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"THE SCOTTS","THE SCOTTS",21179,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,"Toosie Slide",Drake,20687,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
3,"Roses - Imanbek Remix","SAINt JHN",19703,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Blinding Lights","The Weeknd",18182,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Nicht verdient","Capital Bra",18164,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
6,"The Box","Roddy Ricch",12318,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,12088,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,"Don't Start Now","Dua Lipa",10583,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
9,"Dance Monkey","Tones And I",10339,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
10,"Blueberry Faygo","Lil Mosey",10161,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
11,"Pain 1993 (with Playboi Carti)",Drake,9983,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
12,"death bed (coffee for your head)",Powfu,9778,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
13,Emotions,Ufo361,9671,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
14,Falling,"Trevor Daniel",9293,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
15,"ily (i love you baby) (feat. Emilee)","Surf Mesa",9127,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
16,goosebumps,"Travis Scott",8853,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
17,"HIGHEST IN THE ROOM","Travis Scott",8826,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
18,"Breaking Me",Topic,8711,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,Supalonely,BENEE,8590,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
20,"SICKO MODE","Travis Scott",8441,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
21,"Chicago Freestyle (feat. Giveon)",Drake,8409,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
22,"Say So","Doja Cat",8296,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
23,Righteous,"Juice WRLD",8150,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
24,"Before You Go","Lewis Capaldi",7450,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
25,"Be Kind (with Halsey)",Marshmello,7287,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
26,ROXANNE,"Arizona Zervas",7208,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
27,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",7193,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
28,Salt,"Ava Max",7097,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
29,"Life Is Good (feat. Drake)",Future,7089,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
30,"In Your Eyes (feat. Alida)","Robin Schulz",7045,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
31,"Someone You Loved","Lewis Capaldi",6949,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
32,Tusa,"KAROL G",6935,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
33,"Sunday Best",Surfaces,6746,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
34,Namen,"Kontra K",6660,https://open.spotify.com/track/4SeuiNnF2n9yA0KztuIFc8
35,Physical,"Dua Lipa",6637,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
36,"Ride It",Regard,6493,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
37,"Break My Heart","Dua Lipa",6461,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
38,"Boss Bitch","Doja Cat",6343,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
39,"WHATS POPPIN","Jack Harlow",6342,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
40,Roller,"Apache 207",6000,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
41,"Lettre à une femme",Ninho,5891,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
42,"Intentions (feat. Quavo)","Justin Bieber",5887,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
43,"In Your Eyes","The Weeknd",5849,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
44,Skechers,DripReport,5836,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
45,Circles,"Post Malone",5797,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
46,"Late Night",Luciano,5667,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
