,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,18176,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"I Love It (& Lil Pump)","Kanye West",17343,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Promises (with Sam Smith)","Calvin Harris",13575,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,Kokain,"Bonez MC",13500,https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH
5,"Lucky You (feat. Joyner Lucas)",Eminem,13399,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
6,"Eastside (with Halsey & Khalid)","benny blanco",12028,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
7,Happier,Marshmello,11546,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Be Alright","Dean Lewis",10467,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
9,"Girls Like You (feat. Cardi B)","Maroon 5",9737,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
10,"In My Feelings",Drake,9637,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
11,"Body (feat. brando)","Loud Luxury",9291,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
12,"Lucid Dreams","Juice WRLD",8395,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
13,"Solo (feat. Demi Lovato)","Clean Bandit",8295,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,Natural,"Imagine Dragons",8226,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
15,Better,Khalid,7579,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
16,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,7454,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
17,"SICKO MODE","Travis Scott",7360,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,Rise,"Jonas Blue",7341,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
19,Thunderclouds,Sia,7143,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
20,Djadja,"Aya Nakamura",7123,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
21,Shotgun,"George Ezra",7074,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,"I Like It","Cardi B",7060,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
23,"Jackie Chan",Tiësto,6981,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
24,"Electricity (with Dua Lipa)","Silk City",6980,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
25,SAD!,XXXTENTACION,6827,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
26,"Taste (feat. Offset)",Tyga,6751,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
27,"Wake Up in the Sky","Gucci Mane",6695,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
28,"One Kiss (with Dua Lipa)","Calvin Harris",6685,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
29,"No Brainer","DJ Khaled",6638,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
30,breathin,"Ariana Grande",6634,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
31,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",6572,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
32,"Better Now","Post Malone",6346,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
33,"Mafiosa (feat. Caroliina)",Lartiste,6098,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
34,Nevermind,"Dennis Lloyd",6008,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
35,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",5918,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
36,BEBE,6ix9ine,5913,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
37,"Ramenez la coupe à la maison",Vegedream,5791,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
38,"500 PS","Bonez MC",5760,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
39,"Beautiful (feat. Camila Cabello)",Bazzi,5561,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
40,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",5539,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
41,Moonlight,XXXTENTACION,5495,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
42,"The Ringer",Eminem,5445,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
43,"Dior 2001",RIN,5425,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
44,"BONNIE & CLYDE",Loredana,5419,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
45,Risiko,"Bonez MC",5336,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
46,"Melodien (feat. Juju)","Capital Bra",5313,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
47,Fall,Eminem,4919,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
48,"God's Plan",Drake,4872,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
49,"Happy Now",Zedd,4817,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
50,"God is a woman","Ariana Grande",4686,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
51,"Te Boté - Remix","Nio Garcia",4671,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
52,"rockstar (feat. 21 Savage)","Post Malone",4670,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
53,Youngblood,"5 Seconds of Summer",4643,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
54,"Blah Blah Blah","Armin van Buuren",4562,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
55,Nonstop,Drake,4547,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
56,"Ocean (feat. Khalid)","Martin Garrix",4540,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
