,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,28233,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Roses - Imanbek Remix","SAINt JHN",18706,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Blinding Lights","The Weeknd",18220,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,MAMACITA,"Black Eyed Peas",15283,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
5,"Breaking Me",Topic,14580,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
6,"Toosie Slide",Drake,14500,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
7,"Big Body Benz","Bonez MC",14409,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
8,"Savage Love (Laxed - Siren Beat)","Jawsh 685",13862,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,"Party Girl",StaySolidRocky,12975,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
10,"ily (i love you baby) (feat. Emilee)","Surf Mesa",12605,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
11,GOOBA,6ix9ine,11898,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
12,"Watermelon Sugar","Harry Styles",11688,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
13,"Dance Monkey","Tones And I",11563,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,"death bed (coffee for your head)",Powfu,10784,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
15,"Rain On Me (with Ariana Grande)","Lady Gaga",10750,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
16,"Ich weiß nicht mal wie sie heißt","Capital Bra",10673,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
17,"Djomb - Bien ou quoi",Bosh,10656,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
18,"The Box","Roddy Ricch",9998,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
19,Airwaves,Pashanim,9996,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
20,"THE SCOTTS","THE SCOTTS",9828,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
21,"Kings & Queens","Ava Max",9778,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
22,Supalonely,BENEE,9455,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
23,"Blueberry Faygo","Lil Mosey",9401,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
24,"Break My Heart","Dua Lipa",9322,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
25,"Don't Start Now","Dua Lipa",9180,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
26,"TROLLZ (with Nicki Minaj)",6ix9ine,8793,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
27,"In Your Eyes","The Weeknd",8417,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
28,"TKN (feat. Travis Scott)",ROSALÍA,8375,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
29,Falling,"Trevor Daniel",8285,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
30,Tusa,"KAROL G",8206,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
31,"Some Say - Felix Jaehn Remix",Nea,7702,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
32,"HIGHEST IN THE ROOM","Travis Scott",7694,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
33,"Stuck with U (with Justin Bieber)","Ariana Grande",7367,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
34,"Life Is Good (feat. Drake)",Future,7151,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
35,"Someone You Loved","Lewis Capaldi",7108,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,"Ride It",Regard,7098,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
37,goosebumps,"Travis Scott",7075,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
38,Roller,"Apache 207",7068,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
