,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",33974,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",22751,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",20115,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",19044,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"Beautiful People (feat. Khalid)","Ed Sheeran",18303,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
6,"Goodbyes (Feat. Young Thug)","Post Malone",15535,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
7,Zombie,Samra,14835,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
8,"Piece Of Your Heart",MEDUZA,13672,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
9,"Someone You Loved","Lewis Capaldi",12775,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,"bad guy","Billie Eilish",11923,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
11,"Con Calma","Daddy Yankee",11818,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
12,"Antisocial (with Travis Scott)","Ed Sheeran",11808,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
13,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",11626,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
14,Tilidin,"Capital Bra",10344,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
15,"Money In The Grave (Drake ft. Rick Ross)",Drake,10010,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
