,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Au DD",PNL,28441,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV
2,"Cherry Lady","Capital Bra",17972,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB
3,"Con Calma","Daddy Yankee",14598,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
4,"Pass auf wen du liebst",Ufo361,13584,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1
5,"7 rings","Ariana Grande",12829,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
6,"Wolke 10",MERO,12242,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2
7,Shallow,"Lady Gaga",12181,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"Ya Salame",Luciano,11714,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b
9,"Maman ne le sait pas (feat. Niska)",Ninho,11569,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
10,"Wir ticken","Capital Bra",11333,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE
11,Wow.,"Post Malone",11192,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
12,Sucker,"Jonas Brothers",10730,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
13,"Don't Call Me Up",Mabel,10609,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
14,"Sweet but Psycho","Ava Max",10163,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
15,"Giant (with Rag'n'Bone Man)","Calvin Harris",9829,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
16,"Baila Baila Baila",Ozuna,9642,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
17,"Dancing With A Stranger (with Normani)","Sam Smith",9215,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
18,"La vie qu'on mène",Ninho,9129,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
19,"break up with your girlfriend, i'm bored","Ariana Grande",9124,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
20,"Goutte d'eau",Ninho,8489,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
21,"High Hopes","Panic! At The Disco",8270,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
22,"Calma - Remix","Pedro Capó",8188,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
23,"Let Me Down Slowly","Alec Benjamin",7872,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
24,Happier,Marshmello,7660,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
25,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7607,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
26,"Someone You Loved","Lewis Capaldi",7570,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
27,"MIDDLE CHILD","J. Cole",7402,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
28,"Be Alright","Dean Lewis",7326,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
29,"i'm so tired...",Lauv,7187,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
30,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",7140,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
31,"Old Town Road","Lil Nas X",6980,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
32,"Paris c'est magique",Ninho,6949,https://open.spotify.com/track/5gNZjp6r2TfC3uh9iopWxt
33,"Blackberry Sky",Eno,6913,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j
34,"Here With Me",Marshmello,6838,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
35,"Sans peine",Ninho,6788,https://open.spotify.com/track/4smLSyGtyNJLPb9J1Iuwsb
36,"Without Me",Halsey,6657,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
37,"Puerto Rico",Fero47,6637,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP
38,"Jay Jay",MERO,6613,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ
39,Putana,Ninho,6593,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
40,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",6523,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
41,"Hobby Hobby",MERO,6338,https://open.spotify.com/track/0dmrz4V5kiezQAqQ3VqGob
42,"Jamais (feat. Dadju)",Ninho,6171,https://open.spotify.com/track/6nIr35G9lVYMcuedV4NY2t
43,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",6167,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
44,"La vivance (feat. Koba LaD)",Ninho,6165,https://open.spotify.com/track/4waeGjPW1ovLjhbScVibAH
45,"Bad Liar","Imagine Dragons",6134,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
46,Robbery,"Juice WRLD",6118,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
47,"Jeune Lossa",Ninho,6045,https://open.spotify.com/track/1AaJX4YEeklJyRYisD10JT
48,"Baller los",MERO,6045,https://open.spotify.com/track/1uNzKXVNwq7jwV0rhjXqLB
49,"My Bad",Khalid,6001,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
50,"Always Remember Us This Way","Lady Gaga",5882,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
51,"Speechless (feat. Erika Sirola)","Robin Schulz",5826,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
52,"Murder On My Mind","YNW Melly",5796,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
53,"Big Pac",Ninho,5787,https://open.spotify.com/track/5C6WBcv7ILoSpREAZsnArO
54,"bury a friend","Billie Eilish",5784,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
