,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",744499,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Last Christmas",Wham!,729357,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
3,"Santa Tell Me","Ariana Grande",594372,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
4,"Merry Christmas Everyone - Remastered","Shakin' Stevens",568717,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
5,"It's the Most Wonderful Time of the Year","Andy Williams",535324,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
6,"Driving Home for Christmas","Chris Rea",512675,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
7,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",511470,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
8,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",437860,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
9,"Sleigh Ride","The Ronettes",366971,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
10,"Do They Know It's Christmas? - 1984 Version","Band Aid",336471,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
11,"Santa Baby","Kylie Minogue",329844,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
12,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",318218,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
13,"Mistletoe and Wine","Cliff Richard",316182,https://open.spotify.com/track/3AgiRs3oxc2dFh0CPUHXJs
14,"Holly Jolly Christmas","Michael Bublé",311608,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
15,Shallow,"Lady Gaga",305127,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
16,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",303647,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
17,Bestia,"Young Igi",303550,https://open.spotify.com/track/5b9RQx9CLZRZcO1W8PvmcB
18,Mistletoe,"Justin Bieber",289957,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
19,"Rockin' Around The Christmas Tree","Brenda Lee",289497,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
20,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",288886,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
