,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Baller los",MERO,268330,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
2,"All I Want for Christmas Is You","Mariah Carey",197695,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,Feuer,"Capital Bra",186874,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
4,"Last Christmas",Wham!,159981,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
5,"Perfekt (feat. Sofiane)","RAF Camora",158380,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
6,"Sweet but Psycho","Ava Max",152108,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,Cataleya,Samra,147811,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
8,"Tausend Tattoos",Sido,141567,https://open.spotify.com/track/1rGZd7EVl4aOClpzDLNPwy
9,"High Hopes","Panic! At The Disco",129983,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
10,"Santa Tell Me","Ariana Grande",125831,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
11,"thank u, next","Ariana Grande",125021,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
12,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,121752,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
13,"Merry Christmas Everyone - Remastered","Shakin' Stevens",116569,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
14,"Driving Home for Christmas","Chris Rea",115455,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
15,"500 PS","Bonez MC",114561,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
16,"Be Alright","Dean Lewis",114198,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
17,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",106526,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
18,Kokain,"Bonez MC",100555,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
19,Happier,Marshmello,98604,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,"Skam Koh",Azet,98398,https://open.spotify.com/track/1wtKmJbFITh1WRz70QWksh
21,"In My Mind",Dynoro,96041,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
22,Meer,Luciano,95351,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
23,"Sag schon",Veysel,93829,https://open.spotify.com/track/1SDWa2NAPvVjLhIXDM9Zgi
24,"Valentino Camouflage",Luciano,92800,https://open.spotify.com/track/0RMrNZG8THmtHXU90tfsQY
25,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",92575,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
26,"It's Beginning to Look a Lot like Christmas","Michael Bublé",91093,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
27,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",89800,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
28,"Without Me",Halsey,88937,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
29,Shallow,"Lady Gaga",88651,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
30,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",84770,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
31,"TIC TOC",6ix9ine,83302,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
32,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",82865,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
33,"Let You Love Me","Rita Ora",81982,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
34,KIKA,6ix9ine,79505,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
35,Allein,"Capital Bra",78974,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
36,"Underneath the Tree","Kelly Clarkson",74827,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
37,Hallelujah,Pentatonix,74444,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
38,"Jingle Bell Rock","Bobby Helms",72168,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
39,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,70461,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
40,UFF,Veysel,69809,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS
41,Facetime,Dardan,69657,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
42,"Dior 2001",RIN,68795,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
43,"when the party's over","Billie Eilish",68064,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
44,"Do They Know It's Christmas? - 1984 Version","Band Aid",65767,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
45,"Eastside (with Halsey & Khalid)","benny blanco",65621,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
46,"Thank God It's Christmas - 2011 Remaster",Queen,65188,https://open.spotify.com/track/3AymrUApW5JKKaNrHQhcBG
47,"Nummer unterdrückt","Bonez MC",65018,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
48,MAMA,6ix9ine,64934,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
49,"Melodien (feat. Juju)","Capital Bra",64883,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
50,Natural,"Imagine Dragons",64645,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
51,"Bad Liar","Imagine Dragons",63839,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
52,"My Only Wish (This Year)","Britney Spears",63558,https://open.spotify.com/track/75zwAkyhjTb6CVX9gMJSU4
53,"Body (feat. brando)","Loud Luxury",62876,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
54,"Feliz Navidad","José Feliciano",61188,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
55,"Roli Glitzer Glitzer (feat. Luciano & Eno)","Capital Bra",59944,https://open.spotify.com/track/5P8EPCYTLW2bR4PanlvEpI
56,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",59500,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
57,"4 Uhr Nachts",Sido,59117,https://open.spotify.com/track/3WtVfsf6ASh1Eaib3bzPeX
58,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",59018,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
59,"Promises (with Sam Smith)","Calvin Harris",58645,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
60,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",58234,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
61,"It's the Most Wonderful Time of the Year","Andy Williams",57596,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
62,Risiko,"Bonez MC",56714,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
63,"Have Yourself A Merry Little Christmas","Sam Smith",56453,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
64,"Guap Gang",Luciano,55005,https://open.spotify.com/track/6WkbQW89dlU7z6Tr99P0nl
65,"Do They Know It's Christmas? - 2014","Band Aid 30",54481,https://open.spotify.com/track/3iMRGDhn0ghHIUMmlKrJOh
66,"Falling Down - Bonus Track","Lil Peep",53836,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
67,Casanova,"Summer Cem",53463,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
68,"I'll Be Home","Meghan Trainor",53404,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
69,Mistletoe,"Justin Bieber",53061,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
70,MoneyGram,Luciano,53034,https://open.spotify.com/track/3a8SCGDMZVKRPgjY8MplFQ
71,"BONNIE & CLYDE",Loredana,52167,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
72,Shotgun,"George Ezra",49562,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
73,"Bohemian Rhapsody - 2011 Mix",Queen,48907,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
74,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",48901,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
75,Ballin,Luciano,48558,https://open.spotify.com/track/4PwQl3zVNOg1NUZzTOux8S
76,"Ala bin","Seiler und Speer",48174,https://open.spotify.com/track/6hSbkhKnY0INN355GvKmgO
77,Rise,"Jonas Blue",48003,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
78,TGV,Veysel,47911,https://open.spotify.com/track/5PdzMDbwPlqzXuauAarup3
79,"come out and play","Billie Eilish",47542,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
80,"Girls Like You (feat. Cardi B)","Maroon 5",47192,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
81,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",47171,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
82,"Christmas Time","Bryan Adams",47066,https://open.spotify.com/track/0hnErtVKN1JyvfBNfpWDpO
83,"Better Now","Post Malone",47004,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
84,"SICKO MODE","Travis Scott",46839,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
85,"Love Someone","Lukas Graham",46494,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
86,Neymar,"Capital Bra",46438,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
87,Youngblood,"5 Seconds of Summer",46038,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
88,Nagelneu,Mert,45955,https://open.spotify.com/track/4G0Ntye3QubS2Ys8GMg8vy
89,Mercedes,Eno,45071,https://open.spotify.com/track/3FHppoOv1gMexzC9XyMCFz
90,"Rockin' Around The Christmas Tree","Brenda Lee",44470,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
91,"Ruin My Life","Zara Larsson",44314,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
92,"MIA (feat. Drake)","Bad Bunny",43660,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
93,2002,Anne-Marie,42922,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
94,"Happy Now",Kygo,42596,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
95,"Christmas Lights",Coldplay,42237,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
96,"lovely (with Khalid)","Billie Eilish",41911,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
