,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Risiko,"Bonez MC",295086,https://open.spotify.com/track/6pLKMPAUlBCjHjylj2Nbd9
2,"In My Mind",Dynoro,263235,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"500 PS","Bonez MC",212666,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
4,"Melodien (feat. Juju)","Capital Bra",192053,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
5,"Dior 2001",RIN,173139,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
6,Rise,"Jonas Blue",139588,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
7,Shotgun,"George Ezra",134373,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
8,"Bella ciao - HUGEL Remix","El Profesor",128974,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
9,"Solo (feat. Demi Lovato)","Clean Bandit",126654,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
10,"Body (feat. brando)","Loud Luxury",126264,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
11,2002,Anne-Marie,114854,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
12,"Girls Like You (feat. Cardi B)","Maroon 5",111275,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,Casanova,"Summer Cem",108300,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
14,Nevermind,"Dennis Lloyd",102002,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
15,Facetime,Dardan,95905,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
16,"In My Feelings",Drake,95014,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
17,"Eastside (with Halsey & Khalid)","benny blanco",93518,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,"Born To Be Yours",Kygo,93089,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
19,"Blah Blah Blah","Armin van Buuren",91188,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
20,"Jackie Chan",Tiësto,89914,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
21,"Cordula Grün",Josh.,88429,https://open.spotify.com/track/483ykNWhSQXYprueXUMNeo
22,Vagabund,Bausa,81775,https://open.spotify.com/track/3yhaXZury9ZUpfXvdvuWiB
23,"No Brainer","DJ Khaled",80962,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
24,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,79874,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
25,Safe,"Nico Santos",79597,https://open.spotify.com/track/5B7AL4ZcRVNsUzR8WUVxmT
26,"Oh Child","Robin Schulz",79487,https://open.spotify.com/track/2xw9PXlt8IaCWZjfpJ2HPL
27,"Nike Pullover",Azet,79045,https://open.spotify.com/track/4rAN7PfOWxyR9MAeUd7wLy
28,"Bin Blau (Da Ba Dee)",POWERKRYNER,79027,https://open.spotify.com/track/009CKw0AJZiyaIFG8uGl5C
29,Mercedes,Eno,77802,https://open.spotify.com/track/0VNlBq4JKqvlIlveSwC4WJ
30,"Luft und Liebe","Die Hollerstauden",76921,https://open.spotify.com/track/5SyW6dqrQpGqSffNWC4wGV
31,Neymar,"Capital Bra",75797,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
32,"Better Now","Post Malone",75300,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
33,"Change Your Mind",ELI,74832,https://open.spotify.com/track/4kOlyvj9WiPrI4zpmzKAeA
34,Copacabana,"Leon Machère",74320,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
35,"Flying Hirsch","Peter Power",73867,https://open.spotify.com/track/5AO52jmar9CBsUXJjasrPg
36,"GIGI (ZKITTLEZ)",Gringo,72687,https://open.spotify.com/track/0w7Yk16SqMY7BioZktmcYm
37,"Für Euch alle (feat. Samra & Capital Bra)",Bushido,70803,https://open.spotify.com/track/78CLZUWhsxIDwObCKOh1fh
38,"One Night Stand","Capital Bra",68638,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
39,"Taste (feat. Offset)",Tyga,68617,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
40,Testarossa,"Miami Yacine",67269,https://open.spotify.com/track/5f6Bft94CPc7caZuqywckE
41,"Toto (feat. RAF Camora)",Noizy,66961,https://open.spotify.com/track/1fyvQWmRbW81M0xXKI1Rrk
42,"Only Thing We Know","Alle Farben",66576,https://open.spotify.com/track/77YLeSEI8unMbZVWNUqioQ
43,"High Hopes","Panic! At The Disco",66539,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
44,Youngblood,"5 Seconds of Summer",64426,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
45,"I Like It","Cardi B",62286,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
46,"Jennie (feat. R. City, Bori)","Felix Jaehn",62167,https://open.spotify.com/track/1iBOPEE6fIMsl7GMMcEyCF
47,40K,Ufo361,61906,https://open.spotify.com/track/5xnKRr7fCLm0Gew1TBou7e
48,"One Kiss (with Dua Lipa)","Calvin Harris",61515,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
49,"Lucid Dreams","Juice WRLD",60460,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
50,breathin,"Ariana Grande",59222,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
51,Happier,Marshmello,57398,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
52,"God is a woman","Ariana Grande",57337,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
53,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",55590,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
54,"Berlin lebt","Capital Bra",55213,https://open.spotify.com/track/1zl1smQ584EZKCfLVeYWNq
55,"Promises (with Sam Smith)","Calvin Harris",54686,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
56,Habibo,Veysel,53487,https://open.spotify.com/track/194IS9NnPN3clG6v3BakTR
57,SAD!,XXXTENTACION,52329,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
58,"Be Alright","Dean Lewis",52030,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
59,"Sex Tape","Katja Krasavice",51633,https://open.spotify.com/track/1zOMSnF631rlPHlS4hH9rV
60,"SICKO MODE","Travis Scott",51617,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
61,"Happy Now",Zedd,48878,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
62,"Kennzeichen B-TK","Capital Bra",48449,https://open.spotify.com/track/4kAIdBQEmb1M9ryd9tNSCD
63,Ballin,Luciano,48380,https://open.spotify.com/track/1ZxBGZ7pxkh0VwFRp6biXk
64,Terrestrial,"Art Storm",48338,https://open.spotify.com/track/1w6f1gj7sx4uu1KOosL9x4
65,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",47074,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
66,Paradies,Ufo361,45433,https://open.spotify.com/track/2kx7rcukcL50UysnBiWJxf
67,"In die Unendlichkeit",Kollegah,45409,https://open.spotify.com/track/6wGhLzq97DAzDrgOLit3kD
