,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Benzema,"Capital Bra",417272,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
2,"All I Want for Christmas Is You","Mariah Carey",310300,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Last Christmas",Wham!,296596,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,"Driving Home for Christmas","Chris Rea",246615,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
5,"Merry Christmas Everyone - Remastered","Shakin' Stevens",232437,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
6,Lelele,Azet,223954,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
7,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",221740,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
8,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",220126,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
9,"Baller los",MERO,197072,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
10,"Santa Tell Me","Ariana Grande",195468,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
11,"Sweet but Psycho","Ava Max",183872,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
12,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",181082,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
13,"Thank God It's Christmas - Non-Album Single",Queen,177757,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
14,Hallelujah,Pentatonix,165925,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
15,"It's Beginning to Look a Lot like Christmas","Michael Bublé",162906,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
16,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",150916,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
17,"Christmas Time","Bryan Adams",149876,https://open.spotify.com/track/0hnErtVKN1JyvfBNfpWDpO
18,"Tausend Tattoos",Sido,149283,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
19,"Feliz Navidad","José Feliciano",138259,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
20,"Underneath the Tree","Kelly Clarkson",134883,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
21,"High Hopes","Panic! At The Disco",129629,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
22,"Do They Know It's Christmas? - 1984 Version","Band Aid",127376,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
23,Feuer,"Capital Bra",123262,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
24,"500 PS","Bonez MC",120568,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
25,"Happy Xmas (War Is Over) (feat. Sean Ono Lennon)","Miley Cyrus",115084,https://open.spotify.com/track/5KHzV8Gf3aweIMImliFAOs
26,"Jingle Bell Rock","Bobby Helms",113960,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
27,"It's the Most Wonderful Time of the Year","Andy Williams",113623,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
28,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,111806,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
29,"My Only Wish (This Year)","Britney Spears",107237,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
30,"Have Yourself A Merry Little Christmas","Sam Smith",101857,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
31,Zoey,Nimo,100829,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
32,"Christmas Lights",Coldplay,99586,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
33,"Do They Know It's Christmas? - 2014","Band Aid 30",97638,https://open.spotify.com/track/3iMRGDhn0ghHIUMmlKrJOh
34,"Perfekt (feat. Sofiane)","RAF Camora",97597,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
35,"White Christmas (with Shania Twain)","Michael Bublé",95760,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
36,Cataleya,Samra,94842,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
37,"In My Mind",Dynoro,91278,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
38,"Be Alright","Dean Lewis",90685,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
39,"I'll Be Home","Meghan Trainor",90399,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
40,Kokain,"Bonez MC",90292,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
41,"Without Me",Halsey,85977,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
42,"Santa Baby","Kylie Minogue",84973,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
