,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,250496,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"500 PS","Bonez MC",192845,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
3,Risiko,"Bonez MC",182392,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
4,"Melodien (feat. Juju)","Capital Bra",170119,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
5,"Dior 2001",RIN,164204,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
6,Shotgun,"George Ezra",136798,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,Rise,"Jonas Blue",128623,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
8,"Body (feat. brando)","Loud Luxury",124530,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
9,"Lucky You (feat. Joyner Lucas)",Eminem,124254,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
10,"Bella ciao - HUGEL Remix","El Profesor",114050,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
11,"The Ringer",Eminem,113113,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
12,"Girls Like You (feat. Cardi B)","Maroon 5",110678,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,Facetime,Dardan,108338,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
14,"Solo (feat. Demi Lovato)","Clean Bandit",108326,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
15,2002,Anne-Marie,105218,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
16,Casanova,"Summer Cem",100388,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
17,"Eastside (with Halsey & Khalid)","benny blanco",98959,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,Happier,Marshmello,95681,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"Cordula Grün",Josh.,85672,https://open.spotify.com/track/483ykNWhSQXYprueXUMNeo
20,"Born To Be Yours",Kygo,84814,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
21,"Blah Blah Blah","Armin van Buuren",84611,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
22,Nevermind,"Dennis Lloyd",84530,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
23,"Jackie Chan",Tiësto,83204,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
24,"In My Feelings",Drake,81995,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
25,Greatest,Eminem,81851,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
26,Mercedes,Eno,77938,https://open.spotify.com/track/0VNlBq4JKqvlIlveSwC4WJ
27,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,77623,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
28,"Nike Pullover",Azet,76762,https://open.spotify.com/track/4rAN7PfOWxyR9MAeUd7wLy
29,Copacabana,"Leon Machère",76196,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
30,Fall,Eminem,75922,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
31,"High Hopes","Panic! At The Disco",75859,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
32,"Promises (with Sam Smith)","Calvin Harris",75176,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
33,Safe,"Nico Santos",74789,https://open.spotify.com/track/5B7AL4ZcRVNsUzR8WUVxmT
34,"Oh Child","Robin Schulz",71903,https://open.spotify.com/track/2xw9PXlt8IaCWZjfpJ2HPL
35,"No Brainer","DJ Khaled",71042,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
36,Kamikaze,Eminem,70574,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
37,Neymar,"Capital Bra",69959,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
38,"Change Your Mind",ELI,68648,https://open.spotify.com/track/4kOlyvj9WiPrI4zpmzKAeA
39,"Not Alike (feat. Royce Da 5'9)",Eminem,67127,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
40,"Better Now","Post Malone",65750,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,"One Night Stand","Capital Bra",64618,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
42,"Taste (feat. Offset)",Tyga,64322,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
43,"Only Thing We Know","Alle Farben",64070,https://open.spotify.com/track/77YLeSEI8unMbZVWNUqioQ
44,"Für Euch alle (feat. Samra & Capital Bra)",Bushido,63412,https://open.spotify.com/track/78CLZUWhsxIDwObCKOh1fh
45,"Weißer Kaffee",Yassazin,62532,https://open.spotify.com/track/1IsXDmO7lYYEOe7nbTtDgd
46,"GIGI (ZKITTLEZ)",Gringo,61876,https://open.spotify.com/track/0w7Yk16SqMY7BioZktmcYm
47,Vagabund,Bausa,60055,https://open.spotify.com/track/3yhaXZury9ZUpfXvdvuWiB
48,"Toto (feat. RAF Camora)",Noizy,59686,https://open.spotify.com/track/1fyvQWmRbW81M0xXKI1Rrk
49,"Hubba Bubba",Massiv,59033,https://open.spotify.com/track/68wn1NLEopjHZaXY3yVRL5
50,Normal,Eminem,59001,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
