,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,247625,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"500 PS","Bonez MC",193382,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
3,Risiko,"Bonez MC",179429,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
4,"Dior 2001",RIN,174254,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
5,"Melodien (feat. Juju)","Capital Bra",173263,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
6,Shotgun,"George Ezra",144539,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,"Body (feat. brando)","Loud Luxury",138215,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
8,Happier,Marshmello,137673,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"I Love It (& Lil Pump)","Kanye West",132136,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
10,Rise,"Jonas Blue",130295,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
11,Facetime,Dardan,127690,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
12,"Lucky You (feat. Joyner Lucas)",Eminem,124409,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
13,"Girls Like You (feat. Cardi B)","Maroon 5",117054,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,"Eastside (with Halsey & Khalid)","benny blanco",116141,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
15,"Bella ciao - HUGEL Remix","El Profesor",115083,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
16,BlaBla,"Azzi Memo",111352,https://open.spotify.com/track/4ZkM6R7P3vGJ3O4ezCGnpy
17,"Promises (with Sam Smith)","Calvin Harris",110978,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
18,"Solo (feat. Demi Lovato)","Clean Bandit",108320,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,2002,Anne-Marie,107967,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
