,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Baller los",MERO,216478,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
2,"All I Want for Christmas Is You","Mariah Carey",181686,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Last Christmas",Wham!,168369,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,"Sweet but Psycho","Ava Max",160270,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
5,Feuer,"Capital Bra",152990,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
6,"Tausend Tattoos",Sido,139640,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
7,"Perfekt (feat. Sofiane)","RAF Camora",137476,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
8,"High Hopes","Panic! At The Disco",136338,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
9,Cataleya,Samra,131155,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
10,"500 PS","Bonez MC",122937,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
11,"Driving Home for Christmas","Chris Rea",119930,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
12,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,117430,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
13,"Merry Christmas Everyone - Remastered","Shakin' Stevens",117186,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
14,MILLIONDOLLAR$MILE,Loredana,112070,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB
15,"thank u, next","Ariana Grande",110042,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
16,"Santa Tell Me","Ariana Grande",107959,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
17,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",107714,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
18,"Be Alright","Dean Lewis",106208,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
19,Kokain,"Bonez MC",102167,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
20,"In My Mind",Dynoro,97967,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
21,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",97065,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
22,"It's Beginning to Look a Lot like Christmas","Michael Bublé",95080,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
23,"Without Me",Halsey,90003,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
24,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",89993,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
25,Happier,Marshmello,88655,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,Meer,Luciano,84181,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
27,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",80635,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
28,Shallow,"Lady Gaga",80472,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
29,Allein,"Capital Bra",76185,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
30,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",75907,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
31,"Valentino Camouflage",Luciano,74639,https://open.spotify.com/track/0RMrNZG8THmtHXU90tfsQY
32,"Let You Love Me","Rita Ora",74539,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
33,"Jingle Bell Rock","Bobby Helms",73584,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
34,"Dior 2001",RIN,72956,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
35,"Skam Koh",Azet,72371,https://open.spotify.com/track/1wtKmJbFITh1WRz70QWksh
36,"Thank God It's Christmas - 2011 Remaster",Queen,70193,https://open.spotify.com/track/3AymrUApW5JKKaNrHQhcBG
37,Hallelujah,Pentatonix,70073,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
38,Facetime,Dardan,69420,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
39,"Sag schon",Veysel,69167,https://open.spotify.com/track/1SDWa2NAPvVjLhIXDM9Zgi
40,"Do They Know It's Christmas? - 1984 Version","Band Aid",68674,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
41,"Melodien (feat. Juju)","Capital Bra",67588,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
42,UFF,Veysel,66123,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS
43,"Underneath the Tree","Kelly Clarkson",65722,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
44,"Feliz Navidad","José Feliciano",65038,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
45,"Eastside (with Halsey & Khalid)","benny blanco",64822,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
46,"Nummer unterdrückt","Bonez MC",64286,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
47,"Body (feat. brando)","Loud Luxury",63539,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
48,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",63374,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
49,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,61407,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
50,"Do They Know It's Christmas? - 2014","Band Aid 30",61000,https://open.spotify.com/track/3iMRGDhn0ghHIUMmlKrJOh
51,"It's the Most Wonderful Time of the Year","Andy Williams",60262,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
52,"My Only Wish (This Year)","Britney Spears",60122,https://open.spotify.com/track/75zwAkyhjTb6CVX9gMJSU4
53,"Bad Liar","Imagine Dragons",59646,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
54,Casanova,"Summer Cem",59495,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
55,Risiko,"Bonez MC",58722,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
56,"Roli Glitzer Glitzer (feat. Luciano & Eno)","Capital Bra",58164,https://open.spotify.com/track/5P8EPCYTLW2bR4PanlvEpI
57,Natural,"Imagine Dragons",58079,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
58,"whoa (mind in awe)",XXXTENTACION,56930,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
59,"Christmas Time","Bryan Adams",55802,https://open.spotify.com/track/0hnErtVKN1JyvfBNfpWDpO
60,KIKA,6ix9ine,55355,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
61,Neymar,"Capital Bra",55246,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
62,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",55205,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
63,"when the party's over","Billie Eilish",54958,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
64,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",54830,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
65,"BONNIE & CLYDE",Loredana,54490,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
66,"PARA ILLEGAL (feat. Lil Lano)","King Khalil",53153,https://open.spotify.com/track/3mulaE9xF8LhmwZN61kHvS
67,Mistletoe,"Justin Bieber",52957,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
68,"Better Now","Post Malone",52168,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
69,Rise,"Jonas Blue",51889,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
70,"Ala bin","Seiler und Speer",51819,https://open.spotify.com/track/6hSbkhKnY0INN355GvKmgO
71,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",51766,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
72,"I'll Be Home","Meghan Trainor",51230,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
73,"Have Yourself A Merry Little Christmas","Sam Smith",50934,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
74,"Promises (with Sam Smith)","Calvin Harris",50511,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
75,"TIC TOC",6ix9ine,50373,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
