,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Baller los",MERO,322493,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
2,"Perfekt (feat. Sofiane)","RAF Camora",186295,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
3,Cataleya,Samra,174082,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
4,"Skam Koh",Azet,165390,https://open.spotify.com/track/1wtKmJbFITh1WRz70QWksh
5,"High Hopes","Panic! At The Disco",143764,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
6,"Tausend Tattoos",Sido,141603,https://open.spotify.com/track/1rGZd7EVl4aOClpzDLNPwy
7,Meer,Luciano,133799,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
8,"Sweet but Psycho","Ava Max",132451,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
9,"Valentino Camouflage",Luciano,129491,https://open.spotify.com/track/0RMrNZG8THmtHXU90tfsQY
10,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,128049,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
11,"Be Alright","Dean Lewis",123256,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,"500 PS","Bonez MC",121580,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
13,"All I Want for Christmas Is You","Mariah Carey",108938,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
14,Happier,Marshmello,108835,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
15,Kokain,"Bonez MC",107363,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
16,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",104837,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
17,"In My Mind",Dynoro,102608,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
18,"Sag schon",Veysel,101623,https://open.spotify.com/track/5pvXlVpIH6iMRlBMVCve5q
19,Shallow,"Lady Gaga",101501,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
20,"Guap Gang",Luciano,100754,https://open.spotify.com/track/6WkbQW89dlU7z6Tr99P0nl
21,"thank u, next","Ariana Grande",98449,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
22,"Let You Love Me","Rita Ora",95005,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
23,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",93094,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
24,Allein,"Capital Bra",90095,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
25,"Last Christmas",Wham!,86350,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
26,"Without Me",Halsey,81221,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,80319,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
28,"Eastside (with Halsey & Khalid)","benny blanco",79617,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
29,MoneyGram,Luciano,76831,https://open.spotify.com/track/3a8SCGDMZVKRPgjY8MplFQ
