,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Kokain,"Bonez MC",222798,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
2,"500 PS","Bonez MC",216538,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
3,"Fightclub (feat. Samra & AK Ausserkontrolle)","Capital Bra",202588,https://open.spotify.com/track/3eMwf7uAEn1VJcmd12gMmi
4,"Nummer unterdrückt","Bonez MC",171879,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
5,"In My Mind",Dynoro,163471,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,Happier,Marshmello,159179,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,Risiko,"Bonez MC",139931,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
8,"BONNIE & CLYDE",Loredana,123577,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
9,"Ja Mann!","Bonez MC",118079,https://open.spotify.com/track/4XHP5B63UsW0GniEx7oMHu
10,Kompanie,"Bonez MC",116509,https://open.spotify.com/track/6Cy4jkukjKnIqGYkU7xCeF
11,Prominent,"Bonez MC",112457,https://open.spotify.com/track/4JxvECbZ3Oes1eUrmhQNSH
12,"Promises (with Sam Smith)","Calvin Harris",112019,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
13,UFF,Veysel,109161,https://open.spotify.com/track/6XjEOPgbgHKcaHcunEHSJJ
14,"Eastside (with Halsey & Khalid)","benny blanco",108912,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
15,"Be Alright","Dean Lewis",106265,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
16,Shallow,"Lady Gaga",105745,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
17,Shotgun,"George Ezra",104533,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",102403,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
19,"Dior 2001",RIN,100429,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
