,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Kokain,"Bonez MC",236249,https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH
2,"Inshallah (feat. Capital Bra)",Bushido,195741,https://open.spotify.com/track/3nwG4L1J4a8MXq4R01Hilb
3,"In My Mind",Dynoro,190456,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
4,"500 PS","Bonez MC",175278,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
5,MoneyGram,Luciano,167457,https://open.spotify.com/track/7kh5weCB2Jm19XOg1XtOpe
6,"BONNIE & CLYDE",Loredana,161366,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
7,Happier,Marshmello,160549,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,UFF,Veysel,156322,https://open.spotify.com/track/6XjEOPgbgHKcaHcunEHSJJ
9,"I Love It (& Lil Pump)","Kanye West",133185,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
10,Risiko,"Bonez MC",127128,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
11,"Dior 2001",RIN,126549,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
12,"Melodien (feat. Juju)","Capital Bra",120452,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
13,Shotgun,"George Ezra",118700,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
14,"INTERNATIONAL GANGSTAS","Farid Bang",116801,https://open.spotify.com/track/4IAVIBh9jbYN30DwpHFMD4
15,"Falling Down - Bonus Track","Lil Peep",113236,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
16,"Promises (with Sam Smith)","Calvin Harris",113013,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
17,Facetime,Dardan,112756,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
18,"Eastside (with Halsey & Khalid)","benny blanco",105886,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
19,"Body (feat. brando)","Loud Luxury",98765,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
20,Rise,"Jonas Blue",96413,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
21,"Be Alright","Dean Lewis",90060,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
22,Casanova,"Summer Cem",86952,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
23,"Girls Like You (feat. Cardi B)","Maroon 5",85819,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
24,"High Hopes","Panic! At The Disco",85272,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
25,"Cordula Grün",Josh.,84162,https://open.spotify.com/track/483ykNWhSQXYprueXUMNeo
26,"Bella ciao - HUGEL Remix","El Profesor",81665,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
27,2002,Anne-Marie,80209,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
28,BlaBla,"Azzi Memo",74782,https://open.spotify.com/track/4mGxpq4nAOz9ZHe7GmPcgO
29,"Solo (feat. Demi Lovato)","Clean Bandit",74469,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
30,"Für Euch alle (feat. Samra & Capital Bra)",Bushido,74192,https://open.spotify.com/track/0eKKoqxVuKTQAfzNXlCeCD
31,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",74158,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
32,"Lucky You (feat. Joyner Lucas)",Eminem,73331,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
33,Mercedes,Eno,72491,https://open.spotify.com/track/0VNlBq4JKqvlIlveSwC4WJ
34,Nevermind,"Dennis Lloyd",70785,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
35,Copacabana,"Leon Machère",68042,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
36,"Born To Be Yours",Kygo,67271,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
37,"Blah Blah Blah","Armin van Buuren",66981,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
38,Natural,"Imagine Dragons",64776,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
39,Neymar,"Capital Bra",61894,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
40,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",61676,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
41,"Oh Child","Robin Schulz",60421,https://open.spotify.com/track/77VLYTyrdlHEWcjhjQoXlz
42,"Jackie Chan",Tiësto,59034,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
43,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,58507,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
44,Safe,"Nico Santos",58420,https://open.spotify.com/track/5B7AL4ZcRVNsUzR8WUVxmT
45,Better,Khalid,57745,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
46,"Only Thing We Know","Alle Farben",57420,https://open.spotify.com/track/77YLeSEI8unMbZVWNUqioQ
47,Mephisto,Bushido,56343,https://open.spotify.com/track/4hACX4iRkcXDnWNosvavcJ
48,"Better Now","Post Malone",55513,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
49,Wellou,Kurdo,55413,https://open.spotify.com/track/1phPPgHcR590i0y8c9H36r
50,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",54293,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
51,"One Night Stand","Capital Bra",53080,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
52,"Change Your Mind",ELI,51183,https://open.spotify.com/track/4kOlyvj9WiPrI4zpmzKAeA
53,"Nike Pullover",Azet,50847,https://open.spotify.com/track/4rAN7PfOWxyR9MAeUd7wLy
54,"In My Feelings",Drake,50007,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
55,Stiche,Bushido,49301,https://open.spotify.com/track/6wWI8oOh88HM5sRb6JukLW
56,Youngblood,"5 Seconds of Summer",49145,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
57,Unterwegs,"AK AUSSERKONTROLLE",48872,https://open.spotify.com/track/7k6sTmc6wuOnvelPcOMyf1
58,"Kennzeichen B-TK","Capital Bra",48470,https://open.spotify.com/track/4kAIdBQEmb1M9ryd9tNSCD
59,SAD!,XXXTENTACION,48465,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
60,oneway,Cro,48022,https://open.spotify.com/track/2ikN7VZRuWAkxWaKtk2hYU
61,"Toto (feat. RAF Camora)",Noizy,47929,https://open.spotify.com/track/1fyvQWmRbW81M0xXKI1Rrk
62,"Lucid Dreams","Juice WRLD",47883,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
