,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Allein,"Capital Bra",206137,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
2,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,187516,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
3,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",167315,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
4,"500 PS","Bonez MC",152762,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
5,Meer,Luciano,138172,https://open.spotify.com/track/6hcqxx32EL884qpJXDstsA
6,Kokain,"Bonez MC",135719,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
7,"Roli Glitzer Glitzer (feat. Luciano & Eno)","Capital Bra",134100,https://open.spotify.com/track/5P8EPCYTLW2bR4PanlvEpI
8,Happier,Marshmello,129151,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"High Hopes","Panic! At The Disco",123139,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
10,"In My Mind",Dynoro,122198,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
11,"Be Alright","Dean Lewis",118861,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,Shallow,"Lady Gaga",118803,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,"Nummer unterdrückt","Bonez MC",109626,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
14,"Selbst verdient","Capital Bra",108438,https://open.spotify.com/track/5w5Zq6IAtSo1vBXBofvgZ9
15,"Fightclub (feat. Samra & AK Ausserkontrolle)","Capital Bra",106923,https://open.spotify.com/track/3lr7xUKPIBRmOWwGY2JNSH
16,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",104063,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
17,"thank u, next","Ariana Grande",97459,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
18,"Maybach (feat. Bushido)","Capital Bra",97315,https://open.spotify.com/track/4gS5rKGbcgXsSMXGmwzBl6
