,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Kokain,"Bonez MC",298479,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
2,"Nummer unterdrückt","Bonez MC",283239,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
3,"500 PS","Bonez MC",281201,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
4,Kompanie,"Bonez MC",227444,https://open.spotify.com/track/6Cy4jkukjKnIqGYkU7xCeF
5,"Ja Mann!","Bonez MC",225488,https://open.spotify.com/track/4XHP5B63UsW0GniEx7oMHu
6,Prominent,"Bonez MC",215826,https://open.spotify.com/track/4JxvECbZ3Oes1eUrmhQNSH
7,Risiko,"Bonez MC",201511,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
8,"Von ihnen gelernt","Bonez MC",184811,https://open.spotify.com/track/3uMpllxUKlpuXHczoHJ0U5
9,Nein,"Bonez MC",172988,https://open.spotify.com/track/6AeDcN4Qqe71Jp4p46uyID
10,"In My Mind",Dynoro,172812,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
11,MDMA,"Bonez MC",170638,https://open.spotify.com/track/2GZclC05PpJPT3JZbFgywD
12,Alien,"Bonez MC",170560,https://open.spotify.com/track/2x2rt9LTpn2ofDPWnzRmgV
13,Happier,Marshmello,158688,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,Krimineller,"Bonez MC",155193,https://open.spotify.com/track/2ScbGzrUTiywyaUS1MRUTJ
15,100,"Bonez MC",150556,https://open.spotify.com/track/610WYIsrvfJyEXTbtz45Mm
16,Prophezeit,"Bonez MC",137453,https://open.spotify.com/track/2HZDTyDJw4bFK9VQd75m9B
17,"BONNIE & CLYDE",Loredana,132078,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
18,"I Love It (& Lil Pump)","Kanye West",116988,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
19,"Promises (with Sam Smith)","Calvin Harris",115763,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
20,"Inshallah (feat. Capital Bra)",Bushido,114420,https://open.spotify.com/track/3nwG4L1J4a8MXq4R01Hilb
21,Shotgun,"George Ezra",113532,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,MoneyGram,Luciano,108126,https://open.spotify.com/track/7kh5weCB2Jm19XOg1XtOpe
23,"Eastside (with Halsey & Khalid)","benny blanco",107494,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
24,"Dior 2001",RIN,107325,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
25,"Melodien (feat. Juju)","Capital Bra",106939,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
26,UFF,Veysel,106089,https://open.spotify.com/track/6XjEOPgbgHKcaHcunEHSJJ
27,"Falling Down - Bonus Track","Lil Peep",104966,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
28,Facetime,Dardan,101839,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
29,"Body (feat. brando)","Loud Luxury",94764,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
30,"Be Alright","Dean Lewis",92913,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
31,Rise,"Jonas Blue",90578,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
32,"High Hopes","Panic! At The Disco",89938,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
33,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",83985,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
34,"Girls Like You (feat. Cardi B)","Maroon 5",80736,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
35,Casanova,"Summer Cem",79051,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
36,"Cordula Grün",Josh.,76971,https://open.spotify.com/track/483ykNWhSQXYprueXUMNeo
37,2002,Anne-Marie,76728,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
38,"INTERNATIONAL GANGSTAS","Farid Bang",76224,https://open.spotify.com/track/4IAVIBh9jbYN30DwpHFMD4
39,Intro,"Bonez MC",74221,https://open.spotify.com/track/7gdu5DTokNs8X7YvD62oIy
40,STOOPID,6ix9ine,70901,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
41,Nevermind,"Dennis Lloyd",67543,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
42,"Bella ciao - HUGEL Remix","El Profesor",67202,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
43,Mercedes,Eno,67071,https://open.spotify.com/track/0VNlBq4JKqvlIlveSwC4WJ
44,"Solo (feat. Demi Lovato)","Clean Bandit",65947,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
45,Roadrunner,Samra,65293,https://open.spotify.com/track/60upMX2FTSSL76cg5ztvGA
46,Natural,"Imagine Dragons",64710,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
47,"Without Me",Halsey,63219,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
48,"Born To Be Yours",Kygo,63135,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
49,Copacabana,"Leon Machère",62811,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
50,Shallow,"Lady Gaga",60162,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
51,"Dear Lord",Kollegah,59903,https://open.spotify.com/track/2gsu2w50udIKnFkEUOAQjJ
52,"Blah Blah Blah","Armin van Buuren",58427,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
53,Neymar,"Capital Bra",56782,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
