,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",12755,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Falling,"Trevor Daniel",9861,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
3,"The Box","Roddy Ricch",8805,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
4,ROXANNE,"Arizona Zervas",8497,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
5,"everything i wanted","Billie Eilish",7855,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
6,Yummy,"Justin Bieber",7442,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
7,"Blinding Lights","The Weeknd",7411,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
8,"Don't Start Now","Dua Lipa",7335,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,Circles,"Post Malone",6895,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
10,"My Oh My (feat. DaBaby)","Camila Cabello",6796,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
11,"HIGHEST IN THE ROOM","Travis Scott",6731,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
12,Memories,"Maroon 5",6528,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
13,"Ayy Macarena",Tyga,6131,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
14,Heartless,"The Weeknd",5107,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
15,Senorita,SNIK,5084,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
16,"No Idea","Don Toliver",4889,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
17,"Adore You","Harry Styles",4757,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
18,"Lose You To Love Me","Selena Gomez",4753,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
19,Caliente,"Mente Fuerte",4727,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
20,"Someone You Loved","Lewis Capaldi",4650,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,Señorita,"Shawn Mendes",4612,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
22,"bad guy","Billie Eilish",4502,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"RITMO (Bad Boys For Life)","Black Eyed Peas",4497,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
24,"BIG MAN",SNIK,4389,https://open.spotify.com/track/7qd01xrME77eyWqGPumC2J
25,BOP,DaBaby,4384,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
26,"Watermelon Sugar","Harry Styles",4146,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
27,"Before You Go","Lewis Capaldi",4129,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
28,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",4125,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
29,"Lose Control",MEDUZA,4105,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
30,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,4031,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
31,"How Do You Sleep?","Sam Smith",3901,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
32,"Ride It",Regard,3875,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
33,"hot girl bummer",blackbear,3805,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
34,Sandra,TOQUEL,3763,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF
35,"Beautiful People (feat. Khalid)","Ed Sheeran",3750,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
36,Business,TOQUEL,3743,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
37,Lalala,Y2K,3705,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
38,"Lucid Dreams","Juice WRLD",3456,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
39,"I Don't Care (with Justin Bieber)","Ed Sheeran",3394,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
40,"Trampoline (with ZAYN)",SHAED,3338,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
41,Stars,TOQUEL,3222,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
42,"Colpo Grosso",SNIK,3155,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS
43,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",3154,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
44,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",3132,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
45,"Oxi Simera",LEX,3005,https://open.spotify.com/track/0dD17UWACV5aYTyeS6af1k
46,Netflix,TOQUEL,3000,https://open.spotify.com/track/2JwQnJFhBVjX6XR9d0bq7S
47,"If the World Was Ending - feat. Julia Michaels","JP Saxe",2961,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
48,"7 rings","Ariana Grande",2835,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
49,"Deja Vu",Hawk,2835,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
50,Liar,"Camila Cabello",2819,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
51,"lovely (with Khalid)","Billie Eilish",2749,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
52,"Ballin' (with Roddy Ricch)",Mustard,2713,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
53,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",2712,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,"Roses - Imanbek Remix","SAINt JHN",2680,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
55,"Futsal Shuffle 2020","Lil Uzi Vert",2661,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
56,"Old Town Road - Remix","Lil Nas X",2561,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
57,"Pantha - Remix",Dappy,2526,https://open.spotify.com/track/5stBsOR6RPnwlA3rN6fqcI
58,Mosca,Light,2509,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
59,"when the party's over","Billie Eilish",2468,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
60,Motto,MG,2459,https://open.spotify.com/track/1Dg4K5rscxqz6LyMDGMuED
61,Kilo,SNIK,2458,https://open.spotify.com/track/6KRoKgWrly4FHndE6E1Ent
62,"De Me Theloun",Fy,2411,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
63,"Vgazei Story",Sele,2392,https://open.spotify.com/track/7IqAw0ffDEuOBxImNdInvp
64,"Yellow Hearts","Ant Saunders",2391,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
65,Ransom,"Lil Tecca",2385,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
66,Hartopolemos,"Natasa Theodoridou",2383,https://open.spotify.com/track/5BpfuPKqOpY3fdggbKQtv2
67,Shallow,"Lady Gaga",2383,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
68,Falling,"Harry Styles",2367,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
69,"Say So","Doja Cat",2364,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
70,"Money In The Grave (Drake ft. Rick Ross)",Drake,2350,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
71,"Look At Her Now","Selena Gomez",2346,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
72,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,2308,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
73,Tusa,"KAROL G",2293,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
74,"Up All Night",Khalid,2286,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
75,"Goodbyes (Feat. Young Thug)","Post Malone",2265,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
76,Suicidal,"YNW Melly",2232,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
77,Wow.,"Post Malone",2189,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
78,Mama?,"Sin Boy",2179,https://open.spotify.com/track/6m69YzoQgEkhPnWIhXswcJ
79,"Don't Call Me Up",Mabel,2151,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
80,Gigi,Rina,2146,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
81,Graveyard,Halsey,2141,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
82,Medusa,SNIK,2123,https://open.spotify.com/track/6Badwn5YIbXhRnBg88LLya
83,VIBEZ,DaBaby,2115,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
84,"Alaxe Ta Ola","Giorgos Sabanis",2110,https://open.spotify.com/track/7FmkhXVPiLi2FmugNkkK1M
85,"Higher Love",Kygo,2090,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
86,Sucker,"Jonas Brothers",2085,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
87,SUGAR,BROCKHAMPTON,2066,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
88,"Nice To Meet Ya","Niall Horan",2055,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
89,"SICKO MODE","Travis Scott",2054,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
90,"Mean It",Lauv,2027,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp
91,"Let Me Down Slowly","Alec Benjamin",1989,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
92,Ritual,Tiësto,1982,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
93,"Piece Of Your Heart",MEDUZA,1962,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
94,Family,"The Chainsmokers",1961,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
95,Kathimerina,"Nikos Oikonomopoulos",1959,https://open.spotify.com/track/7lv4lCunKlvCc677XLLclB
96,"Alone, Pt. II","Alan Walker",1953,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
97,"Ena Lepto","Christos Mastoras",1947,https://open.spotify.com/track/16KYH9f17z1QJ6s5G8XEZy
98,Happier,Marshmello,1929,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
99,"Dancing With A Stranger (with Normani)","Sam Smith",1916,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
100,"M' Ena Sou Vlema","Giorgos Sabanis",1915,https://open.spotify.com/track/0oTfSEFnYxriVPSKkNWEsD
101,"OUT WEST (feat. Young Thug)",JACKBOYS,1909,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
102,"rockstar (feat. 21 Savage)","Post Malone",1907,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
103,"10,000 Hours (with Justin Bieber)","Dan + Shay",1869,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
104,"Sweet but Psycho","Ava Max",1863,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
105,"Vossi Bop",Stormzy,1860,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
106,goosebumps,"Travis Scott",1857,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
107,"Without Me",Halsey,1844,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
108,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1843,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
109,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1833,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
110,"The London (feat. J. Cole & Travis Scott)","Young Thug",1826,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
111,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1824,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
112,Guccci,"Mad Clip",1822,https://open.spotify.com/track/4AcWoNZHJ6tLBcKWifiTbC
113,"Only Human","Jonas Brothers",1814,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
114,"Ta Leme Meta",TOQUEL,1808,https://open.spotify.com/track/3ucPVIMQmNsnLkuoTmUAvf
115,"Hate Me (with Juice WRLD)","Ellie Goulding",1798,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
116,"GANG GANG",JACKBOYS,1796,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
117,"Eastside (with Halsey & Khalid)","benny blanco",1781,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
118,"bury a friend","Billie Eilish",1779,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
119,July,"Noah Cyrus",1766,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
120,"Cuba Libre","Mente Fuerte",1742,https://open.spotify.com/track/5yJkVWNDz5sWCHKskwJphc
121,"Valto Terma","Nikos Oikonomopoulos",1734,https://open.spotify.com/track/1AMX9YprkGGcyQPyzOuNbw
122,"Hola Señorita","Maître Gims",1720,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
