,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mama?,"Sin Boy",14933,https://open.spotify.com/track/4MEbrM0ASH9jRmoOJQGRUz
2,Homicide,Logic,10835,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes
3,"bad guy","Billie Eilish",9684,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",8333,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,Gigi,Rina,7672,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
6,"If I Can't Have You","Shawn Mendes",7488,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
7,"Old Town Road","Lil Nas X",6574,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
8,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",5453,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
9,"7 rings","Ariana Grande",5251,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
10,Sucker,"Jonas Brothers",4891,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
11,"Don't Call Me Up",Mabel,4828,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
12,SOS,Avicii,4713,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
13,"Talk (feat. Disclosure)",Khalid,4214,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
14,Shallow,"Lady Gaga",4212,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
15,Wow.,"Post Malone",4159,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
16,"Vossi Bop",Stormzy,4003,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
17,"Con Calma","Daddy Yankee",3848,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
18,"Boy With Luv (feat. Halsey)",BTS,3683,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
19,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",3681,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
20,"bury a friend","Billie Eilish",3653,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
21,Paradise,Bazzi,3647,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
22,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3576,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
23,"Ju Ju","Sin Boy",3552,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
24,"Sweet but Psycho","Ava Max",3414,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
25,"Let Me Down Slowly","Alec Benjamin",3257,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
26,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,3227,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
27,"Den Eho Idea","Christos Mastoras",3223,https://open.spotify.com/track/1bpyEuVZPS5uWSnpkm3dW0
28,"Without Me",Halsey,3218,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
29,"Someone You Loved","Lewis Capaldi",3128,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
30,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,3124,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
31,"wish you were gay","Billie Eilish",2991,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
32,"So Am I","Ava Max",2982,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
33,Stars,TOQUEL,2950,https://open.spotify.com/track/1NVRmobldmS8R336sRx6KR
34,Happier,Marshmello,2887,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
35,"when the party's over","Billie Eilish",2862,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
36,lovely,"Billie Eilish",2834,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
37,"MIDDLE CHILD","J. Cole",2828,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
38,"Here With Me",Marshmello,2803,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
39,Replay,Tamta,2730,https://open.spotify.com/track/2UOyQB26wSQzM0jiTcUg50
40,"all the good girls go to hell","Billie Eilish",2701,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
41,"3 Nights","Dominic Fike",2692,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
