,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Roses - Imanbek Remix","SAINt JHN",13637,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
2,"The Box","Roddy Ricch",11405,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"Blinding Lights","The Weeknd",10559,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Don't Start Now","Dua Lipa",8891,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
5,"Blueberry Faygo","Lil Mosey",8077,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
6,Falling,"Trevor Daniel",7957,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
7,"Break My Heart","Dua Lipa",7737,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
8,"Si on n'aime qu'une fois / I Leksi S' Agapo","Nikos Vertis",7433,https://open.spotify.com/track/529KeIkmeHs4NrHBXy5LfX
9,Magic,Light,7205,https://open.spotify.com/track/65kd9dKyEn6zC8DJhYKWfi
10,Physical,"Dua Lipa",6528,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
11,"death bed (coffee for your head)",Powfu,6513,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
12,"Dance Monkey","Tones And I",6451,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
13,"Say So","Doja Cat",5934,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
14,"Sunday Best",Surfaces,5771,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
15,"BELIEVE IT",PARTYNEXTDOOR,5634,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
16,ROXANNE,"Arizona Zervas",5525,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
17,"Intentions (feat. Quavo)","Justin Bieber",5488,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
18,"Life Is Good (feat. Drake)",Future,5475,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
19,"Godzilla (feat. Juice WRLD)",Eminem,5386,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
20,Savage,"Megan Thee Stallion",5353,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
21,Skechers,DripReport,5323,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
22,Slang,Light,5230,https://open.spotify.com/track/0QoBn12Uo7oDv3zzz4QV1v
23,"WHATS POPPIN","Jack Harlow",5154,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,"In Your Eyes","The Weeknd",5026,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
25,"everything i wanted","Billie Eilish",4927,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
26,"Adore You","Harry Styles",4589,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
27,"Before You Go","Lewis Capaldi",4542,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
28,"After Hours","The Weeknd",4432,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
29,"Someone You Loved","Lewis Capaldi",4410,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Drip,SNIK,4405,https://open.spotify.com/track/4FHCNzwPSJz46ACVDmYZXJ
31,Supalonely,BENEE,4390,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
32,Circles,"Post Malone",4298,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
33,"Boss Bitch","Doja Cat",4217,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
34,"Turks (feat. Travis Scott)",NAV,4144,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
35,"HIGHEST IN THE ROOM","Travis Scott",3851,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
36,Caliente,"Mente Fuerte",3665,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
37,"CITY OF ANGELS",24kGoldn,3659,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
38,Memories,"Maroon 5",3487,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
39,"bad guy","Billie Eilish",3457,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
40,"No Time To Die","Billie Eilish",3456,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
41,"lovely (with Khalid)","Billie Eilish",3341,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
42,"Poppin (feat. Lil Pump & Smokepurpp)",KSI,3181,https://open.spotify.com/track/7x6t40pKRU1h9fFx7124wf
43,"My Oh My (feat. DaBaby)","Camila Cabello",3104,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
44,"Just Like Me",Fy,3089,https://open.spotify.com/track/7BBgzZ4jC658I2jONXYZGV
45,"The Take (feat. Chris Brown)","Tory Lanez",3044,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
46,"I Don't Care (with Justin Bieber)","Ed Sheeran",3033,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
47,Senorita,SNIK,2980,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
48,Señorita,"Shawn Mendes",2953,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
49,Dior,"Pop Smoke",2888,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
50,"Lucid Dreams","Juice WRLD",2870,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
51,"High Fashion (feat. Mustard)","Roddy Ricch",2836,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
52,"Lose Control",MEDUZA,2786,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
53,Hallucinate,"Dua Lipa",2771,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
54,Levitating,"Dua Lipa",2724,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
55,Lalala,Y2K,2719,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
56,"Beautiful People (feat. Khalid)","Ed Sheeran",2709,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
57,"Moral of the Story",Ashe,2707,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
58,"Like It Is",Kygo,2685,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
59,"If the World Was Ending - feat. Julia Michaels","JP Saxe",2643,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
60,Yummy,"Justin Bieber",2630,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
61,Heartless,"The Weeknd",2607,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
62,P2,"Lil Uzi Vert",2607,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
63,"Money In The Grave (Drake ft. Rick Ross)",Drake,2601,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
64,Aroma,Fy,2594,https://open.spotify.com/track/4ewhPnjVBPYE5Mgc55dJ39
65,"Know Your Worth",Khalid,2585,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
66,"Vgazei Story",Sele,2522,https://open.spotify.com/track/7IqAw0ffDEuOBxImNdInvp
67,Stars,TOQUEL,2515,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
68,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",2477,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
69,"Love Again","Dua Lipa",2472,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
70,Business,TOQUEL,2470,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
71,"Deja Vu",Hawk,2469,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
72,"Ride It",Regard,2460,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
73,"Stupid Love","Lady Gaga",2457,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
74,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",2403,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
75,"Forever (feat. Post Malone & Clever)","Justin Bieber",2386,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
76,Yayo,"Eleni Foureira",2374,https://open.spotify.com/track/2R49jde0XRhZbTrpbiZCNV
77,"OUT WEST (feat. Young Thug)",JACKBOYS,2370,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
78,"when the party's over","Billie Eilish",2338,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
79,"Misi Kardia",Melisses,2310,https://open.spotify.com/track/3E9Ccd3OMyENc0mBVYeJYt
80,goosebumps,"Travis Scott",2296,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
81,Ransom,"Lil Tecca",2283,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
82,"Future Nostalgia","Dua Lipa",2279,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy
83,BOP,DaBaby,2233,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
84,"rockstar (feat. 21 Savage)","Post Malone",2216,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
85,SAD!,XXXTENTACION,2208,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
86,Mosca,Light,2198,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
87,"hot girl bummer",blackbear,2181,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
88,"Pretty Please","Dua Lipa",2176,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
89,Bruises,"Lewis Capaldi",2167,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
90,"ily (i love you baby) (feat. Emilee)","Surf Mesa",2163,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
91,Cool,"Dua Lipa",2154,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
92,"Like That (feat. Gucci Mane)","Doja Cat",2134,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
