,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucky You (feat. Joyner Lucas)",Eminem,10482,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
2,"The Ringer",Eminem,8063,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
3,"In My Feelings",Drake,7777,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,"Eastside (with Halsey & Khalid)","benny blanco",6050,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,"Not Alike (feat. Royce Da 5'9)",Eminem,5949,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
6,Fall,Eminem,5804,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
7,Greatest,Eminem,5784,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
8,"In My Mind",Dynoro,5660,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
9,Kamikaze,Eminem,5561,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
10,"God is a woman","Ariana Grande",5479,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
11,"Girls Like You (feat. Cardi B)","Maroon 5",5373,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,5254,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
13,breathin,"Ariana Grande",5181,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
14,"Promises (with Sam Smith)","Calvin Harris",5121,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
15,"No Brainer","DJ Khaled",4854,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,Happier,Marshmello,4807,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
17,"SICKO MODE","Travis Scott",4782,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
