,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Caliente,"Mente Fuerte",24079,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
2,Señorita,"Shawn Mendes",20332,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",9572,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,"Goodbyes (Feat. Young Thug)","Post Malone",9550,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"bad guy","Billie Eilish",9056,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
6,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",8910,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
7,Gigi,Rina,8661,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
8,"Beautiful People (feat. Khalid)","Ed Sheeran",8160,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
9,Mama?,"Sin Boy",7728,https://open.spotify.com/track/15kf9DLlzjHMfVccydtAEb
10,"Money In The Grave (Drake ft. Rick Ross)",Drake,6703,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
11,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",6491,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
12,Sientelo,"Sin Boy",6293,https://open.spotify.com/track/6L9hOHprq2aLkmVhD9nzbf
13,Business,TOQUEL,6057,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
14,Senorita,SNIK,5807,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
15,"Deja Vu",Hawk,5679,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
16,Panini,"Lil Nas X",5617,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
17,"Piece Of Your Heart",MEDUZA,5581,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
18,"Someone You Loved","Lewis Capaldi",5400,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,"Valto Terma","Nikos Oikonomopoulos",5009,https://open.spotify.com/track/1AMX9YprkGGcyQPyzOuNbw
20,"De Me Theloun",Fy,4841,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
21,"One Thing Right",Marshmello,4789,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
22,"Call You Mine","The Chainsmokers",4718,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
23,"Go Loko (feat. Tyga, Jon Z)",YG,4713,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
24,"Ju Ju","Sin Boy",4587,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
25,Kilo,SNIK,4562,https://open.spotify.com/track/6KRoKgWrly4FHndE6E1Ent
26,"If I Can't Have You","Shawn Mendes",4552,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
27,"Con Calma","Daddy Yankee",4533,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
28,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",4491,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
29,Stars,TOQUEL,4480,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
30,"Old Town Road","Lil Nas X",4309,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
31,Lalala,Y2K,4247,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
32,"The London (feat. J. Cole & Travis Scott)","Young Thug",4160,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
33,"Never Really Over","Katy Perry",4057,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
34,Loquita,Claydee,3894,https://open.spotify.com/track/2m1zF0caC0u0xDECWMNpB0
35,"You Need To Calm Down","Taylor Swift",3838,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
36,Sucker,"Jonas Brothers",3775,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
