,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Caliente,"Mente Fuerte",21941,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
2,Señorita,"Shawn Mendes",19890,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",10206,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
4,"Beautiful People (feat. Khalid)","Ed Sheeran",9503,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
5,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",9149,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
6,Gigi,Rina,8398,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
7,"Goodbyes (Feat. Young Thug)","Post Malone",7959,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
8,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",7467,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
9,Mama?,"Sin Boy",7463,https://open.spotify.com/track/15kf9DLlzjHMfVccydtAEb
10,"Antisocial (with Travis Scott)","Ed Sheeran",7335,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
11,"Money In The Grave (Drake ft. Rick Ross)",Drake,6818,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
12,Business,TOQUEL,6553,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
13,"bad guy","Billie Eilish",6450,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
14,"bad guy (with Justin Bieber)","Billie Eilish",6256,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
15,Sientelo,"Sin Boy",6102,https://open.spotify.com/track/6L9hOHprq2aLkmVhD9nzbf
16,"Someone You Loved","Lewis Capaldi",6092,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
17,"De Me Theloun",Fy,6043,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
18,Senorita,SNIK,6038,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
19,"Deja Vu",Hawk,6032,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
20,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",5725,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
21,"Piece Of Your Heart",MEDUZA,5509,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
22,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",5393,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
23,Lalala,Y2K,5265,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
24,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",5093,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
25,"Valto Terma","Nikos Oikonomopoulos",5082,https://open.spotify.com/track/1AMX9YprkGGcyQPyzOuNbw
26,Panini,"Lil Nas X",4918,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
27,"Go Loko (feat. Tyga, Jon Z)",YG,4895,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
28,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",4524,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
29,Stars,TOQUEL,4475,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
30,"If I Can't Have You","Shawn Mendes",4438,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
31,"Ju Ju","Sin Boy",4385,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
32,"Call You Mine","The Chainsmokers",4349,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
33,Mosca,Light,4345,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
34,"Con Calma","Daddy Yankee",4340,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
35,Loquita,Claydee,4121,https://open.spotify.com/track/0wRGOxogy9D7u4EefkqeC3
36,Kilo,SNIK,4058,https://open.spotify.com/track/6KRoKgWrly4FHndE6E1Ent
37,"Old Town Road","Lil Nas X",4034,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
38,"El Ritmo Psicodélico","Eleni Foureira",4026,https://open.spotify.com/track/35AHzpJ01km9zVuOCdIY5r
39,"Never Really Over","Katy Perry",3989,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
40,"It's You","Ali Gatie",3973,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
41,"The London (feat. J. Cole & Travis Scott)","Young Thug",3903,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
42,Rodeo,"Lil Nas X",3842,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
43,Ransom,"Lil Tecca",3796,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
44,Sucker,"Jonas Brothers",3751,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
45,"One Thing Right",Marshmello,3671,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
46,"7 rings","Ariana Grande",3651,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
47,Netflix,TOQUEL,3619,https://open.spotify.com/track/2JwQnJFhBVjX6XR9d0bq7S
48,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3575,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
49,"Don't Call Me Up",Mabel,3528,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
50,"You Need To Calm Down","Taylor Swift",3515,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
51,"Post Malone (feat. RANI)","Sam Feldt",3453,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
52,"SOS (feat. Aloe Blacc)",Avicii,3416,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
53,"Truth Hurts",Lizzo,3295,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
54,"On A Roll","Ashley O",3293,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
55,"Higher Love",Kygo,3261,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
56,Shallow,"Lady Gaga",3153,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
57,"Only Human","Jonas Brothers",3117,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
58,Colombiana,"Sin Boy",3049,https://open.spotify.com/track/5MTWw33o2HkA4jHDJCpJky
59,"Old Town Road - Remix","Lil Nas X",3034,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm
60,Medusa,SNIK,3031,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
61,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",3017,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
62,Wow.,"Post Malone",3001,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
63,Morena,"Mente Fuerte",2964,https://open.spotify.com/track/4kCjokPJtcds5OZQpB7oqA
64,"Find U Again (feat. Camila Cabello)","Mark Ronson",2922,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
65,"Mother's Daughter","Miley Cyrus",2902,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
66,"Best Part of Me (feat. YEBBA)","Ed Sheeran",2838,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
67,Sandra,TOQUEL,2813,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF
68,"Cuba Libre","Mente Fuerte",2786,https://open.spotify.com/track/5yJkVWNDz5sWCHKskwJphc
69,"No Guidance (feat. Drake)","Chris Brown",2779,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
70,"Rescue Me",OneRepublic,2766,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
71,Happier,Marshmello,2626,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
72,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",2616,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
73,"All Around The World (La La La)",R3HAB,2606,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
74,"Den Eho Idea","Christos Mastoras",2606,https://open.spotify.com/track/1bpyEuVZPS5uWSnpkm3dW0
75,"Mad Love",Mabel,2587,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
76,"Let Me Down Slowly","Alec Benjamin",2572,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
77,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",2557,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
78,"lovely (with Khalid)","Billie Eilish",2537,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
79,"Sweet but Psycho","Ava Max",2491,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
80,"Vossi Bop",Stormzy,2484,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
81,Ritual,Tiësto,2435,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
82,"Inopnevma Ftino","Giorgos Mazonakis",2415,https://open.spotify.com/track/62sRtKxGqaK0Nxy4LlWO47
83,"Calma - Remix","Pedro Capó",2408,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
84,"Hate Me (with Juice WRLD)","Ellie Goulding",2398,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
85,Heaven,Avicii,2381,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
86,"rockstar (feat. 21 Savage)","Post Malone",2356,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
87,"Talk (feat. Disclosure)",Khalid,2279,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
88,"Dancing With A Stranger (with Normani)","Sam Smith",2276,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
89,"Without Me",Halsey,2263,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
90,"Thing For You (With Martin Solveig)","David Guetta",2260,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ
91,Primo,Light,2252,https://open.spotify.com/track/2sn75JSuPH3cX9jmZ9Fecu
92,Magia,Josephine,2227,https://open.spotify.com/track/1nM0L0TTuZSl1jGHSUznJo
93,"So Am I","Ava Max",2223,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
94,Youngblood,"5 Seconds of Summer",2222,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
95,Easier,"5 Seconds of Summer",2167,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
96,"Eastside (with Halsey & Khalid)","benny blanco",2161,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
97,"Ksero Mana",Saske,2145,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
98,High,"Sin Boy",2134,https://open.spotify.com/track/0gSaf88aTovmAOflXDG7Jw
99,"i love you","Billie Eilish",2124,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
100,Vasilias,Kings,2109,https://open.spotify.com/track/17UKBWEt4qmyIbPw5HUNKt
101,"Better Now","Post Malone",2099,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
102,"bury a friend","Billie Eilish",2081,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
