,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",82935,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Falling,"Trevor Daniel",74339,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
3,"The Box","Roddy Ricch",58382,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
4,ROXANNE,"Arizona Zervas",57574,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
5,"HIGHEST IN THE ROOM","Travis Scott",57384,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
6,"No Idea","Don Toliver",55800,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
7,"everything i wanted","Billie Eilish",50710,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
8,"Ayy Macarena",Tyga,48244,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
9,"Don't Start Now","Dua Lipa",47100,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,"Blinding Lights","The Weeknd",46521,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
11,Yummy,"Justin Bieber",45150,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
12,"My Oh My (feat. DaBaby)","Camila Cabello",44629,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
13,Circles,"Post Malone",43523,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,Memories,"Maroon 5",43129,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
15,"bad guy","Billie Eilish",41535,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,Mili,Ian,40515,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
17,BOP,DaBaby,38701,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
18,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",38501,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
19,Heartless,"The Weeknd",37893,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
20,"Someone You Loved","Lewis Capaldi",36249,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,Señorita,"Shawn Mendes",36227,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
