,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",46874,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Venom - Music From The Motion Picture",Eminem,34159,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
3,"I Love It (& Lil Pump)","Kanye West",33191,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"MIA (feat. Drake)","Bad Bunny",32591,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
5,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",31562,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
6,"Falling Down - Bonus Track","Lil Peep",29236,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
7,Moonlight,XXXTENTACION,28109,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
8,"Without Me",Halsey,27951,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,"Promises (with Sam Smith)","Calvin Harris",26846,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
10,"Lucky You (feat. Joyner Lucas)",Eminem,26507,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
11,"PASS OUT (feat. 21 Savage)",Quavo,25479,https://open.spotify.com/track/3edzl4zvKFi0D3iuF6cs2f
12,"In My Mind",Dynoro,24629,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
13,"SICKO MODE","Travis Scott",23866,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
14,SAD!,XXXTENTACION,23546,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
15,"Eastside (with Halsey & Khalid)","benny blanco",22584,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,Better,Khalid,22207,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
17,"No Stylist (feat. Drake)","French Montana",22173,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
18,Happier,Marshmello,22123,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,Shallow,"Lady Gaga",21869,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
20,"Better Now","Post Malone",21133,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
21,"Let You Love Me","Rita Ora",21008,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
22,STOOPID,6ix9ine,18778,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
23,Killshot,Eminem,18280,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
24,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",18237,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
25,Natural,"Imagine Dragons",18195,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
26,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,17699,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
27,"Taste (feat. Offset)",Tyga,17421,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
28,Thunderclouds,Sia,17387,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
29,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",17334,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
30,Nonstop,Drake,17322,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
31,"Be Alright","Dean Lewis",17289,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
32,Djadja,"Aya Nakamura",16986,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
33,"In My Feelings",Drake,16776,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
34,"Electricity (with Dua Lipa)","Silk City",16447,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
35,"rockstar (feat. 21 Savage)","Post Malone",16362,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
36,"The Ringer",Eminem,16321,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
37,"Woman Like Me (feat. Nicki Minaj)","Little Mix",16072,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
38,Fall,Eminem,15430,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
39,"I Like It","Cardi B",15417,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
40,Nevermind,"Dennis Lloyd",15208,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
41,"Mo Bamba","Sheck Wes",15171,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
42,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",15068,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
43,"Wake Up in the Sky","Gucci Mane",15029,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
44,"Beautiful (feat. Camila Cabello)",Bazzi,14733,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
45,"Girls Like You (feat. Cardi B)","Maroon 5",14600,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
46,Youngblood,"5 Seconds of Summer",14560,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
47,"Lucid Dreams","Juice WRLD",14429,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
48,"Not Alike (feat. Royce Da 5'9)",Eminem,14236,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
49,"WORKIN ME",Quavo,14228,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
50,"Jocelyn Flores",XXXTENTACION,14138,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
51,"Solo (feat. Demi Lovato)","Clean Bandit",13267,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
52,REMEDY,Alesso,12941,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
53,Greatest,Eminem,12683,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
54,"Say My Name","David Guetta",12554,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
55,Thunder,"Imagine Dragons",12475,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
56,Kamikaze,Eminem,12419,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
57,"LOSE IT (feat. Lil Baby)",Quavo,12182,https://open.spotify.com/track/69PkhA9q3xCWU2CzoZnLAu
58,changes,XXXTENTACION,11950,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
59,"Love Someone","Lukas Graham",11874,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
60,Rise,"Jonas Blue",11851,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
61,"no tears left to cry","Ariana Grande",11842,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
62,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",11811,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
63,"The Middle",Zedd,11750,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
64,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",11698,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
65,"Look At Me!",XXXTENTACION,11594,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
66,"There's No Way (feat. Julia Michaels)",Lauv,11577,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
67,"New Patek","Lil Uzi Vert",11563,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
68,STARGAZING,"Travis Scott",11458,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
69,"High On Life (feat. Bonn)","Martin Garrix",11409,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
70,Believer,"Imagine Dragons",11368,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
71,Noticed,"Lil Mosey",11329,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
72,"Sweet but Psycho","Ava Max",11229,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
73,"God's Plan",Drake,11043,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
74,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",11032,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
75,"Body (feat. brando)","Loud Luxury",10965,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
76,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,10953,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
77,"Ocean (feat. Khalid)","Martin Garrix",10815,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
78,"Everybody Dies In Their Nightmares",XXXTENTACION,10733,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
