,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",99164,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"HIGHEST IN THE ROOM","Travis Scott",74467,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
3,Heartless,"The Weeknd",63737,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
4,"everything i wanted","Billie Eilish",63600,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
5,Falling,"Trevor Daniel",63472,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
6,ROXANNE,"Arizona Zervas",49130,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
7,Memories,"Maroon 5",47936,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
8,"Ayy Macarena",Tyga,44532,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
9,"Someone You Loved","Lewis Capaldi",41813,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,"Don't Start Now","Dua Lipa",39522,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
11,Contactu,"OG Eastbull",39008,https://open.spotify.com/track/2n62iPgTDwjpZz1LE08IKE
12,Mili,Ian,38097,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
13,Circles,"Post Malone",37481,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,"hot girl bummer",blackbear,36369,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
15,"bad guy","Billie Eilish",35740,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,"Let Me Down Slowly","Alec Benjamin",34688,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
17,"60 De Zile",Ian,33815,https://open.spotify.com/track/5ymFsfuMVDuG43ksIqCohv
18,"Lose You To Love Me","Selena Gomez",33085,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
19,Lalala,Y2K,32841,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
20,Candy,"Doja Cat",32504,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
21,Señorita,"Shawn Mendes",31730,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
22,"Bag Un Blunt",Ian,30654,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
23,"Lose Control",MEDUZA,29144,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
24,Liar,"Camila Cabello",28707,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
25,VALENTINO,24kGoldn,28695,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
26,Nefiu,Ian,28463,https://open.spotify.com/track/1QVYDQmJSBpQ1vnO5euZMk
27,"Watermelon Sugar","Harry Styles",28121,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
28,"How Do You Sleep?","Sam Smith",27978,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
29,Bambolina,"Killa Fonic",27304,https://open.spotify.com/track/3sAnuEMv1wpSPGwiQZuhSP
30,"Beautiful People (feat. Khalid)","Ed Sheeran",27089,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
31,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",27036,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
32,"Trampoline (with ZAYN)",SHAED,26380,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
33,"Lights Up","Harry Styles",26147,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
34,"Strazile din Bucuresti","Florian Rus",25995,https://open.spotify.com/track/1tDk0Jot1RkxsPTPXaNM7k
35,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",25529,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
36,"Ride It",Regard,25113,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
37,"I Don't Care (with Justin Bieber)","Ed Sheeran",24830,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
38,"RITMO (Bad Boys For Life)","Black Eyed Peas",24705,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
39,"All I Want for Christmas Is You","Mariah Carey",24613,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
40,"Hate Me (with Juice WRLD)","Ellie Goulding",24214,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
41,"SICKO MODE","Travis Scott",24198,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
42,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,23767,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
43,B.M.V.,Nane,23501,https://open.spotify.com/track/0YF7NWEb8CTZQFXCIL2Ztq
44,goosebumps,"Travis Scott",23376,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
45,Ransom,"Lil Tecca",23144,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
46,"Look At Her Now","Selena Gomez",22873,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
47,"7 rings","Ariana Grande",22621,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
48,"Before You Go","Lewis Capaldi",22320,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
49,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",22296,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
50,"lovely (with Khalid)","Billie Eilish",22225,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
51,Flexez,Ian,22132,https://open.spotify.com/track/0EoMxf417PnGSsdpMGg1hE
52,Zendaya,Ian,21476,https://open.spotify.com/track/1Rn0BcmlMIln0tapy6CaRW
53,BOP,DaBaby,21130,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
54,"Goodbyes (Feat. Young Thug)","Post Malone",20697,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
55,"Last Christmas",Wham!,19640,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
56,"Without Me",Halsey,19539,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
57,"Trika Trika",Faydee,19028,https://open.spotify.com/track/7xMJ3lQD6rXWqoPKjlu4OO
58,Graveyard,Halsey,18975,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
59,"Yellow Hearts","Ant Saunders",18777,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
60,Teeth,"5 Seconds of Summer",18530,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
61,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",18166,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
62,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",18086,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
63,Wow.,"Post Malone",17975,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
64,"when the party's over","Billie Eilish",17944,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
65,"Up All Night",Khalid,17784,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
66,"bad vibes forever",XXXTENTACION,17694,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
67,"Follow God","Kanye West",17582,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
68,"Piece Of Your Heart",MEDUZA,17570,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
69,"3 Lucruri",Nane,17315,https://open.spotify.com/track/1hrvlGX3liDkT1VsSL9uDN
70,Youngblood,"5 Seconds of Summer",17005,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
