,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",69923,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Ransom,"Lil Tecca",50897,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
3,"bad guy","Billie Eilish",46136,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,Lalala,Y2K,44016,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
5,"Strazile din Bucuresti","Florian Rus",40861,https://open.spotify.com/track/1tDk0Jot1RkxsPTPXaNM7k
6,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",39333,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
7,"Old Town Road - Remix","Lil Nas X",37021,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
8,"I Don't Care (with Justin Bieber)","Ed Sheeran",34722,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
9,"Goodbyes (Feat. Young Thug)","Post Malone",33325,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
10,"Beautiful People (feat. Khalid)","Ed Sheeran",33225,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
11,"boyfriend (with Social House)","Ariana Grande",30820,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
12,"How Do You Sleep?","Sam Smith",28800,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
13,"Someone You Loved","Lewis Capaldi",27226,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14,Lover,"Taylor Swift",26537,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
15,"7 rings","Ariana Grande",26010,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
16,"Piece Of Your Heart",MEDUZA,25435,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
17,"Money In The Grave (Drake ft. Rick Ross)",Drake,25414,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
18,Teeth,"5 Seconds of Summer",25392,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
19,"60 De Zile",Ian,25125,https://open.spotify.com/track/5ymFsfuMVDuG43ksIqCohv
20,"The London (feat. J. Cole & Travis Scott)","Young Thug",24342,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
21,"Takeaway (feat. Lennon Stella)","The Chainsmokers",23862,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
22,"Bag Un Blunt",Ian,23712,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
23,Panini,"Lil Nas X",22576,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
24,"Let Me Down Slowly","Alec Benjamin",22042,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
25,Zemër,Soolking,22012,https://open.spotify.com/track/68av1mZz0VsIYXJWATZWUW
26,"Dance Monkey","Tones And I",21940,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
27,Salcamii,Spike,21841,https://open.spotify.com/track/0d6cmK1zLklHLxT1JTqq57
28,Sucker,"Jonas Brothers",21661,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
29,"Without Me",Halsey,20943,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
30,Nefiu,Ian,20894,https://open.spotify.com/track/1QVYDQmJSBpQ1vnO5euZMk
31,"Don't Call Me Up",Mabel,20780,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
32,POEM,"The Motans",20618,https://open.spotify.com/track/7nY4dQPdqg5apceI2xnJRt
33,"The Man","Taylor Swift",19904,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
34,Misca-Te,"El Nino",19860,https://open.spotify.com/track/2C1NSLKqZOs51RPdim4QPh
35,"fuck, i'm lonely",Lauv,19690,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
36,Balenciaga,"Lino Golden",19684,https://open.spotify.com/track/6t72qlEOIZuuPn6XWju7Rj
37,"N-Are Cum","El Nino",19657,https://open.spotify.com/track/5rvXvjwpSnJb6bE3olmQV9
38,"Look Back at It","A Boogie Wit da Hoodie",19435,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
39,"You Need To Calm Down","Taylor Swift",19060,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
40,"Antisocial (with Travis Scott)","Ed Sheeran",18950,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
41,Wow.,"Post Malone",18713,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
42,VIP,5GANG,18655,https://open.spotify.com/track/3m2jBSdPCbEfFtY2rXGESQ
43,Antimilitie,Parazitii,18569,https://open.spotify.com/track/0B9AFbKjQvLy0xUFWwakNr
44,"Old Town Road","Lil Nas X",18566,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
45,"lovely (with Khalid)","Billie Eilish",18514,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
46,Jucator,"El Nino",18509,https://open.spotify.com/track/2TAtekE7VAqzlkHYrsJL0I
47,"SICKO MODE","Travis Scott",18428,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
48,"It's You","Ali Gatie",18425,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
49,Shoturi,"Lino Golden",18190,https://open.spotify.com/track/4cet1h6g3gmjvd0kloLWp1
50,"Slide Away","Miley Cyrus",18078,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
51,Youngblood,"5 Seconds of Summer",17955,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
52,"No Guidance (feat. Drake)","Chris Brown",17939,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
53,"Incarc Microfonu'","El Nino",17382,https://open.spotify.com/track/6ZhMcJDIliU4enCPSfQ4iu
54,"If I Can't Have You","Shawn Mendes",17290,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
55,Happier,Marshmello,17205,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
56,"bury a friend","Billie Eilish",17005,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
57,"Hola Señorita","Maître Gims",16863,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
58,B.M.V.,Nane,16667,https://open.spotify.com/track/0YF7NWEb8CTZQFXCIL2Ztq
59,"rockstar (feat. 21 Savage)","Post Malone",16568,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
60,"SOS (feat. Aloe Blacc)",Avicii,16263,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
61,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",16179,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
62,"Taste (feat. Offset)",Tyga,16102,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
63,"Better Now","Post Malone",15892,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
64,"when the party's over","Billie Eilish",15721,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
65,SAD!,XXXTENTACION,15562,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
66,Instagram,"Dimitri Vegas & Like Mike",15536,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
67,"Hate Me (with Juice WRLD)","Ellie Goulding",15434,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
68,China,"Anuel AA",15331,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
69,"3 Lucruri",Nane,15330,https://open.spotify.com/track/1hrvlGX3liDkT1VsSL9uDN
70,Motivation,Normani,15069,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
