,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sucker,"Jonas Brothers",65791,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,"7 rings","Ariana Grande",60534,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"break up with your girlfriend, i'm bored","Ariana Grande",55362,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
4,Wow.,"Post Malone",48936,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",46964,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
6,Shallow,"Lady Gaga",42611,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"bury a friend","Billie Eilish",41999,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
8,"Without Me",Halsey,37325,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,"MIDDLE CHILD","J. Cole",36195,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
10,STORY,5GANG,33442,https://open.spotify.com/track/6TOzIYgU6YlKvwXeEGP9he
11,"Con Calma","Daddy Yankee",33036,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
12,"Dancing With A Stranger (with Normani)","Sam Smith",32623,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
13,"Let Me Down Slowly","Alec Benjamin",31756,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
14,"Sweet but Psycho","Ava Max",30862,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
15,Happier,Marshmello,29658,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
16,"Don't Call Me Up",Mabel,28944,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
17,"i'm so tired...",Lauv,28853,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
18,"Rege Pa Romania",Abi,27403,https://open.spotify.com/track/7DQNsywROolBAwwjQ0NXWV
19,"Going Bad (feat. Drake)","Meek Mill",26536,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
20,"Last Hurrah","Bebe Rexha",26517,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
21,"a lot","21 Savage",26132,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
22,"Pure Water (with Migos)",Mustard,25710,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
23,"Calma - Remix","Pedro Capó",25313,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
24,"SICKO MODE","Travis Scott",25219,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
25,Talk,Khalid,25031,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
26,"wish you were gay","Billie Eilish",23997,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
27,"Giant (with Rag'n'Bone Man)","Calvin Harris",23764,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
28,"Eastside (with Halsey & Khalid)","benny blanco",23692,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
29,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",23439,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
30,"Better Now","Post Malone",23270,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
31,"thank u, next","Ariana Grande",23234,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
32,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",23025,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
33,"Who Do You Love","The Chainsmokers",22574,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
34,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",22275,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
35,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,21813,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
36,"Red Room",Offset,21789,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
37,Youngblood,"5 Seconds of Summer",21434,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
38,"Please Me","Cardi B",20769,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
39,SAD!,XXXTENTACION,20377,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
40,lovely,"Billie Eilish",19831,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
41,Hope,"The Chainsmokers",19513,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
42,"Bohemian Rhapsody - 2011 Mix",Queen,19510,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
43,365,Zedd,19496,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
44,"rockstar (feat. 21 Savage)","Post Malone",19169,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
45,"High Hopes","Panic! At The Disco",19045,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
46,"Taste (feat. Offset)",Tyga,19018,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
47,"Kiss and Make Up","Dua Lipa",18959,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
48,"Bag Un Blunt",Ian,18829,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
49,Robbery,"Juice WRLD",18118,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
50,Moonlight,XXXTENTACION,18036,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
51,"Be Alright","Dean Lewis",17984,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
52,"Say My Name","David Guetta",17925,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
53,"when the party's over","Billie Eilish",17498,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
54,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",17173,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
55,"MIA (feat. Drake)","Bad Bunny",16901,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
56,"Look Back at It","A Boogie Wit da Hoodie",16557,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
57,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",16469,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
58,2002,Anne-Marie,16434,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
59,"I Like Me Better",Lauv,16388,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
60,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",16342,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
61,Thotiana,Blueface,16078,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
62,"no tears left to cry","Ariana Grande",15914,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
63,Nefiu,Ian,15905,https://open.spotify.com/track/1QVYDQmJSBpQ1vnO5euZMk
64,"Mo Bamba","Sheck Wes",15839,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
65,"Legacy (feat. Travis Scott & 21 Savage)",Offset,15635,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
66,Luna,"Carla's Dreams",15548,https://open.spotify.com/track/5Ck4zhYkBRelKGPQDrmhN1
67,I,"Lil Skies",15250,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
68,"In My Mind",Dynoro,15165,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
69,"No Sleep (feat. Bonn)","Martin Garrix",15033,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
70,"I'm a Mess","Bebe Rexha",14717,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
71,"Let You Love Me","Rita Ora",14671,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
