,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"The Box","Roddy Ricch",104426,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,"No Time To Die","Billie Eilish",78517,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
3,"Godzilla (feat. Juice WRLD)",Eminem,74533,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
4,"Roses - Imanbek Remix","SAINt JHN",71945,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,"Blinding Lights","The Weeknd",68352,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
6,Falling,"Trevor Daniel",64719,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
7,"Life Is Good (feat. Drake)",Future,63307,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
8,"Dance Monkey","Tones And I",61233,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,"Don't Start Now","Dua Lipa",54769,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,"Miami Bici","Killa Fonic",53483,https://open.spotify.com/track/3x36ydx3x5LtlQLQUESjtl
11,"everything i wanted","Billie Eilish",52219,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
12,ROXANNE,"Arizona Zervas",50065,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,"Intentions (feat. Quavo)","Justin Bieber",48853,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
14,"HIGHEST IN THE ROOM","Travis Scott",47342,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
15,Yummy,"Justin Bieber",46538,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
16,"Lose Control",MEDUZA,44216,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
17,Mili,Ian,43457,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
18,"After Hours","The Weeknd",41578,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
19,Circles,"Post Malone",39551,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
20,"Give No Fxk",Migos,39032,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR
21,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,38925,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
22,"bad guy","Billie Eilish",38804,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"No Idea","Don Toliver",36578,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
24,"My Oh My (feat. DaBaby)","Camila Cabello",36211,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
25,BOP,DaBaby,35846,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
26,Dior,"Marko Glass",34734,https://open.spotify.com/track/2uYtcnrTxmHcH98YLAOOWh
27,"Someone You Loved","Lewis Capaldi",34637,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"60 De Zile",Ian,34617,https://open.spotify.com/track/5ymFsfuMVDuG43ksIqCohv
29,"Forever (feat. Post Malone & Clever)","Justin Bieber",33668,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
30,"Ayy Macarena",Tyga,32782,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
