,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pala Mande",Azteca,117884,https://open.spotify.com/track/6h3cc0Q4HBy7OD06Jq8XgM
2,"The Box","Roddy Ricch",101580,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"After Hours","The Weeknd",87747,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
4,"Roses - Imanbek Remix","SAINt JHN",75527,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,"Blinding Lights","The Weeknd",72409,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
6,"Miami Bici","Killa Fonic",70242,https://open.spotify.com/track/3x36ydx3x5LtlQLQUESjtl
7,"Godzilla (feat. Juice WRLD)",Eminem,66619,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
8,Falling,"Trevor Daniel",60497,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
9,"Life Is Good (feat. Drake)",Future,58284,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
10,"Dance Monkey","Tones And I",56737,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"No Time To Die","Billie Eilish",56459,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
12,"Don't Start Now","Dua Lipa",55638,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
13,ROXANNE,"Arizona Zervas",49587,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
14,ON,BTS,49575,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
15,"Intentions (feat. Quavo)","Justin Bieber",46680,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
16,"everything i wanted","Billie Eilish",46292,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
17,"HIGHEST IN THE ROOM","Travis Scott",46140,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
18,"Lose Control",MEDUZA,44117,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
19,Mili,Ian,43462,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
20,"ON (Feat. Sia)",BTS,39297,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
21,Circles,"Post Malone",38466,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
22,"bad guy","Billie Eilish",36556,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"Say So","Doja Cat",35994,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
24,UGH!,BTS,35521,https://open.spotify.com/track/1aKuG1GG76xPLUkjBbQo3W
