,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"HIGHEST IN THE ROOM","Travis Scott",180877,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2,"Dance Monkey","Tones And I",84970,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Mili,Ian,70963,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
4,Lalala,Y2K,51429,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
5,Señorita,"Shawn Mendes",47756,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
6,"Someone You Loved","Lewis Capaldi",43033,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"bad guy","Billie Eilish",42045,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,Circles,"Post Malone",40884,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
9,"Strazile din Bucuresti","Florian Rus",39874,https://open.spotify.com/track/1tDk0Jot1RkxsPTPXaNM7k
10,Ransom,"Lil Tecca",39031,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
11,"Beautiful People (feat. Khalid)","Ed Sheeran",36609,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
12,"How Do You Sleep?","Sam Smith",36320,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
13,"Let Me Down Slowly","Alec Benjamin",34943,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
14,"60 De Zile",Ian,34780,https://open.spotify.com/track/5ymFsfuMVDuG43ksIqCohv
15,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",34345,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
16,"hot girl bummer",blackbear,33456,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
17,Azi,Deliric,33220,https://open.spotify.com/track/30mWjbK3HiLd8N4IHBCmzE
18,Liar,"Camila Cabello",32945,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
19,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",32909,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
20,Memories,"Maroon 5",32886,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
21,Panini,"Lil Nas X",32624,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
22,"I Don't Care (with Justin Bieber)","Ed Sheeran",31295,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
23,"Am Visat Ca Schimbam Lumea",Deliric,30251,https://open.spotify.com/track/5h4IOYGn64ZmuSP9zrEgCP
24,"Bag Un Blunt",Ian,29273,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
25,"Goodbyes (Feat. Young Thug)","Post Malone",29112,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
26,VALENTINO,24kGoldn,28493,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
27,Saint-Tropez,"Post Malone",28417,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
28,Nefiu,Ian,27759,https://open.spotify.com/track/1QVYDQmJSBpQ1vnO5euZMk
29,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",27343,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
30,"Van Gogh",Deliric,26506,https://open.spotify.com/track/3cF4y95QsUL9ny7j01sb2s
31,"10,000 Hours (with Justin Bieber)","Dan + Shay",26420,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
32,"223's (feat. 9lokknine)","YNW Melly",26087,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
33,"SICKO MODE","Travis Scott",26011,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
34,"Takeaway (feat. Lennon Stella)","The Chainsmokers",26009,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
35,"7 rings","Ariana Grande",25937,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
36,Graveyard,Halsey,25640,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
37,"It's You","Ali Gatie",25418,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
38,"Piece Of Your Heart",MEDUZA,25054,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
39,Bambolina,"Killa Fonic",24917,https://open.spotify.com/track/3sAnuEMv1wpSPGwiQZuhSP
40,"Hot (feat. Gunna)","Young Thug",24395,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
41,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",24187,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
42,"Old Town Road - Remix","Lil Nas X",23677,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
43,Cernobil,Deliric,23584,https://open.spotify.com/track/6g9ZfdinytFvcCZYQMyAb7
44,"Tras Pe Dreapta",Deliric,23453,https://open.spotify.com/track/1Ic5lkDyFaP6nacE84YWfc
45,"In Jurul Soarelui",Deliric,23364,https://open.spotify.com/track/1Jqn6ORmXdtSaSiMFxuRyf
