,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",69226,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",63252,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",57579,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,"Homicide (feat. Eminem)",Logic,46633,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
5,"If I Can't Have You","Shawn Mendes",42817,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
6,"Old Town Road","Lil Nas X",36113,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
7,"7 rings","Ariana Grande",32328,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
8,SOS,Avicii,32099,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
9,Sucker,"Jonas Brothers",31097,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
10,"Boy With Luv (feat. Halsey)",BTS,31033,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
11,"bury a friend","Billie Eilish",28748,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
12,"Without Me",Halsey,28501,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
13,Wow.,"Post Malone",28039,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
14,POEM,"The Motans",26243,https://open.spotify.com/track/7nY4dQPdqg5apceI2xnJRt
15,"Don't Call Me Up",Mabel,26147,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
16,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",25830,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
17,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,25810,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
18,SCUZE,5GANG,25208,https://open.spotify.com/track/4fOLGzoWLkD10KeG1MpCw3
19,"Calma - Remix","Pedro Capó",25178,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
20,"Sweet but Psycho","Ava Max",24115,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
21,"Con Calma","Daddy Yankee",23965,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
22,"when the party's over","Billie Eilish",22484,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
23,"On My Way","Alan Walker",22000,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
24,"3 Lucruri",Nane,21247,https://open.spotify.com/track/1hrvlGX3liDkT1VsSL9uDN
25,Paradise,Bazzi,21105,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
26,"lovely (with Khalid)","Billie Eilish",20609,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
27,"Kill This Love",BLACKPINK,20420,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
28,"Let Me Down Slowly","Alec Benjamin",20211,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",20204,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
30,Happier,Marshmello,20203,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
31,"Talk (feat. Disclosure)",Khalid,20144,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
32,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",20119,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
33,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,19974,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
34,"Clout (feat. Cardi B)",Offset,19903,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
35,"Tough Love",Avicii,19818,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
36,"break up with your girlfriend, i'm bored","Ariana Grande",19719,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
37,"Someone You Loved","Lewis Capaldi",19644,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
38,Youngblood,"5 Seconds of Summer",19599,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
39,"MIDDLE CHILD","J. Cole",19552,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
40,"all the good girls go to hell","Billie Eilish",19543,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
41,"Pure Water (with Migos)",Mustard,19454,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
42,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",19419,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
43,"Eastside (with Halsey & Khalid)","benny blanco",18946,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
44,"wish you were gay","Billie Eilish",18845,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
45,"you should see me in a crown","Billie Eilish",18602,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
46,"B.M.V. 2.0",Nane,18469,https://open.spotify.com/track/7GakOojqwoTbHHdfRfxkt0
47,"SICKO MODE","Travis Scott",18445,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
48,Shallow,"Lady Gaga",18348,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
49,"Dancing With A Stranger (with Normani)","Sam Smith",18280,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
50,"3 Nights","Dominic Fike",18087,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
51,"Bag Un Blunt",Ian,17788,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
52,"So Am I","Ava Max",17775,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
53,"Better Now","Post Malone",17169,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
54,SAD!,XXXTENTACION,16778,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
55,Suge,DaBaby,16610,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
56,Berlin,Nane,16599,https://open.spotify.com/track/1nFAzpEgaCSdpeST50A1pa
