,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",60831,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Azi,Deliric,59225,https://open.spotify.com/track/30mWjbK3HiLd8N4IHBCmzE
3,Lalala,Y2K,56765,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
4,Señorita,"Shawn Mendes",53113,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
5,Ransom,"Lil Tecca",50213,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
6,"Am Visat Ca Schimbam Lumea",Deliric,48414,https://open.spotify.com/track/5h4IOYGn64ZmuSP9zrEgCP
7,"bad guy","Billie Eilish",44109,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,"Strazile din Bucuresti","Florian Rus",43602,https://open.spotify.com/track/1tDk0Jot1RkxsPTPXaNM7k
9,"Van Gogh",Deliric,43541,https://open.spotify.com/track/3cF4y95QsUL9ny7j01sb2s
10,Cernobil,Deliric,42639,https://open.spotify.com/track/6g9ZfdinytFvcCZYQMyAb7
11,"In Jurul Soarelui",Deliric,41214,https://open.spotify.com/track/1Jqn6ORmXdtSaSiMFxuRyf
12,"Romania Vrea Sa Ma Ucida",Deliric,41009,https://open.spotify.com/track/72im7eQVEW5oy4o6DlhNbW
13,"Tras Pe Dreapta",Deliric,40235,https://open.spotify.com/track/1Ic5lkDyFaP6nacE84YWfc
14,"Tacerea E De Aur",Deliric,39744,https://open.spotify.com/track/1AaF6mhGoG3i85RNws487H
15,"Someone You Loved","Lewis Capaldi",38761,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,"Omul Serii",Deliric,38654,https://open.spotify.com/track/1deEHcrf0gPA93fT6OEBUT
17,Circles,"Post Malone",37690,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
