,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lost in the Fire",Gesaffelstein,56726,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
2,Wow.,"Post Malone",54037,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
3,"Without Me",Halsey,50676,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",35935,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"SICKO MODE","Travis Scott",33240,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
6,"Sweet but Psycho","Ava Max",32598,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",31352,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
8,"Dancing With A Stranger (with Normani)","Sam Smith",31314,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
9,"thank u, next","Ariana Grande",30903,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",29483,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
11,"Better Now","Post Malone",29233,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,"Going Bad (feat. Drake)","Meek Mill",29106,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
13,"High Hopes","Panic! At The Disco",26881,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
14,"Look Back at It","A Boogie Wit da Hoodie",25811,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
15,Shallow,"Lady Gaga",25743,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
16,SAD!,XXXTENTACION,25700,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,"Eastside (with Halsey & Khalid)","benny blanco",25555,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
18,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,24026,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
19,"Say My Name","David Guetta",23538,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
20,"Butterfly Doors","Lil Pump",23514,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3
21,"Taste (feat. Offset)",Tyga,23442,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
