,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",40441,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"SICKO MODE","Travis Scott",35681,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,"Without Me",Halsey,35206,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"thank u, next","Ariana Grande",35124,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,34832,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",33934,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
7,BAD!,XXXTENTACION,29842,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
8,"come out and play","Billie Eilish",27236,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
9,"when the party's over","Billie Eilish",24716,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
10,"Better Now","Post Malone",24073,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,Abilli,PRNY,23949,https://open.spotify.com/track/2msALltQH0lcNjYNaST6KD
12,SAD!,XXXTENTACION,23209,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,"Mo Bamba","Sheck Wes",23204,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
14,Shallow,"Lady Gaga",22635,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
15,"Say My Name","David Guetta",22205,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
16,Moonlight,XXXTENTACION,22136,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
17,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",21980,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
18,"All I Want for Christmas Is You","Mariah Carey",21328,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
19,"Kiss and Make Up","Dua Lipa",21239,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
20,"In My Mind",Dynoro,21171,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
21,"Falling Down - Bonus Track","Lil Peep",20784,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
22,"Bohemian Rhapsody - 2011 Mix",Queen,20367,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
