,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"THE SCOTTS","THE SCOTTS",164223,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,"Roses - Imanbek Remix","SAINt JHN",89660,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"SICKO MODE","Travis Scott",82529,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,"HIGHEST IN THE ROOM","Travis Scott",76961,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
5,"Toosie Slide",Drake,73121,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
6,goosebumps,"Travis Scott",71399,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
7,"Blinding Lights","The Weeknd",67069,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,"The Box","Roddy Ricch",66678,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,"Blueberry Faygo","Lil Mosey",59714,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
10,"death bed (coffee for your head)",Powfu,45525,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
11,Falling,"Trevor Daniel",42790,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
12,"Don't Start Now","Dua Lipa",42728,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
13,"Breaking Me",Topic,42627,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
14,"Say So","Doja Cat",42416,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
15,"Life Is Good (feat. Drake)",Future,41244,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
16,Righteous,"Juice WRLD",40993,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
17,"Dau Moda",Jador,39564,https://open.spotify.com/track/0v1Yg2zOk3t0YoW8NWsgWt
18,"Miami Bici","Killa Fonic",39468,https://open.spotify.com/track/3x36ydx3x5LtlQLQUESjtl
19,"Godzilla (feat. Juice WRLD)",Eminem,39243,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
20,STARGAZING,"Travis Scott",39226,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
21,"BUTTERFLY EFFECT","Travis Scott",37743,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
22,"Boss Bitch","Doja Cat",37440,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
23,"WHATS POPPIN","Jack Harlow",36799,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,ROXANNE,"Arizona Zervas",36760,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
25,Skechers,DripReport,36629,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
