,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Heartless,"The Weeknd",101433,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
2,"Dance Monkey","Tones And I",91754,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Blinding Lights","The Weeknd",87336,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
4,Falling,"Trevor Daniel",70295,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
5,"HIGHEST IN THE ROOM","Travis Scott",68447,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
6,"everything i wanted","Billie Eilish",56059,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
7,"Ayy Macarena",Tyga,54060,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
8,ROXANNE,"Arizona Zervas",51026,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
9,Memories,"Maroon 5",45779,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
10,"Someone You Loved","Lewis Capaldi",40817,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"Don't Start Now","Dua Lipa",39646,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
12,Circles,"Post Malone",39372,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
13,"bad guy","Billie Eilish",38282,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
14,"All I Want for Christmas Is You","Mariah Carey",37981,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
15,Mili,Ian,37324,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
16,"hot girl bummer",blackbear,35269,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
17,"Let Me Down Slowly","Alec Benjamin",34589,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
18,Lalala,Y2K,33551,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
19,"60 De Zile",Ian,33014,https://open.spotify.com/track/5ymFsfuMVDuG43ksIqCohv
20,Señorita,"Shawn Mendes",31401,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
21,"Last Christmas",Wham!,30965,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
22,Candy,"Doja Cat",30766,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
23,"Bag Un Blunt",Ian,29974,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
24,"Lose You To Love Me","Selena Gomez",29320,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
25,"Lose Control",MEDUZA,29248,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
26,"Rockin' Around The Christmas Tree","Brenda Lee",28678,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
27,Nefiu,Ian,28409,https://open.spotify.com/track/1QVYDQmJSBpQ1vnO5euZMk
28,Contactu,"OG Eastbull",28120,https://open.spotify.com/track/2n62iPgTDwjpZz1LE08IKE
29,Haolo,"Killa Fonic",27785,https://open.spotify.com/track/0eHoaHif9kYQXlHF5J5ti7
30,"Jingle Bell Rock","Bobby Helms",26773,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
31,"Beautiful People (feat. Khalid)","Ed Sheeran",26737,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
32,Bambolina,"Killa Fonic",26736,https://open.spotify.com/track/3sAnuEMv1wpSPGwiQZuhSP
33,Liar,"Camila Cabello",26495,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
34,"How Do You Sleep?","Sam Smith",26453,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
35,VALENTINO,24kGoldn,26311,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
36,BOP,DaBaby,25906,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
37,"It's the Most Wonderful Time of the Year","Andy Williams",25787,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
38,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",25767,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
39,"Ride It",Regard,24970,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
40,"SICKO MODE","Travis Scott",24768,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
41,"Strazile din Bucuresti","Florian Rus",24602,https://open.spotify.com/track/1tDk0Jot1RkxsPTPXaNM7k
42,"RITMO (Bad Boys For Life)","Black Eyed Peas",24547,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
43,"I Don't Care (with Justin Bieber)","Ed Sheeran",24521,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
44,"lovely (with Khalid)","Billie Eilish",23787,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
45,Ransom,"Lil Tecca",23584,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
46,"Trampoline (with ZAYN)",SHAED,23432,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
47,"7 rings","Ariana Grande",23392,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
48,"No Idea","Don Toliver",23360,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
49,Aer,Nane,23220,https://open.spotify.com/track/1iuFBBMzst4jdNwXUeDbfy
50,goosebumps,"Travis Scott",23111,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
51,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",22978,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
52,B.M.V.,Nane,22929,https://open.spotify.com/track/0YF7NWEb8CTZQFXCIL2Ztq
53,"Watermelon Sugar","Harry Styles",22812,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
54,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",22806,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
55,"Santa Tell Me","Ariana Grande",22502,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
56,"Hate Me (with Juice WRLD)","Ellie Goulding",22336,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
57,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",22018,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
58,"It's Beginning to Look a Lot like Christmas","Michael Bublé",21692,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
59,Zendaya,Ian,21344,https://open.spotify.com/track/1Rn0BcmlMIln0tapy6CaRW
60,Flexez,Ian,21323,https://open.spotify.com/track/0EoMxf417PnGSsdpMGg1hE
61,"Without Me",Halsey,20510,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
62,"Lights Up","Harry Styles",20328,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
63,"Goodbyes (Feat. Young Thug)","Post Malone",19979,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
64,"Before You Go","Lewis Capaldi",19876,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
65,"Look At Her Now","Selena Gomez",19787,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
66,Wow.,"Post Malone",18806,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
67,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",18415,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
68,"when the party's over","Billie Eilish",18176,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
69,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",17944,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
70,"Trika Trika",Faydee,17908,https://open.spotify.com/track/7xMJ3lQD6rXWqoPKjlu4OO
71,"Feliz Navidad","José Feliciano",17620,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
72,Graveyard,Halsey,17509,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
73,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",17492,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
74,"Old Town Road - Remix","Lil Nas X",17438,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
75,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",17370,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
76,"Yellow Hearts","Ant Saunders",17345,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
77,"Piece Of Your Heart",MEDUZA,17235,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
78,Youngblood,"5 Seconds of Summer",17172,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
79,"Taste (feat. Offset)",Tyga,16945,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
80,"BUTTERFLY EFFECT","Travis Scott",16925,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
81,"3 Lucruri",Nane,16772,https://open.spotify.com/track/1hrvlGX3liDkT1VsSL9uDN
