,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"TKN (feat. Travis Scott)",ROSALÍA,72952,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
2,"Go Gettas",andrei,70505,https://open.spotify.com/track/6GiTUiS0A8ORsZesaOSwj2
3,"Gang În Sus",Nane,67281,https://open.spotify.com/track/131QzZD2qg9fE0nxJSWZAT
4,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,67106,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,"Roses - Imanbek Remix","SAINt JHN",65784,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,"Blinding Lights","The Weeknd",58268,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"La Saltea",Nane,56153,https://open.spotify.com/track/6kJ1HOABHo08AMYp3PDj9d
8,"Juma' de Mil",Nane,55286,https://open.spotify.com/track/2avy9NT26odQTHXzdfmsVp
9,Asfalt,Nane,54713,https://open.spotify.com/track/53nmFVEoiKcBTDPdYEsw6F
10,"Savage Love (Laxed - Siren Beat)","Jawsh 685",54536,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
11,"THE SCOTTS","THE SCOTTS",53541,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
12,"TROLLZ (with Nicki Minaj)",6ix9ine,52942,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
13,"N-O Poți Controla",Nane,51379,https://open.spotify.com/track/0yqEQgjQ8NGsrJpfPnevBE
14,Supermort,Nane,48656,https://open.spotify.com/track/13pEH6RHjXFEOOaLY9UCvZ
15,"Breaking Me",Topic,48048,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16,"Tată De Zahăr",Nane,47866,https://open.spotify.com/track/3FJ6Bgw7r31lhJxXLiZoaX
17,"HIGHEST IN THE ROOM","Travis Scott",47100,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
18,"Blueberry Faygo","Lil Mosey",46132,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
19,"Toosie Slide",Drake,46100,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
20,GOOBA,6ix9ine,44863,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
21,"Watermelon Sugar","Harry Styles",44663,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
22,Fluture,Nane,44270,https://open.spotify.com/track/7fQDfMu75I2Ch7SZVmS3Cp
23,goosebumps,"Travis Scott",43236,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
24,Vienna,Nane,42973,https://open.spotify.com/track/2fdkCdSo9gtzHCcRwfQIzS
25,Îndrăgostrip,Nane,42678,https://open.spotify.com/track/67uJv4hy7NQ569kCwHH8Zr
26,"The Box","Roddy Ricch",41498,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
27,Nada,Nane,40072,https://open.spotify.com/track/0hyh9GJ6wCm4xxNhazfAMx
28,"Drogul Magic",Nane,38835,https://open.spotify.com/track/4nBik9hgcbE7mfIbEL7Xn3
29,Stai,"Killa Fonic",38820,https://open.spotify.com/track/6PPU2L6XRr9njn7GnLkAT7
30,Nein,Nane,38611,https://open.spotify.com/track/64aUDGfRGc52k2fMAYZcty
31,"Wifey a Ta",Nane,38587,https://open.spotify.com/track/6ZXHy5dHvjUz3rXxQBll8I
32,"Party Girl",StaySolidRocky,38048,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
33,"SICKO MODE","Travis Scott",37841,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
34,Mesaje,Nane,37778,https://open.spotify.com/track/6lMXG9eMXu9XweyBJLZZ7F
35,"8 Zile Din 7","B.U.G. Mafia",36966,https://open.spotify.com/track/61GaaPDkOPhmoCR4BC7hKe
36,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",36331,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
37,"Visu' meu",Nane,36119,https://open.spotify.com/track/7mpivM5XPzW6iMze5ijRNn
38,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",35965,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
39,"Nu Vreau, Nu Iau",Nane,35780,https://open.spotify.com/track/4YYRc0njHof9u6a5i0jHon
40,"Life Is Good (feat. Drake)",Future,34890,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
41,"Dragostea Ta",Nane,33462,https://open.spotify.com/track/2ZhMraqx6eOMFMb9gtzkCj
42,"Miami Bici","Killa Fonic",33398,https://open.spotify.com/track/3x36ydx3x5LtlQLQUESjtl
43,"ily (i love you baby) (feat. Emilee)","Surf Mesa",33347,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
44,Haolo,"Killa Fonic",33014,https://open.spotify.com/track/0eHoaHif9kYQXlHF5J5ti7
45,"Pala Mande",Azteca,32447,https://open.spotify.com/track/4li3bu2BbCyLJVrXIJnkgg
46,MAMACITA,"Black Eyed Peas",32019,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
47,YAYA,6ix9ine,31688,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
48,"60 De Zile",Ian,31482,https://open.spotify.com/track/5ymFsfuMVDuG43ksIqCohv
49,"Break My Heart","Dua Lipa",31444,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
50,"How You Like That",BLACKPINK,31328,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
51,Dior,"Marko Glass",30706,https://open.spotify.com/track/2uYtcnrTxmHcH98YLAOOWh
52,Dior,"Pop Smoke",30408,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
53,Mili,Ian,29977,https://open.spotify.com/track/04cqASbER6wLs0me9FszxL
54,"Don't Start Now","Dua Lipa",29819,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
55,"death bed (coffee for your head)",Powfu,29779,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
56,"Sigur Dar Incet",Ian,29577,https://open.spotify.com/track/60sBlyutMbe8Qbta5EPd7o
57,"Dance Monkey","Tones And I",29026,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
58,"Godzilla (feat. Juice WRLD)",Eminem,28822,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
59,Nefiu,Ian,28671,https://open.spotify.com/track/1QVYDQmJSBpQ1vnO5euZMk
60,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",28574,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
61,"Before You Go","Lewis Capaldi",28120,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
62,"After Party","Don Toliver",27857,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
63,B.M.V.,Nane,27636,https://open.spotify.com/track/0YF7NWEb8CTZQFXCIL2Ztq
64,"Rain On Me (with Ariana Grande)","Lady Gaga",27111,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
65,"Intentions (feat. Quavo)","Justin Bieber",25234,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
66,"OUT WEST (feat. Young Thug)",JACKBOYS,24968,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
67,"WHATS POPPIN","Jack Harlow",24785,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
68,"Someone You Loved","Lewis Capaldi",24749,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
69,"In Your Eyes","The Weeknd",24749,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
70,"Arde-ma Baby","Alex Velea",24519,https://open.spotify.com/track/0rfa9454z45KqBj4HpliwH
71,Artileria,"Dani Mocanu",24267,https://open.spotify.com/track/5yDIreW64FPj1UkCTRxFvs
72,"Lose Control",MEDUZA,24224,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
73,Falling,"Trevor Daniel",24195,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
74,"Dau Moda",Jador,24131,https://open.spotify.com/track/0v1Yg2zOk3t0YoW8NWsgWt
75,"Wash Us In The Blood","Kanye West",23995,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
76,"Bag Un Blunt",Ian,23954,https://open.spotify.com/track/1nGnZ1SNJHg0qmCKZLiCgi
77,"Kings & Queens","Ava Max",23380,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
78,Secrete,"Carla's Dreams",23299,https://open.spotify.com/track/3Lxq3tB7w8EyJBwIYYyF9U
79,"Aim For The Moon (feat. Quavo)","Pop Smoke",23261,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
80,"Be Kind (with Halsey)",Marshmello,22635,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
81,"Lucid Dreams","Juice WRLD",22513,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
82,"Sunday Best",Surfaces,22436,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
83,Savana,"Marko Glass",22272,https://open.spotify.com/track/4BJsV9Iu4sJphgvAyDxfkp
84,Señorita,"Shawn Mendes",22148,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
85,"Stuck with U (with Justin Bieber)","Ariana Grande",22053,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
86,Supalonely,BENEE,22036,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
87,"Say So","Doja Cat",21969,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
88,Contactu,"OG Eastbull",21691,https://open.spotify.com/track/2n62iPgTDwjpZz1LE08IKE
89,"Ride It",Regard,21663,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
