,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",452492,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Sweet but Psycho","Ava Max",361655,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,Shallow,"Lady Gaga",347130,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"Woman Like Me (feat. Nicki Minaj)","Little Mix",261332,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
5,"Without Me",Halsey,258663,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,"Let You Love Me","Rita Ora",240401,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
7,"Ruin My Life","Zara Larsson",232354,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",225835,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
9,"when the party's over","Billie Eilish",223313,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
10,"Back & Forth",MK,194986,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
11,"Promises (with Sam Smith)","Calvin Harris",193396,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
12,Happier,Marshmello,186673,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
13,Thursday,"Jess Glynne",185565,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
14,"Kiss and Make Up","Dua Lipa",183407,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
15,"Electricity (with Dua Lipa)","Silk City",177788,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
16,"Eastside (with Halsey & Khalid)","benny blanco",173880,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",173007,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
18,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,171013,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
19,"Just Got Paid",Sigala,163257,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
20,"All I Want for Christmas Is You","Mariah Carey",157064,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
21,"SICKO MODE","Travis Scott",155188,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
22,Better,Khalid,153576,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
23,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",149539,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
24,"Be Alright","Dean Lewis",146712,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
25,"Always Remember Us This Way","Lady Gaga",144976,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
26,Shotgun,"George Ezra",136350,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
27,"Body (feat. brando)","Loud Luxury",135855,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
28,"One Drink","Picture This",135362,https://open.spotify.com/track/7vSm2hckpPHTrIHpqmqOze
29,"In My Mind",Dynoro,134542,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
30,"come out and play","Billie Eilish",132748,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
31,"Lost Without You","Freya Ridings",126561,https://open.spotify.com/track/6EelrDeZGS0Z81NhXevtrJ
32,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",126267,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
33,"Mo Bamba","Sheck Wes",119898,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
34,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",117220,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
35,"Last Christmas",Wham!,116665,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
36,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",115582,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
37,"I Found You (with Calvin Harris)","benny blanco",114337,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
38,"Happy Now",Kygo,109770,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
39,"Bohemian Rhapsody - 2011 Mix",Queen,106854,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
40,1999,"Charli XCX",104878,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
41,"I Love It (& Lil Pump)","Kanye West",104053,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
42,"lovely (with Khalid)","Billie Eilish",103331,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,"Lucid Dreams","Juice WRLD",101434,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
44,Polaroid,"Jonas Blue",96324,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
45,"High Hopes","Panic! At The Disco",95709,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
46,"Better Now","Post Malone",94485,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
47,breathin,"Ariana Grande",93285,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
48,"Empty Space","James Arthur",93018,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
49,BAD!,XXXTENTACION,89592,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
50,"Do They Know It's Christmas? - 1984 Version","Band Aid",86973,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
51,"Santa Tell Me","Ariana Grande",86588,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
52,"Bad Liar","Imagine Dragons",86166,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
53,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",83973,https://open.spotify.com/track/1XBc4r6ltXjkFJBrsttwIF
54,Rise,"Jonas Blue",82508,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
55,"Suncity (feat. Empress Of)",Khalid,79353,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
56,SAD!,XXXTENTACION,78678,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
57,bellyache,"Billie Eilish",78319,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
58,"Falling Down - Bonus Track","Lil Peep",74577,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
59,Youngblood,"5 Seconds of Summer",73973,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
60,"Power Over Me","Dermot Kennedy",72445,https://open.spotify.com/track/7iM7Zkf3uFQWE4IbjwYoN0
61,"Funky Friday",Dave,71686,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
62,"In My Feelings",Drake,71653,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
63,Thunderclouds,Sia,71433,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
64,"All I Am","Jess Glynne",71124,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
65,"Taste (feat. Offset)",Tyga,70301,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
66,2002,Anne-Marie,69654,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
67,"It's Beginning to Look a Lot like Christmas","Michael Bublé",68250,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
68,"I'll Never Love Again - Film Version - Radio Edit","Lady Gaga",65093,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
69,"Girls Like You (feat. Cardi B)","Maroon 5",63756,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
70,Moonlight,XXXTENTACION,63432,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
71,KIKA,6ix9ine,63384,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
72,"Saturday Nights",Khalid,63053,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
73,"Perfect to Me",Anne-Marie,61902,https://open.spotify.com/track/0DC7Zs2qvAbNK1owWQ4mlL
74,"Hold My Girl","George Ezra",61603,https://open.spotify.com/track/42bbDWZ8WmXTH7PkYAlGLu
75,"MIA (feat. Drake)","Bad Bunny",61396,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
76,"Only Want You","Rita Ora",61358,https://open.spotify.com/track/2CTN6UuO2dNEVZXR0DJVk2
77,"Another One Bites The Dust - Remastered 2011",Queen,60937,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
78,"I'll Be There","Jess Glynne",60415,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ
79,Paradise,"George Ezra",60384,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
80,"ocean eyes","Billie Eilish",60373,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
81,"Solo (feat. Demi Lovato)","Clean Bandit",60088,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
82,"no tears left to cry","Ariana Grande",59829,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
83,idontwannabeyouanymore,"Billie Eilish",58249,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
84,"rockstar (feat. 21 Savage)","Post Malone",58193,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
85,MAMA,6ix9ine,58096,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
86,Grace,"Lewis Capaldi",57309,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii
87,"Driving Home for Christmas","Chris Rea",56463,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
88,"One Kiss (with Dua Lipa)","Calvin Harris",56078,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
89,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",54888,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
90,"Holly Jolly Christmas","Michael Bublé",54851,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
91,"This Is Me","Keala Settle",54751,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
92,"Don't Stop Me Now - 2011 Mix",Queen,54336,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
93,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",54019,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
94,"God is a woman","Ariana Grande",54017,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
95,"Jocelyn Flores",XXXTENTACION,53594,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
96,"A Million Dreams",P!nk,53538,https://open.spotify.com/track/0oagwWkGlBoACUuKvTmqZV
97,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,52859,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
98,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,52137,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
99,"Somebody To Love - 2011 Mix",Queen,52081,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
100,"God's Plan",Drake,50843,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
101,Nonstop,Drake,50741,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
102,"Jackie Chan",Tiësto,50702,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
103,"Lucky You (feat. Joyner Lucas)",Eminem,50668,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
104,"If You're Over Me","Years & Years",50642,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
105,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",49870,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
106,"Beach House","The Chainsmokers",48740,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
107,"No Stylist (feat. Drake)","French Montana",48667,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
108,Mistletoe,"Justin Bieber",48587,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
109,"Only You (with Little Mix)","Cheat Codes",47394,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
110,"Mr. Brightside","The Killers",47333,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
111,"I Fall Apart","Post Malone",47052,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
112,Money,"Cardi B",46977,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
113,"Under Pressure - Remastered",Queen,46936,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
114,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",46919,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
115,"TIC TOC",6ix9ine,46774,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
116,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",46325,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
117,REMEDY,Alesso,46228,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
118,"Nice For What",Drake,45523,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
119,"Strip (feat. Sharaya J)","Little Mix",45173,https://open.spotify.com/track/6XkEw1h2Hq4fGnSm0JuSIs
