,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Promises (with Sam Smith)","Calvin Harris",478274,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2,"Eastside (with Halsey & Khalid)","benny blanco",432396,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
3,"Body (feat. brando)","Loud Luxury",371162,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
4,"In My Mind",Dynoro,346724,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
5,"I Love It (& Lil Pump)","Kanye West",330244,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
6,Shotgun,"George Ezra",285950,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,Happier,Marshmello,277893,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Lucky You (feat. Joyner Lucas)",Eminem,251977,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
9,"No Brainer","DJ Khaled",248485,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
10,"In My Feelings",Drake,248207,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
11,Rise,"Jonas Blue",241574,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
12,"Electricity (with Dua Lipa)","Silk City",223105,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
13,"Be Alright","Dean Lewis",216676,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,breathin,"Ariana Grande",207543,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
15,"God is a woman","Ariana Grande",203107,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
16,"Jackie Chan",Tiësto,177899,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
17,"If You're Over Me","Years & Years",174203,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
18,"Girls Like You (feat. Cardi B)","Maroon 5",171229,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
19,"The Ringer",Eminem,169134,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
20,"Lucid Dreams","Juice WRLD",166668,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
21,"Nina Cried Power (feat. Mavis Staples)",Hozier,153241,https://open.spotify.com/track/7wR5r0KYGXBpyWXCdyYs3F
22,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",148609,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
23,"Only You (with Little Mix)","Cheat Codes",146113,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
24,Fall,Eminem,144363,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
25,"Taste (feat. Offset)",Tyga,143972,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
26,Youngblood,"5 Seconds of Summer",143254,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
27,Thunderclouds,Sia,142626,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
28,Nevermind,"Dennis Lloyd",142164,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
29,"SICKO MODE","Travis Scott",138785,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,"All I Am","Jess Glynne",136422,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
31,"Solo (feat. Demi Lovato)","Clean Bandit",133196,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
32,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",115479,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
33,"Beautiful (feat. Camila Cabello)",Bazzi,115411,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
34,"Better Now","Post Malone",114362,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
35,"Happy Now",Zedd,111523,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
36,"High Hopes","Panic! At The Disco",111434,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
37,Paradise,"George Ezra",109329,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
38,"Not Alike (feat. Royce Da 5'9)",Eminem,109315,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
39,"One Kiss (with Dua Lipa)","Calvin Harris",108083,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
40,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",106894,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
41,SAD!,XXXTENTACION,106311,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
42,Greatest,Eminem,106246,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
43,2002,Anne-Marie,105001,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
44,NFWMB,Hozier,101721,https://open.spotify.com/track/2iQYqdalv245vrCEM4W9N9
45,Shrike,Hozier,96307,https://open.spotify.com/track/5uIYONgpUQ7t0v7D6CTMBt
46,Kamikaze,Eminem,96147,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
47,"no tears left to cry","Ariana Grande",94783,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
48,"Ocean (feat. Khalid)","Martin Garrix",94574,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
49,Natural,"Imagine Dragons",88940,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
50,"Moment's Silence (Common Tongue)",Hozier,85151,https://open.spotify.com/track/6F980QL4axcqjJDMaV7Ew8
51,"Born To Be Yours",Kygo,84611,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
52,"I Like It","Cardi B",83519,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
53,"Don’t Matter To Me (with Michael Jackson)",Drake,79714,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
54,Nonstop,Drake,77871,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
55,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,76554,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
56,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",74917,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
57,"First Time",M-22,72784,https://open.spotify.com/track/25Mf35cnnFalpVNFp0g3hW
58,"Stepping Stone",Eminem,70858,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
59,Normal,Eminem,70319,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
60,"Venom - Music From The Motion Picture",Eminem,70238,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
61,"God's Plan",Drake,69626,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
62,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",69438,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
63,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",69074,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
64,"Nice For What",Drake,68546,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
65,"Side Effects (feat. Emily Warren)","The Chainsmokers",68118,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
66,"Good Guy (feat. Jessie Reyez)",Eminem,67933,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
67,Moonlight,XXXTENTACION,66991,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
68,"RAP DEVIL","Machine Gun Kelly",63741,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
69,"I'm a Mess","Bebe Rexha",62492,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
70,"Panic Room",Au/Ra,62146,https://open.spotify.com/track/3MkuFR7t25mu7Iscp6GGiV
71,"Self Care","Mac Miller",62040,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
