,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Eastside (with Halsey & Khalid)","benny blanco",392394,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
2,"Promises (with Sam Smith)","Calvin Harris",364018,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,"Body (feat. brando)","Loud Luxury",356792,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
4,Shotgun,"George Ezra",333601,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
5,"In My Feelings",Drake,307417,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
6,"In My Mind",Dynoro,292259,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,"No Brainer","DJ Khaled",274660,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
8,Rise,"Jonas Blue",269743,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
9,"God is a woman","Ariana Grande",269488,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
10,breathin,"Ariana Grande",246326,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
11,"Jackie Chan",Tiësto,212622,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
12,"Lucid Dreams","Juice WRLD",211960,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
13,"Girls Like You (feat. Cardi B)","Maroon 5",200650,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,"If You're Over Me","Years & Years",200130,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
15,"Solo (feat. Demi Lovato)","Clean Bandit",182790,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
16,Youngblood,"5 Seconds of Summer",180345,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,2002,Anne-Marie,166698,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
18,"Taste (feat. Offset)",Tyga,166080,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
19,Happier,Marshmello,157705,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,"SICKO MODE","Travis Scott",156488,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
21,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",153637,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
22,"Only You (with Little Mix)","Cheat Codes",151649,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
23,"Be Alright","Dean Lewis",149562,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
24,Nevermind,"Dennis Lloyd",148854,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
25,"Better Now","Post Malone",132837,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,"no tears left to cry","Ariana Grande",131278,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
27,"One Kiss (with Dua Lipa)","Calvin Harris",120392,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
28,SAD!,XXXTENTACION,120019,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,Paradise,"George Ezra",119249,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
30,"Beautiful (feat. Camila Cabello)",Bazzi,117538,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
31,"Ocean (feat. Khalid)","Martin Garrix",116785,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
32,"Born To Be Yours",Kygo,115679,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
33,"Happy Now",Zedd,113922,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
34,"I Like It","Cardi B",109885,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
35,"Don’t Matter To Me (with Michael Jackson)",Drake,109416,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
36,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",106278,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
37,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",105857,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
38,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,104867,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
39,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,99590,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
40,"High Hopes","Panic! At The Disco",99034,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
41,"First Time",M-22,95307,https://open.spotify.com/track/25Mf35cnnFalpVNFp0g3hW
42,"Leave a Light On","Tom Walker",94940,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
43,Lullaby,Sigala,94938,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
44,"Nice For What",Drake,94536,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
45,sweetener,"Ariana Grande",92036,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
46,Nonstop,Drake,90656,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
47,"God's Plan",Drake,90407,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
48,everytime,"Ariana Grande",88133,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
49,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",85221,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
50,"All I Am","Jess Glynne",83070,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
51,"The Middle",Zedd,79087,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
52,"I'm a Mess","Bebe Rexha",74702,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
53,Moonlight,XXXTENTACION,70674,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
54,"Side Effects (feat. Emily Warren)","The Chainsmokers",69944,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
55,"I'll Be There","Jess Glynne",69934,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
56,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",68002,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
57,Flames,"David Guetta",65723,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
58,"rockstar (feat. 21 Savage)","Post Malone",65696,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
59,"Jocelyn Flores",XXXTENTACION,63919,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
60,"Panic Room",Au/Ra,62631,https://open.spotify.com/track/3MkuFR7t25mu7Iscp6GGiV
61,"Bed (feat. Ariana Grande)","Nicki Minaj",60958,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
