,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Promises (with Sam Smith)","Calvin Harris",461934,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2,"I Love It (& Lil Pump)","Kanye West",434848,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Eastside (with Halsey & Khalid)","benny blanco",418322,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,"Body (feat. brando)","Loud Luxury",361967,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
5,"In My Mind",Dynoro,344542,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,Happier,Marshmello,307547,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,Shotgun,"George Ezra",264948,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
8,"Be Alright","Dean Lewis",255528,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
9,"Lucky You (feat. Joyner Lucas)",Eminem,239500,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
10,"Electricity (with Dua Lipa)","Silk City",237569,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
11,"No Brainer","DJ Khaled",217729,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
12,"In My Feelings",Drake,217525,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
13,Rise,"Jonas Blue",212569,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
14,breathin,"Ariana Grande",196287,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
15,"God is a woman","Ariana Grande",186030,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
16,"If You're Over Me","Years & Years",171459,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
17,"Jackie Chan",Tiësto,165464,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,Thunderclouds,Sia,162377,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
19,"Lucid Dreams","Juice WRLD",162107,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
