,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Happier,Marshmello,383872,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
2,"Promises (with Sam Smith)","Calvin Harris",370156,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,"Eastside (with Halsey & Khalid)","benny blanco",359441,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,"I Love It (& Lil Pump)","Kanye West",308361,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
5,Shallow,"Lady Gaga",307713,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"Electricity (with Dua Lipa)","Silk City",279806,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
7,"In My Mind",Dynoro,278485,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
8,"Be Alright","Dean Lewis",274377,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
9,Shotgun,"George Ezra",221974,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
10,"Body (feat. brando)","Loud Luxury",219894,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
11,"Let You Love Me","Rita Ora",197814,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
12,"All I Am","Jess Glynne",188298,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
13,Thunderclouds,Sia,186226,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
14,"Falling Down - Bonus Track","Lil Peep",181153,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
15,Better,Khalid,172834,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
16,"High Hopes","Panic! At The Disco",167188,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
17,breathin,"Ariana Grande",160622,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
18,"Back & Forth",MK,159881,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
19,"God is a woman","Ariana Grande",150877,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
20,"No Brainer","DJ Khaled",148083,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
21,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",139012,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
22,"Without Me",Halsey,138633,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
