,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",524426,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,Shallow,"Lady Gaga",385637,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"Sweet but Psycho","Ava Max",320073,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,"Woman Like Me (feat. Nicki Minaj)","Little Mix",293958,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
5,"Let You Love Me","Rita Ora",255878,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
6,"Without Me",Halsey,254065,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",234490,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
8,"Ruin My Life","Zara Larsson",221040,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
9,"when the party's over","Billie Eilish",213056,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
10,"Promises (with Sam Smith)","Calvin Harris",206599,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
11,Happier,Marshmello,202481,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,"Electricity (with Dua Lipa)","Silk City",187192,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
13,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,184217,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
14,"Eastside (with Halsey & Khalid)","benny blanco",184035,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
15,"Kiss and Make Up","Dua Lipa",181752,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
16,"Always Remember Us This Way","Lady Gaga",174508,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
17,"Just Got Paid",Sigala,173846,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
18,Better,Khalid,172563,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
19,"Back & Forth",MK,172055,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
20,"SICKO MODE","Travis Scott",158511,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
21,"Be Alright","Dean Lewis",156830,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
22,Thursday,"Jess Glynne",156188,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
23,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",155025,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
24,"In My Mind",Dynoro,144695,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
25,"Lost Without You","Freya Ridings",143626,https://open.spotify.com/track/6EelrDeZGS0Z81NhXevtrJ
26,Shotgun,"George Ezra",141906,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
27,"Body (feat. brando)","Loud Luxury",141483,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
28,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",139012,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
29,"One Drink","Picture This",134684,https://open.spotify.com/track/7vSm2hckpPHTrIHpqmqOze
30,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",126896,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
31,1999,"Charli XCX",116704,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
32,"I Love It (& Lil Pump)","Kanye West",116027,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
33,BAD!,XXXTENTACION,115882,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
34,Polaroid,"Jonas Blue",114385,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
35,"Bohemian Rhapsody - 2011 Mix",Queen,114128,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
36,"I Found You (with Calvin Harris)","benny blanco",113980,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
37,"Suncity (feat. Empress Of)",Khalid,110937,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
38,breathin,"Ariana Grande",107831,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
39,"Lucid Dreams","Juice WRLD",104363,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
40,"High Hopes","Panic! At The Disco",103628,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
41,"Mo Bamba","Sheck Wes",100246,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
42,"All I Want for Christmas Is You","Mariah Carey",97542,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
43,"Bad Liar","Imagine Dragons",96207,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
44,"Happy Now",Kygo,96003,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
45,"Better Now","Post Malone",95285,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"lovely (with Khalid)","Billie Eilish",92447,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,Rise,"Jonas Blue",92419,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
48,"All I Am","Jess Glynne",92123,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
49,"Falling Down - Bonus Track","Lil Peep",90687,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
50,Youngblood,"5 Seconds of Summer",89243,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
51,Thunderclouds,Sia,86618,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
52,"Funky Friday",Dave,84491,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
53,"Empty Space","James Arthur",80984,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
54,SAD!,XXXTENTACION,78588,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
55,"I'll Never Love Again - Film Version - Radio Edit","Lady Gaga",77334,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
56,"In My Feelings",Drake,75512,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
57,"Strip (feat. Sharaya J)","Little Mix",74488,https://open.spotify.com/track/6XkEw1h2Hq4fGnSm0JuSIs
58,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",72527,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
59,"Taste (feat. Offset)",Tyga,72070,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
60,2002,Anne-Marie,71619,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
61,"Power Over Me","Dermot Kennedy",68903,https://open.spotify.com/track/7iM7Zkf3uFQWE4IbjwYoN0
62,"Last Christmas",Wham!,67281,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
63,Movement,Hozier,66542,https://open.spotify.com/track/6zmANU5l4qCHQrI5cZhSS2
64,"Girls Like You (feat. Cardi B)","Maroon 5",66354,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
65,"Another One Bites The Dust - Remastered 2011",Queen,66326,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
66,Moonlight,XXXTENTACION,65775,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
67,"MIA (feat. Drake)","Bad Bunny",65128,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
68,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",64645,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
69,"Solo (feat. Demi Lovato)","Clean Bandit",64074,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
70,"no tears left to cry","Ariana Grande",63852,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
71,"A Million Dreams",P!nk,62543,https://open.spotify.com/track/0oagwWkGlBoACUuKvTmqZV
72,Paradise,"George Ezra",62364,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
73,REMEDY,Alesso,62071,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
74,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",61212,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
75,"rockstar (feat. 21 Savage)","Post Malone",59812,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
76,"ocean eyes","Billie Eilish",58767,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
77,"God is a woman","Ariana Grande",58563,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
78,"One Kiss (with Dua Lipa)","Calvin Harris",58512,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
79,"Don't Stop Me Now - 2011 Mix",Queen,58308,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
80,"Somebody To Love - 2011 Mix",Queen,58248,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
81,"Perfect to Me",Anne-Marie,57706,https://open.spotify.com/track/0DC7Zs2qvAbNK1owWQ4mlL
82,"Only You (with Little Mix)","Cheat Codes",56853,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
83,"Jocelyn Flores",XXXTENTACION,56229,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
84,idontwannabeyouanymore,"Billie Eilish",56217,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
85,"I'll Be There","Jess Glynne",55254,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ
86,"This Is Me","Keala Settle",54901,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
87,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",54830,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
88,"Beach House","The Chainsmokers",53968,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
89,"come out and play","Billie Eilish",53757,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
90,"Hold My Girl","George Ezra",53478,https://open.spotify.com/track/42bbDWZ8WmXTH7PkYAlGLu
91,"If You're Over Me","Years & Years",53155,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
92,"Jackie Chan",Tiësto,52565,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
93,bellyache,"Billie Eilish",51992,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
94,"Lucky You (feat. Joyner Lucas)",Eminem,51683,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
95,Nonstop,Drake,51165,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
96,"Killer Queen - 2011 Mix",Queen,50255,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
97,"Under Pressure - Remastered",Queen,50146,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
98,"Guiding Light","Mumford & Sons",50051,https://open.spotify.com/track/3W3RQneS2yhA7E5l1dJW18
99,"No Stylist (feat. Drake)","French Montana",49972,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
100,"I Fall Apart","Post Malone",49886,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
101,Money,"Cardi B",49884,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
102,"Love No More","Loud Luxury",49613,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
103,Beloved,"Mumford & Sons",49057,https://open.spotify.com/track/7HFgnF1oPMzkCqEMBOA2yI
104,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",48868,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
105,"Mr. Brightside","The Killers",48763,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
106,"Look What I Found","Lady Gaga",48477,https://open.spotify.com/track/1l9G7M8gNyQsgOGWZGoQsT
