,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",457543,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Last Christmas",Wham!,428720,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
3,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",425001,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
4,"Do They Know It's Christmas? - 1984 Version","Band Aid",377786,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
5,"Rockin' Around The Christmas Tree","Brenda Lee",367303,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
6,"Sweet but Psycho","Ava Max",352480,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,"thank u, next","Ariana Grande",342871,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
8,"It's Beginning to Look a Lot like Christmas","Michael Bublé",323762,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
9,"Santa Tell Me","Ariana Grande",319243,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
10,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",288800,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
11,"Without Me",Halsey,268701,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Driving Home for Christmas","Chris Rea",261300,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
13,"It's the Most Wonderful Time of the Year","Andy Williams",259299,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",257500,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
15,"Jingle Bell Rock","Bobby Helms",249393,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
16,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",230490,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
17,"White Christmas","Bing Crosby",228563,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
18,Shallow,"Lady Gaga",223082,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
19,"Step Into Christmas","Elton John",219532,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
20,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",212479,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
21,"Merry Christmas Everyone - Remastered","Shakin' Stevens",204149,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
22,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",201258,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
23,Mistletoe,"Justin Bieber",195546,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
24,"Have Yourself A Merry Little Christmas","Sam Smith",186108,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
25,"Holly Jolly Christmas","Michael Bublé",185014,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
26,"One More Sleep","Leona Lewis",181780,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
27,"Ruin My Life","Zara Larsson",180449,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
28,"Sleigh Ride","The Ronettes",173084,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
29,imagine,"Ariana Grande",170283,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
30,"Christmas Lights",Coldplay,166137,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
31,"Santa Baby","Kylie Minogue",159502,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
32,"Feliz Navidad","José Feliciano",158994,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
33,"The Christmas Song (Merry Christmas To You)","Nat King Cole",155535,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
34,"Underneath the Tree","Kelly Clarkson",149925,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
35,"SICKO MODE","Travis Scott",146449,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
36,"when the party's over","Billie Eilish",145193,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
37,Shotgun,"George Ezra",145092,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
38,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",140144,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
39,"Woman Like Me (feat. Nicki Minaj)","Little Mix",138386,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
40,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",137560,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
41,"Kiss and Make Up","Dua Lipa",136727,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
42,"Eastside (with Halsey & Khalid)","benny blanco",136698,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
43,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",135936,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
44,"Santa Claus Is Coming To Town","The Jackson 5",135037,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
45,Happier,Marshmello,132811,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
46,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",128267,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
47,Wow.,"Post Malone",122738,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
48,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,119421,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
49,"Saturday Nights",Khalid,118022,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
50,"My Only Wish (This Year)","Britney Spears",117588,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
51,"Going Bad (feat. Drake)","Meek Mill",116747,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
52,"Christmas (Baby Please Come Home)","Darlene Love",115262,https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl
53,"A Holly Jolly Christmas - Single Version","Burl Ives",113936,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
54,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",112410,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
55,"Santa Claus Is Coming to Town","Michael Bublé",107548,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
56,"I Saw Mommy Kissing Santa Claus","The Jackson 5",107238,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
57,"Body (feat. brando)","Loud Luxury",107237,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
58,"The Greatest Show","Hugh Jackman",107073,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
59,"Promises (with Sam Smith)","Calvin Harris",107069,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
60,"Merry Xmas Everybody",Slade,106643,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
61,"Mo Bamba","Sheck Wes",106613,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
62,"One Drink","Picture This",105745,https://open.spotify.com/track/7vSm2hckpPHTrIHpqmqOze
63,"Santa Baby","Eartha Kitt",104791,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
64,"This Is Me","Keala Settle",104627,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
65,"Baby It's Cold Outside (duet with Michael Bublé)","Idina Menzel",104536,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
66,"I Wish It Could Be Christmas Everyday",Wizzard,103979,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
67,"2000 Miles - 2007 Remaster",Pretenders,102313,https://open.spotify.com/track/5wTM2Bm8phDwHAuOsfBwhU
68,Thursday,"Jess Glynne",100855,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
69,"Santa's Coming for Us",Sia,100547,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
70,"I'll Be Home","Meghan Trainor",99687,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
71,"Be Alright","Dean Lewis",98993,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
72,"Run Rudolph Run - Single Version","Chuck Berry",98520,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
73,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",97828,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
74,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",96389,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
75,Better,Khalid,96121,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
76,"Carol of the Bells","Mykola Dmytrovych Leontovych",95823,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
77,"In My Mind",Dynoro,95765,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
78,"Lucid Dreams","Juice WRLD",95638,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
79,"Stop the Cavalry - Radio Edit","Jona Lewie",93668,https://open.spotify.com/track/517HDzHbAwuGM25wiU5r9J
80,"A Million Dreams","Ziv Zaifman",93641,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
81,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",93612,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
82,"Blue Christmas","Elvis Presley",93291,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
83,1999,"Charli XCX",91185,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
84,"Let You Love Me","Rita Ora",88451,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
85,"Christmas (Baby Please Come Home)","Mariah Carey",88375,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
86,"Mary's Boy Child / Oh My Lord","Boney M.",87809,https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l
87,"Winter Wonderland","Tony Bennett",87453,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
88,"Better Now","Post Malone",86005,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
89,"Always Remember Us This Way","Lady Gaga",83469,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
90,"High Hopes","Panic! At The Disco",83425,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
91,SAD!,XXXTENTACION,82913,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
92,"Cold December Night","Michael Bublé",82779,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu
93,"Never Enough","Loren Allred",82256,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
94,"Rewrite The Stars","Zac Efron",81645,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
95,"Santa Baby","Ariana Grande",81071,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
96,"Power Over Me","Dermot Kennedy",80769,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
97,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",79200,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
98,"Lonely This Christmas",Mud,74604,https://open.spotify.com/track/0leIhGny91OrU4mjcshsjI
99,"Back & Forth",MK,73341,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
100,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",71968,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
101,breathin,"Ariana Grande",71414,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
102,"a lot","21 Savage",71365,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
103,Grace,"Lewis Capaldi",71242,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii
104,"no tears left to cry","Ariana Grande",71218,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
