,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",493187,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,Happier,Marshmello,371920,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
3,"Promises (with Sam Smith)","Calvin Harris",344990,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,"Eastside (with Halsey & Khalid)","benny blanco",340151,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,"Electricity (with Dua Lipa)","Silk City",279094,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
6,"In My Mind",Dynoro,278401,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,"Be Alright","Dean Lewis",263200,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
8,"I Love It (& Lil Pump)","Kanye West",252558,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
9,"Let You Love Me","Rita Ora",251737,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
10,Shotgun,"George Ezra",203966,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
11,"Body (feat. brando)","Loud Luxury",203670,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
12,"Back & Forth",MK,200626,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
13,"Always Remember Us This Way","Lady Gaga",192663,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab
14,"All I Am","Jess Glynne",190160,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
15,"Woman Like Me (feat. Nicki Minaj)","Little Mix",182904,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
16,Better,Khalid,182876,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
17,Thunderclouds,Sia,178138,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
18,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",175419,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
19,"High Hopes","Panic! At The Disco",174349,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
20,"Falling Down - Bonus Track","Lil Peep",150710,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
