,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",737611,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,Shallow,"Lady Gaga",456960,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"Woman Like Me (feat. Nicki Minaj)","Little Mix",294350,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
4,"Let You Love Me","Rita Ora",268722,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
5,"Sweet but Psycho","Ava Max",262231,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
6,"Without Me",Halsey,262186,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,Happier,Marshmello,249409,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",234196,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
9,"Promises (with Sam Smith)","Calvin Harris",225818,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
10,"Electricity (with Dua Lipa)","Silk City",206211,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
11,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,205864,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
12,"Eastside (with Halsey & Khalid)","benny blanco",198685,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,"Always Remember Us This Way","Lady Gaga",197093,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
14,"when the party's over","Billie Eilish",195540,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
15,Better,Khalid,186360,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
16,"Be Alright","Dean Lewis",185735,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
17,"Just Got Paid",Sigala,184159,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
18,"Kiss and Make Up","Dua Lipa",183472,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
19,"Ruin My Life","Zara Larsson",181291,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
20,"Back & Forth",MK,179195,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
21,"Lost Without You","Freya Ridings",161730,https://open.spotify.com/track/6EelrDeZGS0Z81NhXevtrJ
22,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",157153,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
23,"In My Mind",Dynoro,153124,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
24,"SICKO MODE","Travis Scott",150990,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
25,"Body (feat. brando)","Loud Luxury",149434,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
26,Shotgun,"George Ezra",145583,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
27,"One Drink","Picture This",142020,https://open.spotify.com/track/7vSm2hckpPHTrIHpqmqOze
28,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",138321,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
29,BAD!,XXXTENTACION,137241,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
30,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",137151,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
31,breathin,"Ariana Grande",132936,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
32,"I Love It (& Lil Pump)","Kanye West",132008,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
33,"I Found You (with Calvin Harris)","benny blanco",123586,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
34,Thursday,"Jess Glynne",122860,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
35,1999,"Charli XCX",121591,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
36,"High Hopes","Panic! At The Disco",121422,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
37,"Bohemian Rhapsody - 2011 Mix",Queen,119176,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
38,"Suncity (feat. Empress Of)",Khalid,118559,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
39,Polaroid,"Jonas Blue",117828,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
40,"Bad Liar","Imagine Dragons",110375,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
41,"Lucid Dreams","Juice WRLD",109294,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
42,"Falling Down - Bonus Track","Lil Peep",108960,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
43,"Funky Friday",Dave,108551,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
44,"All I Am","Jess Glynne",106353,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
45,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",100708,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
46,"Better Now","Post Malone",100467,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
47,Thunderclouds,Sia,98741,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
