,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",382595,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Sweet but Psycho","Ava Max",329006,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"All I Want for Christmas Is You","Mariah Carey",313946,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",285935,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
5,"Last Christmas",Wham!,279373,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
6,Shallow,"Lady Gaga",270758,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"Without Me",Halsey,257714,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"Do They Know It's Christmas? - 1984 Version","Band Aid",242165,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
9,"Rockin' Around The Christmas Tree","Brenda Lee",215127,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
10,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",205246,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
11,"It's Beginning to Look a Lot like Christmas","Michael Bublé",204111,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
12,"Santa Tell Me","Ariana Grande",196456,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
13,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",194525,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
14,"Ruin My Life","Zara Larsson",191832,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
15,"Let You Love Me","Rita Ora",174273,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
16,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",171563,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
17,"when the party's over","Billie Eilish",166723,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
18,"Eastside (with Halsey & Khalid)","benny blanco",159474,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
19,"Woman Like Me (feat. Nicki Minaj)","Little Mix",157471,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
20,Happier,Marshmello,149709,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
21,Shotgun,"George Ezra",144706,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,"Driving Home for Christmas","Chris Rea",144386,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
23,Mistletoe,"Justin Bieber",143855,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
24,"Everything Or Nothing","Picture This",143482,https://open.spotify.com/track/01KMuGGsO4bzGFnq7Hiic9
25,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",141990,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
26,"SICKO MODE","Travis Scott",141040,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
27,"whoa (mind in awe)",XXXTENTACION,140776,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
28,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",139788,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
29,Thursday,"Jess Glynne",139105,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
30,"Kiss and Make Up","Dua Lipa",132155,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
31,"Body (feat. brando)","Loud Luxury",130435,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
32,"Promises (with Sam Smith)","Calvin Harris",129360,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
33,"Be Alright","Dean Lewis",128452,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
34,"Step Into Christmas","Elton John",127695,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
35,"It's the Most Wonderful Time of the Year","Andy Williams",127360,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
36,"One Drink","Picture This",127279,https://open.spotify.com/track/7vSm2hckpPHTrIHpqmqOze
37,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",126312,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
38,"White Christmas","Bing Crosby",124338,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
39,"Jingle Bell Rock","Bobby Helms",123987,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
40,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,123729,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
41,"Holly Jolly Christmas","Michael Bublé",121439,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
42,Better,Khalid,121033,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
43,"Have Yourself A Merry Little Christmas","Sam Smith",120253,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
44,"One More Sleep","Leona Lewis",117735,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
45,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",117251,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
46,BAD!,XXXTENTACION,116376,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
47,"Merry Christmas Everyone - Remastered","Shakin' Stevens",114978,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
48,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",112499,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
49,"In My Mind",Dynoro,111561,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
50,"Lucid Dreams","Juice WRLD",109228,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
51,"Going Bad (feat. Drake)","Meek Mill",106149,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
52,"Back & Forth",MK,103734,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
53,"Guardian angel",XXXTENTACION,102428,https://open.spotify.com/track/7uqcLJFlSYjVPLUz1vPxkY
54,"Mo Bamba","Sheck Wes",102353,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
55,"Always Remember Us This Way","Lady Gaga",101319,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
56,"This Is Me","Keala Settle",100367,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
57,1999,"Charli XCX",98762,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
58,"Christmas Lights",Coldplay,97130,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
59,"Lost Without You","Freya Ridings",94474,https://open.spotify.com/track/6EelrDeZGS0Z81NhXevtrJ
60,SAD!,XXXTENTACION,91726,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
61,"The Greatest Show","Hugh Jackman",91702,https://open.spotify.com/track/4L7pHI5dCCVUi4AozQN3qJ
62,"Better Now","Post Malone",90912,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
63,"High Hopes","Panic! At The Disco",89402,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
64,"I don’t let go",XXXTENTACION,87067,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT
65,Polaroid,"Jonas Blue",86994,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
66,"Santa Baby","Kylie Minogue",86597,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
67,"Saturday Nights",Khalid,85416,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
68,"Power Over Me","Dermot Kennedy",83283,https://open.spotify.com/track/7iM7Zkf3uFQWE4IbjwYoN0
69,lovely,"Billie Eilish",82931,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
70,"Electricity (with Dua Lipa)","Silk City",82464,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
71,"Sleigh Ride","The Ronettes",80901,https://open.spotify.com/track/4rERoP56GEEjKmshbphPBK
72,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",80899,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
73,"Baby It's Cold Outside (duet with Michael Bublé)","Idina Menzel",80792,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
74,"Train food",XXXTENTACION,80569,https://open.spotify.com/track/5lar0mCUejpILVkAz50s2J
75,Paradise,"George Ezra",79975,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
76,"Santa Claus Is Coming To Town","The Jackson 5",79892,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
77,"Just Got Paid",Sigala,79224,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
78,2002,Anne-Marie,79024,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
79,"I Love It (& Lil Pump)","Kanye West",78485,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
80,Rise,"Jonas Blue",78348,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
81,Youngblood,"5 Seconds of Summer",76864,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
82,"In My Feelings",Drake,76593,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
83,"A Million Dreams","Ziv Zaifman",76456,https://open.spotify.com/track/11DnDeWTQuv3GIH0XHT2pl
84,"God's Plan",Drake,75465,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
85,"Never Enough","Loren Allred",75416,https://open.spotify.com/track/6rOWwGEE1Viz717xEfwGvh
86,"I Wish It Could Be Christmas Everyday",Wizzard,73475,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
87,"Rewrite The Stars","Zac Efron",72960,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
88,"Underneath the Tree","Kelly Clarkson",72808,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
89,KIKA,6ix9ine,72662,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
90,"no tears left to cry","Ariana Grande",72570,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
91,"One Kiss (with Dua Lipa)","Calvin Harris",71709,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
92,"One Minute (feat. Kanye West & Travis Barker)",XXXTENTACION,71412,https://open.spotify.com/track/0T6RSXxFhW8dRTWHI604ld
93,"Bohemian Rhapsody - 2011 Mix",Queen,70803,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
94,"what are you so afraid of",XXXTENTACION,70749,https://open.spotify.com/track/57nOpVSc3j9o03Cr928ZM4
95,"Feliz Navidad","José Feliciano",70732,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
96,"Taste (feat. Offset)",Tyga,70262,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
97,"The Christmas Song (Merry Christmas To You)","Nat King Cole",70208,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
98,breathin,"Ariana Grande",70182,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
99,"TIC TOC",6ix9ine,70098,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
100,"My Only Wish (This Year)","Britney Spears",69477,https://open.spotify.com/track/75zwAkyhjTb6CVX9gMJSU4
101,Moonlight,XXXTENTACION,69337,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
102,"Jocelyn Flores",XXXTENTACION,69118,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
103,"come out and play","Billie Eilish",69036,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
104,"I Found You (with Calvin Harris)","benny blanco",68759,https://open.spotify.com/track/1kQhi22kyluRCnIPAXtxEZ
105,"Nice For What",Drake,68008,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
