,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",526550,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,Happier,Marshmello,354497,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
3,"Eastside (with Halsey & Khalid)","benny blanco",313039,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,"Promises (with Sam Smith)","Calvin Harris",311346,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Let You Love Me","Rita Ora",275491,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
6,"Electricity (with Dua Lipa)","Silk City",266065,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
7,"In My Mind",Dynoro,255375,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
8,"Be Alright","Dean Lewis",246287,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
9,"Always Remember Us This Way","Lady Gaga",244472,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
10,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",242523,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
11,Better,Khalid,241802,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
12,"Back & Forth",MK,204471,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
13,"I Love It (& Lil Pump)","Kanye West",199448,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
14,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",194699,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
15,"Woman Like Me (feat. Nicki Minaj)","Little Mix",190310,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
16,"Body (feat. brando)","Loud Luxury",189153,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
17,"One Drink","Picture This",184538,https://open.spotify.com/track/7vSm2hckpPHTrIHpqmqOze
18,Shotgun,"George Ezra",179084,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
19,"Without Me",Halsey,166105,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
20,"High Hopes","Panic! At The Disco",165823,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
21,"Suncity (feat. Empress Of)",Khalid,159851,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
22,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",157739,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
23,"Just Got Paid",Sigala,153301,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
24,"All I Am","Jess Glynne",147068,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
25,Thunderclouds,Sia,140111,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
26,"SICKO MODE","Travis Scott",133073,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
27,"Kiss and Make Up","Dua Lipa",130014,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
28,"when the party's over","Billie Eilish",128178,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
29,"Falling Down - Bonus Track","Lil Peep",126781,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
30,"Better Now","Post Malone",126184,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
31,"Lucid Dreams","Juice WRLD",123492,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
32,breathin,"Ariana Grande",123026,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
33,"Funky Friday",Dave,123025,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO
34,"Lost Without You","Freya Ridings",120177,https://open.spotify.com/track/3QlF2ExmrRP0RM7ffv7y0Q
35,Rise,"Jonas Blue",116664,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
36,"MIA (feat. Drake)","Bad Bunny",114518,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
37,"Saturday Nights",Khalid,112609,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
38,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",112274,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
39,"I'll Never Love Again - Film Version - Radio Edit","Lady Gaga",110148,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
40,"In My Feelings",Drake,109805,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
41,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",108651,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
42,Youngblood,"5 Seconds of Summer",108324,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
43,Nevermind,"Dennis Lloyd",103900,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
44,"Girls Like You (feat. Cardi B)","Maroon 5",102423,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
45,"Sweet but Psycho","Ava Max",97840,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
46,SAD!,XXXTENTACION,97064,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
47,"Taste (feat. Offset)",Tyga,95262,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
48,"Lucky You (feat. Joyner Lucas)",Eminem,95072,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
49,"Power Over Me","Dermot Kennedy",94880,https://open.spotify.com/track/7iM7Zkf3uFQWE4IbjwYoN0
50,"No Brainer","DJ Khaled",93503,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
51,"Venom - Music From The Motion Picture",Eminem,89338,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
52,"Beautiful (feat. Camila Cabello)",Bazzi,89295,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
53,"Ruin My Life","Zara Larsson",85775,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
54,2002,Anne-Marie,84786,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
55,"Look What I Found","Lady Gaga",83993,https://open.spotify.com/track/1l9G7M8gNyQsgOGWZGoQsT
56,Thursday,"Jess Glynne",81275,https://open.spotify.com/track/3ji4bcQugJj5B6NRGYDNwP
57,1999,"Charli XCX",80619,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
58,Paradise,"George Ezra",80538,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
59,Moonlight,XXXTENTACION,77983,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
60,"Solo (feat. Demi Lovato)","Clean Bandit",77956,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
61,"God is a woman","Ariana Grande",75023,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
62,"Jackie Chan",Tiësto,73446,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
63,"rockstar (feat. 21 Savage)","Post Malone",70398,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
64,Polaroid,"Jonas Blue",68240,https://open.spotify.com/track/1wsLHgXJ4SKIfd5ePSX1hD
65,"If You're Over Me","Years & Years",68038,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
66,"One Kiss (with Dua Lipa)","Calvin Harris",67841,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
67,Anywhere,Sigma,67744,https://open.spotify.com/track/6lD9nDl7jBUSIPDMAMZjuD
68,"I'll Never Love Again - Extended Version","Lady Gaga",66274,https://open.spotify.com/track/2fbJ5Msx8KoDKpyufH5YsU
69,"There's No Way (feat. Julia Michaels)",Lauv,64301,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
70,"Music To My Eyes","Lady Gaga",63450,https://open.spotify.com/track/4Z2s8VRI8WEZyU0xeqnlJD
71,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",62784,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
72,"Love No More","Loud Luxury",62212,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
73,Killshot,Eminem,62189,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
74,"Happy Now",Zedd,62070,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
75,REMEDY,Alesso,61865,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
76,"no tears left to cry","Ariana Grande",61762,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
77,"No Stylist (feat. Drake)","French Montana",61323,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
78,"Fine China",Future,60811,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
79,"This Is Me","Keala Settle",60563,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
80,Nonstop,Drake,60334,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
81,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",60273,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
82,"Mo Bamba","Sheck Wes",60000,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
83,"Jocelyn Flores",XXXTENTACION,59887,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
84,Vertigo,Khalid,59165,https://open.spotify.com/track/06GcodDliPWAYFX2LSFLIu
85,"I'll Be There","Jess Glynne",58825,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ
86,"I Fall Apart","Post Malone",57489,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
87,"Psycho (feat. Ty Dolla $ign)","Post Malone",56910,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
88,"It's Not Living (If It's Not With You)","The 1975",56030,https://open.spotify.com/track/0D4yVl9Pn45xW2s63MFCmT
89,"Only You (with Little Mix)","Cheat Codes",55758,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
90,"I Like It","Cardi B",55717,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
91,"God's Plan",Drake,55531,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
92,"Is That Alright?","Lady Gaga",54758,https://open.spotify.com/track/172e82oK9vGoBPvc6SqMm5
93,"Take My Hand","Picture This",54541,https://open.spotify.com/track/7i0f3jhZMdGvVg2XrmQfKi
94,"lovely (with Khalid)","Billie Eilish",53651,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,"Maybe It's Time","Bradley Cooper",53630,https://open.spotify.com/track/6jMbPsH6lTOLs5n8Af26AG
96,"Mr. Brightside","The Killers",53521,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
97,"Nice For What",Drake,52291,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
98,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,51873,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
99,"Born To Be Yours",Kygo,51713,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
100,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",51320,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
101,"Diggin' My Grave","Lady Gaga",50558,https://open.spotify.com/track/0eUwuRuPBzxhU9ApFIcDl2
102,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",49792,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
103,"Consequences - orchestra","Camila Cabello",49610,https://open.spotify.com/track/1ArLnG0bHaHPXqf08sEKM0
104,"Ocean (feat. Khalid)","Martin Garrix",49192,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
105,"I Don't Know What Love Is","Lady Gaga",48898,https://open.spotify.com/track/1EWKuMkjiVrHRoqAquXVfL
106,Motion,Khalid,48375,https://open.spotify.com/track/1gOyBTO1fDLDTH8Ap12Wyp
107,changes,XXXTENTACION,47542,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
108,"Love Someone","Lukas Graham",47489,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
109,"Black Eyes","Bradley Cooper",47227,https://open.spotify.com/track/4HUqrGAZ5f0gHRor7z9BFc
110,"Addicted to You","Picture This",47081,https://open.spotify.com/track/1snx5tOQTxN49AyEqMYopU
111,Natural,"Imagine Dragons",46960,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
112,Africa,TOTO,46770,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
113,"Everywhere - 2017 Remaster","Fleetwood Mac",45918,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
114,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",44593,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
115,"New Rules","Dua Lipa",44277,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
116,"Shape of You","Ed Sheeran",44249,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
117,IDGAF,"Dua Lipa",44041,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
118,"Heal Me","Lady Gaga",43925,https://open.spotify.com/track/5eRo6g2COIM4OE3UEHMA4g
119,Lullaby,Sigala,43865,https://open.spotify.com/track/6Z0CSptkTKzOpownOPnK5g
120,"This Morning","Picture This",43768,https://open.spotify.com/track/3phOtFs7faVgUInMMaJ3RD
121,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,43741,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
122,Ketamine,Versatile,43556,https://open.spotify.com/track/34gM5PULxWtqbplXUwbAo8
123,"Love Lies (with Normani)",Khalid,42842,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
124,Happier,"Ed Sheeran",42805,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
125,"Never Change","Picture This",42701,https://open.spotify.com/track/52GlC3zkLC14J0SgsF8iCs
126,"Havana (feat. Young Thug)","Camila Cabello",42531,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
127,"Say My Name","David Guetta",42348,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
128,Unforgettable,"French Montana",42267,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
129,"Want To","Dua Lipa",42012,https://open.spotify.com/track/4al79fTPcJVhLGZmDedqVr
130,"Out Of Time","Bradley Cooper",41721,https://open.spotify.com/track/2ue0yHbKwnsj8HXLLgMzVi
131,"One Shot",Mabel,41658,https://open.spotify.com/track/5h3aVgPGuKBjO27YbOdBRh
132,Congratulations,"Post Malone",41338,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
133,"Dreams - 2004 Remaster","Fleetwood Mac",40483,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
134,"All For You","Years & Years",40203,https://open.spotify.com/track/3xzmbGtaMnGUUhOcvqIN05
135,"When We Were Young","Picture This",39992,https://open.spotify.com/track/71MBnl6YQe91yWUDhjQRpF
136,"I'm Yours","Jason Mraz",39743,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
137,Noticed,"Lil Mosey",39712,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
138,TOOTIMETOOTIMETOOTIME,"The 1975",39529,https://open.spotify.com/track/6wvlEKW2qxucJSBXYpMV2P
139,Budapest,"George Ezra",39477,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
140,"The Ringer",Eminem,39396,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
141,"Never Enough","Loren Allred",39250,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
142,"Bohemian Rhapsody - 2011 Mix",Queen,39047,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
143,"Empty Space","James Arthur",39005,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
