,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucky You (feat. Joyner Lucas)",Eminem,26930,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
2,Fall,Eminem,23531,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
3,"The Ringer",Eminem,22078,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
4,"I Love It (& Lil Pump)","Kanye West",21407,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
5,"Not Alike (feat. Royce Da 5'9)",Eminem,18441,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
6,Greatest,Eminem,17195,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
7,Kamikaze,Eminem,15835,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
8,"In My Feelings",Drake,14473,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
9,"SICKO MODE","Travis Scott",14219,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"God is a woman","Ariana Grande",13366,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
11,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13243,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
12,"In My Mind",Dynoro,13128,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
13,"Venom - Music From The Motion Picture",Eminem,12287,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
14,"Promises (with Sam Smith)","Calvin Harris",12213,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
15,"Eastside (with Halsey & Khalid)","benny blanco",11917,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,"Stepping Stone",Eminem,11832,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
17,Nonstop,Drake,11001,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
18,Normal,Eminem,10826,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
19,breathin,"Ariana Grande",10565,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
20,"Taste (feat. Offset)",Tyga,10145,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
21,"I Like It","Cardi B",9664,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,"Good Guy (feat. Jessie Reyez)",Eminem,9639,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
23,Natural,"Imagine Dragons",9611,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
24,"Electricity (with Dua Lipa)","Silk City",9304,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
