,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",23210,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Without Me",Halsey,16642,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
3,"SICKO MODE","Travis Scott",15057,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",14350,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,"TIC TOC",6ix9ine,13713,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
6,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",13565,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
7,MAMA,6ix9ine,12895,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,12374,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,Shallow,"Lady Gaga",12169,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
10,KIKA,6ix9ine,10959,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
11,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",10919,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
12,"All I Want for Christmas Is You","Mariah Carey",10700,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
13,"Bohemian Rhapsody - 2011 Mix",Queen,10357,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
14,"Mo Bamba","Sheck Wes",10294,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
15,"KUDE BESHE",V:RGO,9805,https://open.spotify.com/track/2q3JnwftU19wSFgQl2lH4U
16,"Woman Like Me (feat. Nicki Minaj)","Little Mix",9694,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
17,MOLLY,V:RGO,9315,https://open.spotify.com/track/4DirxGjaoJxZiCRJ6JEUP6
18,"Going Bad (feat. Drake)","Meek Mill",9310,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
19,"Let You Love Me","Rita Ora",9020,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
20,"Say My Name","David Guetta",8920,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8765,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
22,"when the party's over","Billie Eilish",8607,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
23,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,8478,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
24,BOMBAY,V:RGO,8326,https://open.spotify.com/track/2vUKVppOyLaEAl6YIgEOuw
25,"Better Now","Post Malone",8309,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,BEEF,V:RGO,8302,https://open.spotify.com/track/3S8mjrgSHA5u9D9JA9SSXT
27,"Kiss and Make Up","Dua Lipa",8283,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
28,"In My Mind",Dynoro,8080,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
29,"God is a woman","Ariana Grande",7932,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
30,"Santa Tell Me","Ariana Grande",7929,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
31,"Venom - Music From The Motion Picture",Eminem,7780,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
32,Nonstop,Drake,7683,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
33,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",7565,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
34,"MIA (feat. Drake)","Bad Bunny",7555,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
35,"rockstar (feat. 21 Savage)","Post Malone",7514,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
36,"Last Christmas",Wham!,7440,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
37,"Jingle Bell Rock","Bobby Helms",7417,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
38,"Another One Bites The Dust - Remastered 2011",Queen,7393,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
39,"No Stylist (feat. Drake)","French Montana",7346,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
40,Better,Khalid,7165,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
41,"Sweet but Psycho","Ava Max",7105,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
42,"come out and play","Billie Eilish",7094,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
43,"VRUM VRUM",V:RGO,7031,https://open.spotify.com/track/0ukuDuvxgKQSSA8vytsIVf
44,MAMULI,V:RGO,6924,https://open.spotify.com/track/1Zc2jzO7cx1GJ4cWzQjZrk
45,BAD!,XXXTENTACION,6921,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
46,"Taste (feat. Offset)",Tyga,6865,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
47,POP/STARS,K/DA,6777,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
48,"TRAP CARD",V:RGO,6769,https://open.spotify.com/track/1z5au5xZCU75jVvSrcGWiC
49,SAD!,XXXTENTACION,6727,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
50,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6639,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
51,"It's Beginning to Look a Lot like Christmas","Michael Bublé",6513,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
52,Happier,Marshmello,6503,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
53,"Eastside (with Halsey & Khalid)","benny blanco",6472,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
54,"Promises (with Sam Smith)","Calvin Harris",6436,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
55,"Lucky You (feat. Joyner Lucas)",Eminem,6434,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
56,STOOPID,6ix9ine,6372,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
57,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",6362,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
58,"Lucid Dreams","Juice WRLD",6334,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
59,Natural,"Imagine Dragons",6299,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
60,"Wake Up in the Sky","Gucci Mane",6280,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
61,"Rockin' Around The Christmas Tree","Brenda Lee",6260,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
62,"no tears left to cry","Ariana Grande",6193,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
63,"Falling Down - Bonus Track","Lil Peep",6180,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
64,MOSTRA,V:RGO,6141,https://open.spotify.com/track/61OtskJEH6XNOZpAjbUSKi
65,"lovely (with Khalid)","Billie Eilish",6103,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
66,Money,"Cardi B",6060,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
67,"Bad Liar","Imagine Dragons",5896,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
68,"Ruin My Life","Zara Larsson",5853,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
69,"BAD IDEA",V:RGO,5797,https://open.spotify.com/track/4YZsaCvnoUd4KpSf68JJoT
70,breathin,"Ariana Grande",5780,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
71,"Somebody To Love - 2011 Mix",Queen,5770,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
72,"Чужди усмивки","ToTo H",5765,https://open.spotify.com/track/7a4QHep3kxvGT9ZcP0z0G5
73,"Under Pressure - Remastered",Queen,5764,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
74,Moonlight,XXXTENTACION,5756,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
75,bellyache,"Billie Eilish",5734,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
76,"It's the Most Wonderful Time of the Year","Andy Williams",5727,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
77,Fenomenalen,Galena,5561,https://open.spotify.com/track/69zyifKelGUoEBEKfCX5ri
78,Believer,"Imagine Dragons",5543,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
79,"Kak si, kazhi",Galin,5537,https://open.spotify.com/track/0Di5mycf9IHBCTFehitoG0
80,"Foot Fungus","Ski Mask The Slump God",5466,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
81,"Don't Stop Me Now - 2011 Mix",Queen,5424,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
82,"On Me (feat. Cardi B)","Meek Mill",5418,https://open.spotify.com/track/3DnZfpfe8wLeJgzc00gKeW
83,"I Love It (& Lil Pump)","Kanye West",5360,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
84,SOLO,JENNIE,5340,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
85,"In My Feelings",Drake,5205,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
86,"I Like It","Cardi B",5137,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
87,WAKA,6ix9ine,5123,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
88,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",5109,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
89,"Girls Like You (feat. Cardi B)","Maroon 5",5099,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
90,"Solo (feat. Demi Lovato)","Clean Bandit",5034,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
91,ПЛАКАЛА,KAZKA,5030,https://open.spotify.com/track/1BFLQYT9DCh6GPn4GojRWE
92,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",5007,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
93,MINAL,V:RGO,4982,https://open.spotify.com/track/0ZXkLqP54P5stjChGDAAmP
94,"Napravi taka",Emanuela,4959,https://open.spotify.com/track/2pgw9dSOC7N5BYIRgiJBFt
95,"Happy Now",Kygo,4940,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
96,Thunder,"Imagine Dragons",4932,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
97,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",4799,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
98,"Edno Ferrari Model 2019",Krisko,4797,https://open.spotify.com/track/5Y3fAAv6KB0RXpbCMYNLxs
99,"Killer Queen - 2011 Mix",Queen,4741,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
100,STARGAZING,"Travis Scott",4734,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
101,Youngblood,"5 Seconds of Summer",4699,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
102,"Leave Me Alone","Flipp Dinero",4619,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
103,Въртележката,Yanitsa,4563,https://open.spotify.com/track/4DZjXYBd21KDCGW8g1eLqI
104,BEBE,6ix9ine,4560,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
