,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",18256,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Without Me",Halsey,17594,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
3,"SICKO MODE","Travis Scott",15109,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",13155,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,"whoa (mind in awe)",XXXTENTACION,12808,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
6,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",12597,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
7,BAD!,XXXTENTACION,12018,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,11409,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,Shallow,"Lady Gaga",11025,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
10,"All I Want for Christmas Is You","Mariah Carey",10516,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
11,"Going Bad (feat. Drake)","Meek Mill",10234,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
12,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",10147,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
13,"Bohemian Rhapsody - 2011 Mix",Queen,9445,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
14,"Mo Bamba","Sheck Wes",9013,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
15,"Better Now","Post Malone",8756,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
16,"TIC TOC",6ix9ine,8636,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
17,"rockstar (feat. 21 Savage)","Post Malone",8511,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
18,"God is a woman","Ariana Grande",8490,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
19,"Last Christmas",Wham!,8390,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
20,"One Minute (feat. Kanye West & Travis Barker)",XXXTENTACION,8389,https://open.spotify.com/track/0T6RSXxFhW8dRTWHI604ld
21,"Wake Up in the Sky","Gucci Mane",8259,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
22,Nonstop,Drake,8155,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
23,"In My Mind",Dynoro,8134,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
24,"I don’t let go",XXXTENTACION,8115,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT
25,"Say My Name","David Guetta",8095,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
26,SAD!,XXXTENTACION,8080,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"Guardian angel",XXXTENTACION,8038,https://open.spotify.com/track/7uqcLJFlSYjVPLUz1vPxkY
28,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7979,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
29,MAMA,6ix9ine,7961,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
30,"Let You Love Me","Rita Ora",7921,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
31,"KUDE BESHE",V:RGO,7817,https://open.spotify.com/track/2q3JnwftU19wSFgQl2lH4U
32,MOLLY,V:RGO,7786,https://open.spotify.com/track/4DirxGjaoJxZiCRJ6JEUP6
33,"Woman Like Me (feat. Nicki Minaj)","Little Mix",7767,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
34,FEFE,6ix9ine,7705,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
35,KIKA,6ix9ine,7660,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
36,"Venom - Music From The Motion Picture",Eminem,7598,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
37,"Jingle Bell Rock","Bobby Helms",7554,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
38,"Taste (feat. Offset)",Tyga,7526,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
39,"No Stylist (feat. Drake)","French Montana",7282,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
40,"when the party's over","Billie Eilish",7246,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
41,"Santa Tell Me","Ariana Grande",7117,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
42,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",7085,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
43,Moonlight,XXXTENTACION,7014,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
44,"MIA (feat. Drake)","Bad Bunny",6978,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
45,"Sweet but Psycho","Ava Max",6924,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
46,BEEF,V:RGO,6897,https://open.spotify.com/track/3S8mjrgSHA5u9D9JA9SSXT
47,"BiPolar (feat. Quavo)","Gucci Mane",6876,https://open.spotify.com/track/5Ta1sXtO9tXOaUacYm7tH8
48,"Eastside (with Halsey & Khalid)","benny blanco",6870,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
49,"Чужди усмивки","ToTo H",6854,https://open.spotify.com/track/7a4QHep3kxvGT9ZcP0z0G5
50,"Kiss and Make Up","Dua Lipa",6804,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
51,"It's Beginning to Look a Lot like Christmas","Michael Bublé",6801,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
52,"Another One Bites The Dust - Remastered 2011",Queen,6754,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
53,BOMBAY,V:RGO,6685,https://open.spotify.com/track/2vUKVppOyLaEAl6YIgEOuw
54,"Lucid Dreams","Juice WRLD",6572,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
55,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6474,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
56,"Promises (with Sam Smith)","Calvin Harris",6376,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
57,"I Like It","Cardi B",6348,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
58,Устни,Gery-Nikol,6344,https://open.spotify.com/track/4NhaO7B5he0Jpj9zbooW7l
59,"no tears left to cry","Ariana Grande",6304,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
60,Better,Khalid,6302,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
