,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Without Me",Halsey,20138,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
2,"thank u, next","Ariana Grande",16991,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"SICKO MODE","Travis Scott",15599,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,imagine,"Ariana Grande",15514,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
5,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",14178,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",12966,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
7,"All I Want for Christmas Is You","Mariah Carey",12755,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,12480,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",11872,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
10,"Going Bad (feat. Drake)","Meek Mill",11861,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
11,Shallow,"Lady Gaga",10653,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",10418,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
13,"Last Christmas",Wham!,10228,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
14,"Mo Bamba","Sheck Wes",9775,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
15,"Jingle Bell Rock","Bobby Helms",9505,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
16,"Sweet but Psycho","Ava Max",9400,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
17,"Santa Tell Me","Ariana Grande",9256,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
18,"Bohemian Rhapsody - 2011 Mix",Queen,9029,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
19,Nonstop,Drake,8609,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
20,"It's Beginning to Look a Lot like Christmas","Michael Bublé",8526,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
21,"whoa (mind in awe)",XXXTENTACION,8451,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
22,"rockstar (feat. 21 Savage)","Post Malone",8354,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,"Better Now","Post Malone",8317,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
24,"Let You Love Me","Rita Ora",8056,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
25,"Kiss and Make Up","Dua Lipa",8035,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
26,"Say My Name","David Guetta",7958,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
27,"In My Mind",Dynoro,7944,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,SAD!,XXXTENTACION,7914,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,"Rockin' Around The Christmas Tree","Brenda Lee",7891,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
30,"It's the Most Wonderful Time of the Year","Andy Williams",7770,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
31,"Wake Up in the Sky","Gucci Mane",7640,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
32,"No Stylist (feat. Drake)","French Montana",7622,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
33,"God is a woman","Ariana Grande",7600,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
34,BAD!,XXXTENTACION,7588,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
35,"Woman Like Me (feat. Nicki Minaj)","Little Mix",7446,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
36,"Venom - Music From The Motion Picture",Eminem,7306,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
37,"when the party's over","Billie Eilish",7296,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
38,"KUDE BESHE",V:RGO,7274,https://open.spotify.com/track/2q3JnwftU19wSFgQl2lH4U
39,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",7240,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
40,KIKA,6ix9ine,7225,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
41,"Eastside (with Halsey & Khalid)","benny blanco",7188,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
42,MOLLY,V:RGO,7183,https://open.spotify.com/track/4DirxGjaoJxZiCRJ6JEUP6
43,"MIA (feat. Drake)","Bad Bunny",7157,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
44,"Taste (feat. Offset)",Tyga,7120,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
45,FEFE,6ix9ine,6931,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
46,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6853,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
47,"Leave Me Alone","Flipp Dinero",6752,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
