,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God is a woman","Ariana Grande",20326,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
2,"In My Feelings",Drake,18561,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"SICKO MODE","Travis Scott",16839,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,16315,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
5,breathin,"Ariana Grande",15849,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
6,"In My Mind",Dynoro,13965,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,"Taste (feat. Offset)",Tyga,12862,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,Nonstop,Drake,12125,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
9,"I Like It","Cardi B",12072,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,IDOL,BTS,11865,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
11,"Eastside (with Halsey & Khalid)","benny blanco",11439,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,STARGAZING,"Travis Scott",10978,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
13,"Solo (feat. Demi Lovato)","Clean Bandit",10806,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,IDOL,BTS,10239,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
15,"No Brainer","DJ Khaled",9989,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,"Чужди усмивки","ToTo H",9943,https://open.spotify.com/track/7a4QHep3kxvGT9ZcP0z0G5
17,"no tears left to cry","Ariana Grande",9588,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
18,"Girls Like You (feat. Cardi B)","Maroon 5",9532,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
19,"Promises (with Sam Smith)","Calvin Harris",9463,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
20,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",9016,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
21,"Lucid Dreams","Juice WRLD",8891,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
22,"rockstar (feat. 21 Savage)","Post Malone",8455,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,"Body (feat. brando)","Loud Luxury",8203,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
24,"One Kiss (with Dua Lipa)","Calvin Harris",7867,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
25,"Better Now","Post Malone",7861,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,SAD!,XXXTENTACION,7801,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,everytime,"Ariana Grande",7710,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
28,Rise,"Jonas Blue",7699,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
29,"Happy Now",Zedd,7525,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
30,Nevermind,"Dennis Lloyd",7428,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
31,"Jackie Chan",Tiësto,7237,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
32,"Beautiful (feat. Camila Cabello)",Bazzi,7127,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
33,Natural,"Imagine Dragons",7120,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
34,Хайвера,SkandaU,7114,https://open.spotify.com/track/1Bts7SCDa2CAcCU7CVcFhW
35,Youngblood,"5 Seconds of Summer",7005,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
36,SWISH,Tyga,6984,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
37,APESHIT,"The Carters",6900,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
38,"Be Alright","Dean Lewis",6867,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
39,Moonlight,XXXTENTACION,6827,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
40,Happier,Marshmello,6772,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
41,"WORKIN ME",Quavo,6765,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
42,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",6622,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
43,"God's Plan",Drake,6509,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
44,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",6351,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
45,"Да не питат","Boro Purvi",6147,https://open.spotify.com/track/6QFSJmh8zNGqIto8OgEfzS
46,"I'm a Mess","Bebe Rexha",6102,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
47,Clandestino,Shakira,5975,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
48,"FAKE LOVE",BTS,5925,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
49,Superpalav,"Papi Hans",5898,https://open.spotify.com/track/3JPlvQrRzgpZlIQoGVjarJ
50,"I'm Fine",BTS,5665,https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3
51,sweetener,"Ariana Grande",5589,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
52,"Don’t Matter To Me (with Michael Jackson)",Drake,5453,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
53,Believer,"Imagine Dragons",5359,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
54,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",5301,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
55,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",5139,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
56,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",5067,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
57,"Ocean (feat. Khalid)","Martin Garrix",5031,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
58,2002,Anne-Marie,5025,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
59,"Bed (feat. Ariana Grande)","Nicki Minaj",5006,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
60,"Trivia 起 : Just Dance",BTS,4767,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc
61,"BUTTERFLY EFFECT","Travis Scott",4741,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
62,"Look Alive (feat. Drake)","BlocBoy JB",4711,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
63,"Nephew (feat. Lil Pump)",Smokepurpp,4692,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
64,Euphoria,BTS,4662,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
65,"Havana (feat. Young Thug)","Camila Cabello",4651,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
66,YOSEMITE,"Travis Scott",4582,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
67,"Trivia 轉 : Seesaw",BTS,4557,https://open.spotify.com/track/1ZPpGPko8oULTmi34rozMh
68,"Shape of You","Ed Sheeran",4556,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
69,"Side Effects (feat. Emily Warren)","The Chainsmokers",4536,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
70,IDGAF,"Dua Lipa",4495,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
71,"Serendipity (Full Length Edition)",BTS,4449,https://open.spotify.com/track/5cQB9fbuQCz4muQUFkv3rR
72,Thunder,"Imagine Dragons",4433,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
73,"New Rules","Dua Lipa",4353,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
74,MANTRA,"Bring Me The Horizon",4329,https://open.spotify.com/track/7dRj3sTBYkNbEx5kdNHriv
75,"No Limit",G-Eazy,4317,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
76,"you should see me in a crown","Billie Eilish",4307,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
77,R.E.M,"Ariana Grande",4223,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ
78,"Nice For What",Drake,4186,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
79,"Jocelyn Flores",XXXTENTACION,4166,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
80,"Barbie Dreams","Nicki Minaj",4155,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
81,"Answer : Love Myself",BTS,4147,https://open.spotify.com/track/4eVkn18rN4GguUWOsR6Use
82,"WAKE UP","Travis Scott",4137,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
83,Chun-Li,"Nicki Minaj",4105,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J
84,"STOP TRYING TO BE GOD","Travis Scott",4030,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
85,Flames,"David Guetta",3986,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
86,Havana,"Pavell & Venci Venc'",3978,https://open.spotify.com/track/6AbACvtw2HHjSKn7j7e1fe
87,"lovely (with Khalid)","Billie Eilish",3951,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
88,FRIENDS,Marshmello,3944,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
89,"Feel It Still","Portugal. The Man",3928,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
90,"Born To Be Yours",Kygo,3910,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
91,"Look At Me!",XXXTENTACION,3897,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
92,Thunderclouds,Sia,3895,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
93,Shotgun,"George Ezra",3890,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
94,"LAMB TALK",Quavo,3871,https://open.spotify.com/track/3nmfktGzQJe0B77Ilcce1o
95,"Trivia 承 : Love",BTS,3857,https://open.spotify.com/track/6aHCXTCkPiB4zgXKpB7BHS
96,"High Hopes","Panic! At The Disco",3844,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
97,"Call Out My Name","The Weeknd",3831,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
98,"If You're Over Me","Years & Years",3818,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
99,HUMBLE.,"Kendrick Lamar",3818,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
100,DNA,BTS,3805,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
101,"High On Life (feat. Bonn)","Martin Garrix",3761,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
102,"First Time","Liam Payne",3738,https://open.spotify.com/track/63MtMwfhxUvM2cyUNb5Iux
103,Epiphany,BTS,3733,https://open.spotify.com/track/7L8hkKW4hnemNfuOfEZcle
104,"Right Now","Nick Jonas",3706,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
105,"Walk It Talk It",Migos,3689,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
106,Narcos,Migos,3668,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
107,"Majesty (with Labrinth & feat. Eminem)","Nicki Minaj",3624,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
108,Darkside,"Alan Walker",3576,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
109,"Psycho (feat. Ty Dolla $ign)","Post Malone",3557,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
110,MotorSport,Migos,3552,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
111,CAROUSEL,"Travis Scott",3530,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
112,"Bodak Yellow","Cardi B",3524,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
113,"Mo Bamba","Sheck Wes",3502,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
114,"Yes Indeed","Lil Baby",3470,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
115,"The Middle",Zedd,3463,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
116,"the light is coming (feat. Nicki Minaj)","Ariana Grande",3457,https://open.spotify.com/track/0sdbFOyfgAhAhWq8DpzkaW
117,"XO Tour Llif3","Lil Uzi Vert",3453,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
118,"Kream (feat. Tyga)","Iggy Azalea",3452,https://open.spotify.com/track/5mu1uv8RmzDkF8foePK5qa
119,"Гледай Как Се Прави",Krisko,3449,https://open.spotify.com/track/5igVmBOLCPctuDDONdf97d
120,"goodnight n go","Ariana Grande",3440,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln
121,По-полека,"Stefan Valdobrev",3412,https://open.spotify.com/track/3yGTJ31rh0QYTh1W3yEpnr
122,"The Return",Logic,3411,https://open.spotify.com/track/0ATmjiSoHDCHeeQ9FcvZOW
123,"Ric Flair Drip (& Metro Boomin)",Offset,3410,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
124,"Mob Ties",Drake,3404,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
125,goosebumps,"Travis Scott",3349,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
126,"'Till I Collapse",Eminem,3333,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
127,changes,XXXTENTACION,3321,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
128,"River (feat. Ed Sheeran)",Eminem,3306,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
129,"pete davidson","Ariana Grande",3304,https://open.spotify.com/track/0XOnMqLQDO89iAg7dWWwnG
130,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,3251,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
131,Connection,OneRepublic,3235,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
132,"Intro: Singularity",BTS,3207,https://open.spotify.com/track/6ePyl2ns4b7MVYhjsj32ZK
133,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3199,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
