,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Love It (& Lil Pump)","Kanye West",21737,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2,"Lucky You (feat. Joyner Lucas)",Eminem,19907,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
3,"Falling Down - Bonus Track","Lil Peep",16460,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
4,Killshot,Eminem,15898,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
5,"In My Mind",Dynoro,13352,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,"SICKO MODE","Travis Scott",12612,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
7,Fall,Eminem,12495,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
8,"Promises (with Sam Smith)","Calvin Harris",12262,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
9,"In My Feelings",Drake,12059,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,"The Ringer",Eminem,11899,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
11,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,11289,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
12,"God is a woman","Ariana Grande",11192,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
13,"Not Alike (feat. Royce Da 5'9)",Eminem,10697,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
14,"Eastside (with Halsey & Khalid)","benny blanco",10190,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
15,"No Stylist (feat. Drake)","French Montana",9972,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
16,Nonstop,Drake,9697,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
17,Natural,"Imagine Dragons",9215,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
18,"Чужди усмивки","ToTo H",8963,https://open.spotify.com/track/7a4QHep3kxvGT9ZcP0z0G5
19,Greatest,Eminem,8953,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
20,"Venom - Music From The Motion Picture",Eminem,8802,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
21,breathin,"Ariana Grande",8781,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
22,"Taste (feat. Offset)",Tyga,8720,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
23,"I Like It","Cardi B",8627,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
24,Happier,Marshmello,8548,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
25,Kamikaze,Eminem,8535,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
26,"Wake Up in the Sky","Gucci Mane",8381,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
27,Better,Khalid,8294,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
28,"Iskam da Buda S Teb",Krisko,7891,https://open.spotify.com/track/3tBeutWFdQMQAQ7YmrfX4a
29,"Be Alright","Dean Lewis",7542,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
30,"rockstar (feat. 21 Savage)","Post Malone",7527,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
31,"New Patek","Lil Uzi Vert",7489,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
32,"Electricity (with Dua Lipa)","Silk City",7400,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
33,"Solo (feat. Demi Lovato)","Clean Bandit",7377,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
34,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",7373,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
