,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,505419,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",492788,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Sweet but Psycho","Ava Max",460112,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,JUNGLE,MellemFingaMuzik,440947,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
5,"Santa Tell Me","Ariana Grande",398147,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
6,"Mama (feat. Kesi)",Gilli,395212,https://open.spotify.com/track/10CdS6lWzNxOaIX1PCuFW5
7,"thank u, next","Ariana Grande",372361,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
8,Tinka,"Burhan G",372024,https://open.spotify.com/track/5lfdk3SoWmqFc4FPYklQm4
9,"I En Stjerneregn Af Sne","Mads Langer",352089,https://open.spotify.com/track/2MHiE76HdeJznaQtrLwBug
10,Mistletoe,"Justin Bieber",349440,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
11,"Lille Store Verden","Rasmus Seebach",343883,https://open.spotify.com/track/4ZmaxcxpEmzZgsMZPRdLIG
12,"Merry Christmas Everyone - Remastered","Shakin' Stevens",343127,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
13,"Jingle Bell Rock","Bobby Helms",329343,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
14,"Driving Home for Christmas","Chris Rea",325985,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
15,"It's Beginning to Look a Lot like Christmas","Michael Bublé",318897,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
16,"Jesus & Josefine",Julie,317056,https://open.spotify.com/track/1upPKSQJreAEGrwNiCnKil
17,"Do They Know It's Christmas? - 1984 Version","Band Aid",308670,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
18,"Let Love Be Love",Juice,302829,https://open.spotify.com/track/4cEhVWWBqVf1JJOUdNRB4v
19,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",301712,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
20,"Without Me",Halsey,299429,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
21,"My Only Wish (This Year)","Britney Spears",295549,https://open.spotify.com/track/75zwAkyhjTb6CVX9gMJSU4
22,"Love Someone","Lukas Graham",279479,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
23,"Be Alright","Dean Lewis",271174,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
24,"Uuh (feat. Branco & Kesi)","Benny Jamz",249204,https://open.spotify.com/track/1wS6eqgFznjq4P11vtBH7k
25,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",246494,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
26,"Winter Wonderland","Tony Bennett",245889,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
27,"Tag Mig Med","Mads Langer",233505,https://open.spotify.com/track/1fhLYVIe9s7pwYHxtbdiZ1
28,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",233356,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
29,"Jul Det' Cool","Mc Einar",233171,https://open.spotify.com/track/4QOTOTJsJjgrAf0BgnfaRF
30,"Guld Jul",Gulddreng,232430,https://open.spotify.com/track/2rui6bCZAz3yJ7YFQeyWMq
31,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",228657,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
32,"Der' Noget I December","Rasmus Seebach",227663,https://open.spotify.com/track/0wm3wOmYpTILjqyHzDDJIp
33,"Jul i Angora","Drengene Fra Angora",220141,https://open.spotify.com/track/4LTUBsLeIn8qcopkFwhwK9
34,"Jul På Vesterbro","Anders Matthesen",214313,https://open.spotify.com/track/42tdG2vI7JJzCdMvhyWk1A
35,"whoa (mind in awe)",XXXTENTACION,212331,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
36,"Rockin' Around The Christmas Tree","Mel & Kim",209706,https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF
37,"Når Sneen Falder","Thomas Helmig",209116,https://open.spotify.com/track/2jW0MuNkctmqajdnoNZvyg
38,"Underneath the Tree","Kelly Clarkson",204726,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
39,"Eastside (with Halsey & Khalid)","benny blanco",204515,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
40,"Drømte Mig En Lille Drøm",Dicte,204333,https://open.spotify.com/track/3WcK48G0JoYgyasnFbmgZ3
41,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,202331,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
42,"It's the Most Wonderful Time of the Year","Andy Williams",199658,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
43,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",197528,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
44,"Have Yourself A Merry Little Christmas","Sam Smith",197160,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
45,Shallow,"Lady Gaga",196871,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
