,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,515106,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",496838,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Sweet but Psycho","Ava Max",444369,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,"Santa Tell Me","Ariana Grande",403311,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
5,"It's Beginning to Look a Lot like Christmas","Michael Bublé",378105,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
6,JUNGLE,MellemFingaMuzik,374086,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
7,"I En Stjerneregn Af Sne","Mads Langer",370634,https://open.spotify.com/track/2MHiE76HdeJznaQtrLwBug
8,Tinka,"Burhan G",360734,https://open.spotify.com/track/5lfdk3SoWmqFc4FPYklQm4
9,"thank u, next","Ariana Grande",353363,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
10,"Merry Christmas Everyone - Remastered","Shakin' Stevens",351278,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
11,"Driving Home for Christmas","Chris Rea",349426,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
12,"Lille Store Verden","Rasmus Seebach",344998,https://open.spotify.com/track/4ZmaxcxpEmzZgsMZPRdLIG
13,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",343621,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
14,Mistletoe,"Justin Bieber",339507,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
15,"Jingle Bell Rock","Bobby Helms",336669,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
16,"Jesus & Josefine",Julie,333908,https://open.spotify.com/track/1upPKSQJreAEGrwNiCnKil
17,"Do They Know It's Christmas? - 1984 Version","Band Aid",322547,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
18,"Without Me",Halsey,320372,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,"Mama (feat. Kesi)",Gilli,316235,https://open.spotify.com/track/10CdS6lWzNxOaIX1PCuFW5
20,"Let Love Be Love",Juice,311723,https://open.spotify.com/track/4cEhVWWBqVf1JJOUdNRB4v
21,"My Only Wish (This Year)","Britney Spears",297166,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
22,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",262480,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
23,"Tag Mig Med","Mads Langer",258869,https://open.spotify.com/track/1fhLYVIe9s7pwYHxtbdiZ1
24,"Love Someone","Lukas Graham",258788,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
25,"Be Alright","Dean Lewis",258743,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
26,"Winter Wonderland","Tony Bennett",254001,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
27,Shallow,"Lady Gaga",247086,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
