,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Love Someone","Lukas Graham",590211,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
2,"Sweet but Psycho","Ava Max",577092,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"Uuh (feat. Branco & Kesi)","Benny Jamz",519804,https://open.spotify.com/track/1wS6eqgFznjq4P11vtBH7k
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",478228,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
5,"Bang Bang (feat. NODE)",ZK,459587,https://open.spotify.com/track/3I2AgUtuZpnjgCXxViiPGX
6,"Not A Damn Thing Changed","Lukas Graham",435811,https://open.spotify.com/track/5vph4KmP15IRBLRPPsLnRo
7,"Safari (feat. Benny Jamz, Gilli & MellemFingaMuzik)",Molo,419466,https://open.spotify.com/track/4zEZYOl9qMNG2bp15WsgLB
8,"Be Alright","Dean Lewis",370601,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,370474,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,"thank u, next","Ariana Grande",363185,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
11,"LIV$TIL (feat. Benny Jamz, Gilli & MellemFingaMuzik)",Molo,358956,https://open.spotify.com/track/1zrTET6hil9XNlRcSwRsV1
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",329365,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
13,Happier,Marshmello,322184,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,Better,Khalid,311690,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
15,Lullaby,"Lukas Graham",310445,https://open.spotify.com/track/0zBceU1TdEwc7tiPHamPv7
16,"Eastside (with Halsey & Khalid)","benny blanco",294154,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,"Without Me",Halsey,293567,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
18,"Ka Du Ik",Omar,284856,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
19,Irony,Christopher,276896,https://open.spotify.com/track/0UEszsTJ5SezkEQPeAM9S9
20,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",246963,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
21,"Promises (with Sam Smith)","Calvin Harris",240162,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
22,Shotgun,"George Ezra",239405,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
23,"You're Not the Only One (Redemption Song)","Lukas Graham",231519,https://open.spotify.com/track/2GUMnvJq9GUWH5d9XRgTeP
