,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,639085,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",617367,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"It's Beginning to Look a Lot like Christmas","Michael Bublé",510259,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
4,"Santa Tell Me","Ariana Grande",497507,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
5,"Driving Home for Christmas","Chris Rea",488661,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
6,"I En Stjerneregn Af Sne","Mads Langer",468875,https://open.spotify.com/track/2MHiE76HdeJznaQtrLwBug
7,"Merry Christmas Everyone - Remastered","Shakin' Stevens",466235,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
8,"Jingle Bell Rock","Bobby Helms",449460,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
9,Tinka,"Burhan G",444165,https://open.spotify.com/track/5lfdk3SoWmqFc4FPYklQm4
10,"Lille Store Verden","Rasmus Seebach",437437,https://open.spotify.com/track/4ZmaxcxpEmzZgsMZPRdLIG
11,"Do They Know It's Christmas? - 1984 Version","Band Aid",431684,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
12,"Jesus & Josefine",Julie,428765,https://open.spotify.com/track/1upPKSQJreAEGrwNiCnKil
13,Mistletoe,"Justin Bieber",425489,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
14,"Let Love Be Love",Juice,413355,https://open.spotify.com/track/4cEhVWWBqVf1JJOUdNRB4v
15,"My Only Wish (This Year)","Britney Spears",392356,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
16,"Sweet but Psycho","Ava Max",388160,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
17,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",369204,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
18,"Winter Wonderland","Tony Bennett",364479,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
19,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",351604,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
20,"Jul Det' Cool","Mc Einar",332533,https://open.spotify.com/track/4QOTOTJsJjgrAf0BgnfaRF
21,"Jul i Angora","Drengene Fra Angora",319850,https://open.spotify.com/track/4LTUBsLeIn8qcopkFwhwK9
22,"Jul På Vesterbro","Anders Matthesen",316939,https://open.spotify.com/track/42tdG2vI7JJzCdMvhyWk1A
23,"Guld Jul",Gulddreng,315964,https://open.spotify.com/track/2rui6bCZAz3yJ7YFQeyWMq
24,"Santa Claus Is Coming to Town","Michael Bublé",315635,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
25,"White Christmas","Bing Crosby",308487,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
26,"Tag Mig Med","Mads Langer",299547,https://open.spotify.com/track/1fhLYVIe9s7pwYHxtbdiZ1
27,"Thank God It's Christmas - Non-Album Single",Queen,296878,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
28,"Rockin' Around The Christmas Tree","Mel & Kim",296808,https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF
29,"Når Sneen Falder","Thomas Helmig",295773,https://open.spotify.com/track/2jW0MuNkctmqajdnoNZvyg
30,"Underneath the Tree","Kelly Clarkson",295493,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
31,"Der' Noget I December","Rasmus Seebach",293555,https://open.spotify.com/track/0wm3wOmYpTILjqyHzDDJIp
32,JUNGLE,MellemFingaMuzik,290760,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
33,"Without Me",Halsey,288976,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
